token,token_lower,tb_key,status,match_type
Abrakturón,abrakturón,"Item.name.25755, Item.name.25754, Item.name.25756, Item.name.23609 | Item.name.9305",kept_neologism,
Abramuleto,abramuleto,"Item.name.25781, Item.name.23616, Item.name.25783, Item.name.25782 | Item.name.9353",kept_neologism,
Abrandom,abrandom,Ambience Zone.name.1970,kept_neologism,
Abrarrama,abrarrama,"Spell.name.5806, Spell.name.6346, Spell.name.6352",kept_neologism,
Abrasador,abrasador,,removed_known_word,dictionary_form
Abrasamiento,abrasamiento,,removed_known_word,dictionary_form
Abrasivo,abrasivo,,removed_known_word,dictionary_form
Abrazieff,abrazieff,Item.name.15989,kept_neologism,
Abrazo,abrazo,,removed_known_word,dictionary_form
Abrecartas,abrecartas,,removed_known_word,dictionary_form
Abrigo,abrigo,,removed_known_word,dictionary_form
Abrigo-dragón,abrigo-dragón,"Item.name.20724, Item.name.22530",kept_neologism,
Abrir,abrir,,removed_known_word,dictionary_form
Abráknida,abráknida,"Ambience Zone.name.1014, Instance.instance name.468, Dungeon.dungeon name.148, Instance.instance name.202, Ambience Zone.name.1013 | Instance.instance name.1454, Dungeon.dungeon name.215, Ambience Zone.name.2226 | Item.name.14856, Item.name.23611 | Item.name.25759, Item.name.25758, Item.name.14854, Item.name.25757, Item.name.23610 | Item.name.25760, Item.name.25761, Item.name.25762 | Item.name.30086 | Zaap.drago name.18950, Zaap.drago name.6815",kept_neologism,
Abráknido,abráknido,"Achievement.achievement name.4015 | Achievement.achievement name.4445 | Item.name.14835 | Item.name.14836 | Item.name.14837, Item.name.25765, Item.name.25764, Item.name.23612, Item.name.25763 | Item.name.14838 | Item.name.14839, Item.name.25773, Item.name.25775, Item.name.23614, Item.name.25774 | Item.name.14840, Item.name.25766, Item.name.23613, Item.name.25767, Item.name.25768 | Item.name.14850, Item.name.25787, Item.name.25788 | Item.name.14851 | Item.name.14852 | Item.name.14853 | Item.name.14855 | Item.name.14912 | Item.name.14913 | Item.name.14994 | Item.name.14995, Item.name.25734, Item.name.25733 | Item.name.14998, Item.name.25732, Item.name.25731 | Item.name.25728, Item.name.25727, Item.name.14997 | Item.name.25730, Item.name.25729 | Item.name.25769, Item.name.14842, Item.name.25770 | Item.name.25771, Item.name.25772 | Item.name.25776, Item.name.25777, Item.name.14841 | Item.name.25790, Item.name.14996, Item.name.25789 | Item.name.25791, Item.name.14993, Item.name.25792 | Item.name.26465 | Item.name.26466, Item.name.14845 | Item.name.26467 | Item.name.26468, Item.name.4524 | Item.name.26695 | Item.name.26696 | Item.name.26697 | Item.name.32682 | Item.name.5569, Item.name.26469 | Item.name.8084 | Item_set.name.250, Item.name.12963 | Item_set.name.418 | Item_set.name.419 | Monster.name.3284 | Monster.name.4094, Monster.name.2121 | Monster.name.4644, Monster.name.2817, Monster.name.4076 | Monster.name.4886 | Monster.name.4888 | Resource.name.195 | Spell.name.4114 | State.name.2473",kept_neologism,
Abráknidos,abráknidos,"Monster_type.name.48, State.name.5772, Monster_type.name.71 | State.name.1575",kept_neologism,
Absenteísmo,absenteísmo,"Instance.instance name.859, Ambience Zone.name.1322",kept_neologism,
Absolución,absolución,,removed_known_word,dictionary_form
Absoluto,absoluto,,removed_known_word,dictionary_form
Absorbida,absorbida,,removed_known_word,dictionary_form
Absorción,absorción,,removed_known_word,dictionary_form
Abstracción,abstracción,,removed_known_word,dictionary_form
Abuchear,abuchear,,removed_known_word,dictionary_form
Abuelita,abuelita,Monster.name.3257 | Resource.name.726,kept_neologism,
Abuelito,abuelito,"Item.name.13581 | Item.name.17863 | Item.name.18801 | Monster.name.1134 | Monster.name.5130 | Monster.name.5251 | Monster.name.5260 | State.name.6686, State.name.6685",kept_neologism,
Abundancia,abundancia,,removed_known_word,dictionary_form
Abyss,abyss,Achievement.achievement name.4335 | Achievement.achievement name.4336 | Achievement.achievement name.4337 | Achievement.achievement name.4392 | Achievement.achievement name.4393 | Achievement.achievement name.4394 | Achievement.achievement name.4395,kept_neologism,
Abún,abún,Item.name.19739 | Item.name.19740 | Item.name.28597,kept_neologism,
Academia,academia,,removed_known_word,dictionary_form
Académica,académica,,removed_known_word,dictionary_form
Acantilado,acantilado,,removed_known_word,dictionary_form
Accesible,accesible,,removed_known_word,dictionary_form
Acceso,acceso,,removed_known_word,dictionary_form
Accesorio,accesorio,,removed_known_word,dictionary_form
Accidentado,accidentado,,removed_known_word,dictionary_form
Acebo,acebo,,removed_known_word,dictionary_form
Acebuche,acebuche,,removed_known_word,dictionary_form
Acechante,acechante,,removed_known_word,dictionary_form
Aceita,aceita,,removed_known_word,dictionary_form
Aceite,aceite,,removed_known_word,dictionary_form
Acelecharco,acelecharco,"State.name.5412, Area.name.1311",kept_neologism,
Aceleración,aceleración,,removed_known_word,dictionary_form
Acelerado,acelerado,,removed_known_word,dictionary_form
Acelerador,acelerador,,removed_known_word,dictionary_form
Acerada,acerada,,removed_known_word,dictionary_form
Aceradas,aceradas,,removed_known_word,dictionary_form
Acerado,acerado,,removed_known_word,dictionary_form
Acercamiento,acercamiento,,removed_known_word,dictionary_form
Acero,acero,,removed_known_word,dictionary_form
Acerola,acerola,,removed_known_word,dictionary_form
Achispado,achispado,,removed_known_word,dictionary_form
Achispamiento,achispamiento,Spell.name.3625,kept_neologism,
Achuchachuchos,achuchachuchos,Item.name.22559,kept_neologism,
Achuchona,achuchona,"Item.name.24547, Item.name.24546, Item.name.24548",kept_neologism,
Achú,achú,Monster.name.5133,kept_neologism,
Achús,achús,"Spell.name.6084, Spell.name.6010",kept_neologism,
Acidez,acidez,,removed_known_word,dictionary_form
Aclamado,aclamado,,removed_known_word,dictionary_form
Acné,acné,,removed_known_word,dictionary_form
Acolchadas,acolchadas,,removed_known_word,dictionary_form
Aconitoides,aconitoides,Monster.name.3992,kept_neologism,
Acopio,acopio,,removed_known_word,dictionary_form
Acoplado,acoplado,,removed_known_word,dictionary_form
Acorajustado,acorajustado,Item.name.4313,kept_neologism,
Acosador,acosador,,removed_known_word,dictionary_form
Acosante,acosante,"Spell.name.4429 | State.name.8904, Spell.name.4811",kept_neologism,
Acoso,acoso,,removed_known_word,dictionary_form
Acreedores,acreedores,,removed_known_word,dictionary_form
Acribia,acribia,Item.name.31621 | Item.name.31622 | Item.name.31623 | State.name.8388,kept_neologism,
Acrobatismo,acrobatismo,,removed_known_word,dictionary_form
Acróbata,acróbata,,removed_known_word,dictionary_form
Actibotas,actibotas,"Item.name.25976, Item.name.25975, Item.name.25974 | Item.name.32546, Item.name.32547",kept_neologism,
Actitud,actitud,,removed_known_word,dictionary_form
Activación,activación,,removed_known_word,dictionary_form
Activada,activada,,removed_known_word,dictionary_form
Actividad,actividad,,removed_known_word,dictionary_form
Activo,activo,,removed_known_word,dictionary_form
Acto,acto,,removed_known_word,dictionary_form
Actores,actores,,removed_known_word,dictionary_form
Actual,actual,,removed_known_word,dictionary_form
Actualizaciones,actualizaciones,,removed_known_word,dictionary_form
Actualización,actualización,,removed_known_word,dictionary_form
Acua'runa,acua'runa,State.name.4065 | State.name.5372,kept_neologism,
Acuartelado,acuartelado,,removed_known_word,dictionary_form
Acuerdo,acuerdo,,removed_known_word,dictionary_form
Acuerdos,acuerdos,,removed_known_word,dictionary_form
Acumulación,acumulación,,removed_known_word,dictionary_form
Acumulada,acumulada,,removed_known_word,dictionary_form
Acuosa,acuosa,,removed_known_word,dictionary_form
Acuoso,acuoso,,removed_known_word,dictionary_form
Acuática,acuática,,removed_known_word,dictionary_form
Acuático,acuático,,removed_known_word,dictionary_form
Acuñadora,acuñadora,"HavreMonde_batiment.haven_world_house_name.113 | HavreMonde_batiment.haven_world_house_name.114, HavreMonde_batiment_catalog.haven_world_house_catalog_name.52 | HavreMonde_batiment.haven_world_house_name.367 | HavreMonde_batiment.haven_world_house_name.368 | HavreMonde_batiment_catalog.haven_world_house_catalog_name.173",kept_neologism,
Acérrimo,acérrimo,,removed_known_word,dictionary_form
Adal,adal,"Achievement.achievement name.646 | Monster.name.5413 | State.name.2932, Item.name.18616",kept_neologism,
Adamai,adamai,Item.name.25024 | Item.name.30733 | Item.name.31134 | Item.name.31138,kept_neologism,
Adams,adams,Item.name.13429 | Item.name.13450,kept_neologism,
Adaptable,adaptable,,removed_known_word,dictionary_form
Adefesiedad,adefesiedad,Achievement.achievement name.5134,kept_neologism,
Adefesio,adefesio,,removed_known_word,dictionary_form
Adeficha,adeficha,Item.name.12689,kept_neologism,
Adelus,adelus,Item.name.10052,kept_neologism,
Adepto,adepto,,removed_known_word,dictionary_form
Aderezo,aderezo,,removed_known_word,dictionary_form
Adertal,adertal,Item.name.26326,kept_neologism,
Adicionales,adicionales,,removed_known_word,dictionary_form
Adicto,adicto,,removed_known_word,dictionary_form
Adiestrador,adiestrador,,removed_known_word,dictionary_form
Adiestramiento,adiestramiento,,removed_known_word,dictionary_form
Adivinadora,adivinadora,,removed_known_word,dictionary_form
Admin,admin,Item.name.12920,kept_neologism,
Administrador,administrador,,removed_known_word,dictionary_form
Adorador,adorador,,removed_known_word,dictionary_form
Adorno,adorno,,removed_known_word,dictionary_form
Adorrojo,adorrojo,"Monster.name.2013, Monster.name.5426",kept_neologism,
Adrenalina,adrenalina,,removed_known_word,dictionary_form
Adrezo,adrezo,,removed_known_word,dictionary_form
Adulador,adulador,,removed_known_word,dictionary_form
Adura,adura,Achievement.achievement name.4007 | Monster.name.3175,kept_neologism,
Advertencia,advertencia,,removed_known_word,dictionary_form
Adviento,adviento,Achievement.achievement name.5323 | Achievement.achievement name.5349 | Achievement.achievement name.5350 | Achievement.achievement name.5351 | Achievement.achievement name.5352 | Achievement.achievement name.5353 | Achievement.achievement name.5354 | Achievement.achievement name.5355 | Achievement.achievement name.5356 | Achievement.achievement name.5357 | Achievement.achievement name.5358 | Achievement.achievement name.5359 | Achievement.achievement name.5360 | Achievement.achievement name.5361 | Achievement.achievement name.5362 | Achievement.achievement name.5363 | Achievement.achievement name.5364 | Achievement.achievement name.5365 | Achievement.achievement name.5366 | Achievement.achievement name.5367 | Achievement.achievement name.5368 | Achievement.achievement name.5369 | Achievement.achievement name.5370 | Achievement.achievement name.5371,kept_neologism,
Aer'runa,aer'runa,State.name.4067 | State.name.5374,kept_neologism,
Aerafal,aerafal,"Item.name.23973, Item.name.23974 | Item.name.24211",kept_neologism,
Aerobotas,aerobotas,Item.name.11306,kept_neologism,
Aerocapa,aerocapa,Item.name.11302,kept_neologism,
Aerocasco,aerocasco,Item.name.11298,kept_neologism,
Aerodinámico,aerodinámico,,removed_known_word,dictionary_form
Aerombreras,aerombreras,Item.name.11310,kept_neologism,
Aeropuerco,aeropuerco,State.name.5629,kept_neologism,
Aerotransporte,aerotransporte,,removed_known_word,dictionary_form
Afectuoso,afectuoso,,removed_known_word,dictionary_form
Afeitadoras,afeitadoras,,removed_known_word,dictionary_form
Affichage,affichage,State.name.6977,kept_neologism,
Afijo,afijo,,removed_known_word,dictionary_form
Afilada,afilada,,removed_known_word,dictionary_form
Afiladas,afiladas,,removed_known_word,dictionary_form
Afilado,afilado,,removed_known_word,dictionary_form
Afiladura,afiladura,,removed_known_word,dictionary_form
Afilar,afilar,,removed_known_word,dictionary_form
Afinada,afinada,,removed_known_word,dictionary_form
Afinidad,afinidad,,removed_known_word,dictionary_form
Aflujo,aflujo,,removed_known_word,dictionary_form
Afortunado,afortunado,,removed_known_word,dictionary_form
Afrontar,afrontar,,removed_known_word,dictionary_form
Afrutado,afrutado,Item.name.14296 | Item.name.31363,kept_neologism,
Agarre,agarre,,removed_known_word,dictionary_form
Agatank,agatank,"Monster.name.4663, Monster.name.4650, Monster.name.5228 | Monster.name.5201",kept_neologism,
Agathie,agathie,Monster.name.4454,kept_neologism,
Age,age,Item.name.20108,kept_neologism,
Agent,agent,Achievement.achievement name.268,kept_neologism,
Agilesco,agilesco,Item.name.3026,kept_neologism,
Agilidad,agilidad,,removed_known_word,dictionary_form
Agiotas,agiotas,"Item.name.18552, Item.name.22664",kept_neologism,
Agita,agita,,removed_known_word,dictionary_form
Agitación,agitación,,removed_known_word,dictionary_form
Agitador,agitador,,removed_known_word,dictionary_form
Agitar,agitar,,removed_known_word,dictionary_form
Aglupadola,aglupadola,"Item.name.24622, Item.name.24623",kept_neologism,
Ago,ago,"Membre de clan.name.302, Monster.name.4068",kept_neologism,
Agobiante,agobiante,,removed_known_word,dictionary_form
Agonizante,agonizante,,removed_known_word,dictionary_form
Agonía,agonía,,removed_known_word,dictionary_form
Agotado,agotado,,removed_known_word,dictionary_form
Agotamiento,agotamiento,,removed_known_word,dictionary_form
Agresiva,agresiva,,removed_known_word,dictionary_form
Agresivo,agresivo,,removed_known_word,dictionary_form
Agrid,agrid,"Item.name.25404, Item.name.10263, Item.name.25405",kept_neologism,
Agrietado,agrietado,,removed_known_word,dictionary_form
Agrimensor,agrimensor,,removed_known_word,dictionary_form
Agrio,agrio,,removed_known_word,dictionary_form
Agrupación,agrupación,,removed_known_word,dictionary_form
Agua,agua,,removed_known_word,dictionary_form
Aguabrial,aguabrial,"Achievement.achievement name.4829 | Ambience Zone.name.1144 | InteractiveElementView.name.2149, State.name.6249, Monster.name.1723, Monster.name.5165, Monster.name.5258 | Item.name.11416 | Item.name.11420 | Item.name.13680 | Item.name.23968, State.name.6247, Item.name.23967 | Item.name.27312 | Item.name.27317 | Item.name.27319 | Item.name.27889 | Item.name.27922 | State.name.6251, State.name.6253",kept_neologism,
Aguacero,aguacero,,removed_known_word,dictionary_form
Aguada,aguada,,removed_known_word,dictionary_form
Aguante,aguante,,removed_known_word,dictionary_form
Aguar,aguar,,removed_known_word,dictionary_form
Aguardiente,aguardiente,,removed_known_word,dictionary_form
Aguas,aguas,,removed_known_word,dictionary_form
Aguatake,aguatake,Spell.name.2601,kept_neologism,
Aguataque,aguataque,Spell.name.6899,kept_neologism,
Agudeza,agudeza,,removed_known_word,dictionary_form
Agudo,agudo,,removed_known_word,dictionary_form
Agudos,agudos,,removed_known_word,dictionary_form
Aguerrido,aguerrido,,removed_known_word,dictionary_form
Aguja,aguja,,removed_known_word,dictionary_form
Agujereada,agujereada,,removed_known_word,dictionary_form
Agujeritos,agujeritos,Achievement.achievement name.3228,kept_neologism,
Agujero,agujero,,removed_known_word,dictionary_form
Agujeros,agujeros,,removed_known_word,dictionary_form
Agujewo,agujewo,Spell.name.3784,kept_neologism,
Agular,agular,Item.name.14393 | Item.name.15273 | Krosmaster Arena Figurines.name.26,kept_neologism,
Aguotador,aguotador,Spell.name.7469,kept_neologism,
Agus,agus,"Monster.name.4805, Membre de clan.name.346, Membre de clan.name.347",kept_neologism,
Aguzada,aguzada,,removed_known_word,dictionary_form
Ahogamiento,ahogamiento,,removed_known_word,dictionary_form
Ahogo,ahogo,,removed_known_word,dictionary_form
Ahuevo,ahuevo,,removed_known_word,dictionary_form
Ahínco,ahínco,,removed_known_word,dictionary_form
Ai-Zen,ai-zen,"Item.name.27475, Item.name.27473, Item.name.27474",kept_neologism,
Aikiri,aikiri,Item.name.14382 | Krosmaster Arena Figurines.name.22,kept_neologism,
Aire,aire,,removed_known_word,dictionary_form
Aireado,aireado,,removed_known_word,dictionary_form
Airyna,airyna,Monster.name.5460,kept_neologism,
Aislamiento,aislamiento,,removed_known_word,dictionary_form
Aislantes,aislantes,,removed_known_word,dictionary_form
Aiwes,aiwes,Spell.name.3821 | Spell.name.8011,kept_neologism,
Ajavan,ajavan,State.name.4451 | State.name.4452,kept_neologism,
Ajuste,ajuste,,removed_known_word,dictionary_form
Aka,aka,Item.name.22068,kept_neologism,
Akavar,akavar,Spell.name.4489,kept_neologism,
Akei,akei,Item.name.10287,kept_neologism,
Akniados,akniados,Monster.name.3958,kept_neologism,
Akre,akre,"Item.name.10585 | Item.name.11111, Item.name.11110, Item.name.11112, Item.name.9980 | Item.name.9891",kept_neologism,
Akro,akro,"House Name.house_name.1453 | Item.name.32098, Achievement.achievement name.5456 | Item.name.32300 | Item.name.32346",kept_neologism,
Aku,aku,"Item.name.9605, Item.name.9608, Item.name.9607, Item.name.17793, Item.name.9343, Item.name.9606",kept_neologism,
Akyra,akyra,Ambience Zone.name.2049,kept_neologism,
Akí,akí,"Item.name.12015 | Item.name.12016 | Item.name.12017 | Item.name.12018 | Item.name.12126 | Item.name.12979, Item_set.name.336 | State.name.1246, Item.name.13238",kept_neologism,
Al'Capo,al'capo,Monster.name.3918,kept_neologism,
Al-Terófilo,al-terófilo,Item.name.10245,kept_neologism,
Ala,ala,,removed_known_word,dictionary_form
Alabarda,alabarda,,removed_known_word,dictionary_form
Aladas,aladas,,removed_known_word,dictionary_form
Alado,alado,,removed_known_word,dictionary_form
Alambique,alambique,,removed_known_word,dictionary_form
Alamén,alamén,Item.name.20475,kept_neologism,
Alanas,alanas,,removed_known_word,dictionary_form
Alarido,alarido,,removed_known_word,dictionary_form
Alas,alas,,removed_known_word,dictionary_form
Alazo,alazo,,removed_known_word,dictionary_form
Alazán,alazán,,removed_known_word,dictionary_form
Alba,alba,,removed_known_word,dictionary_form
Albaraza,albaraza,Item.name.14872,kept_neologism,
Albatrombreras,albatrombreras,"Item.name.25261, Item.name.25262, Item.name.10410, Item.name.25260",kept_neologism,
Albatroz,albatroz,"Item.name.10408 | Item.name.10409 | Item.name.10412, Item.name.26405 | Item.name.10552 | Item.name.10626 | Item.name.10627 | Item.name.10628 | Item.name.12965, Item_set.name.335 | Monster.name.4448 | Monster.name.4751, Monster.name.1922, Monster.name.3771, Monster.name.5425 | Monster.name.4973 | Monster.name.4992",kept_neologism,
Albergue,albergue,,removed_known_word,dictionary_form
Albert,albert,,removed_known_word,dictionary_form
Albina,albina,,removed_known_word,dictionary_form
Albino,albino,,removed_known_word,dictionary_form
Albornoz,albornoz,,removed_known_word,dictionary_form
Albuhóndiga,albuhóndiga,Item.name.13668 | Monster.name.1111,kept_neologism,
Albumandalias,albumandalias,"Item.name.26790, Item.name.26789, Item.name.26788",kept_neologism,
Albóndiga,albóndiga,,removed_known_word,dictionary_form
Albóndigas,albóndigas,,removed_known_word,dictionary_form
Alcalde,alcalde,,removed_known_word,dictionary_form
Alcaldesa,alcaldesa,,removed_known_word,dictionary_form
Alcance,alcance,,removed_known_word,dictionary_form
Alcanciss,alcanciss,Spell.name.6005,kept_neologism,
Alcantarilla,alcantarilla,,removed_known_word,dictionary_form
Alcantarillas,alcantarillas,,removed_known_word,dictionary_form
Alcanzado,alcanzado,,removed_known_word,dictionary_form
Aldea,aldea,,removed_known_word,dictionary_form
Aldiente,aldiente,"Item.name.18641, Item.name.24057 | Spell.name.3757, Spell.name.3923 | Spell.name.3896, Spell.name.3922",kept_neologism,
Aleación,aleación,,removed_known_word,dictionary_form
Aleatoris,aleatoris,Spell.name.3086,kept_neologism,
Aleeeewta,aleeeewta,Spell.name.3854,kept_neologism,
Alegre,alegre,,removed_known_word,dictionary_form
Alentadora,alentadora,,removed_known_word,dictionary_form
Alergia,alergia,,removed_known_word,dictionary_form
Alerta,alerta,,removed_known_word,dictionary_form
Alerón,alerón,,removed_known_word,dictionary_form
Aleta,aleta,,removed_known_word,dictionary_form
Aletargamiento,aletargamiento,,removed_known_word,dictionary_form
Aletas,aletas,,removed_known_word,dictionary_form
Aleteo,aleteo,,removed_known_word,dictionary_form
Alex,alex,"Item.name.14409 | Item.name.19572 | Krosmaster Arena Figurines.name.36 | State.name.1829, Item.name.16507",kept_neologism,
Alfa,alfa,,removed_known_word,dictionary_form
Alfarería,alfarería,,removed_known_word,dictionary_form
Alffiguem,alffiguem,Achievement.achievement name.3990 | Monster.name.4388,kept_neologism,
Alfhitch,alfhitch,Monster.name.3319,kept_neologism,
Alfombra,alfombra,,removed_known_word,dictionary_form
Alfombraleto,alfombraleto,"Item.name.10367, Item.name.25669, Item.name.25672, Item.name.23710, Item.name.25670, Item.name.25671, Item.name.23709",kept_neologism,
Alfombrazo,alfombrazo,Spell.name.3661,kept_neologism,
Alfombrini,alfombrini,Monster.name.2460,kept_neologism,
Alforja,alforja,,removed_known_word,dictionary_form
Alfuego,alfuego,Monster.name.2412,kept_neologism,
Alga,alga,,removed_known_word,dictionary_form
Algatrenza,algatrenza,Item.name.27848 | Item.name.27849 | Item.name.30828 | Resource.name.762 | Resource.name.820,kept_neologism,
Algodonudo,algodonudo,Item.name.13146 | Item.name.13147 | Item.name.13148 | Resource.name.387 | Resource.name.546,kept_neologism,
Algodón,algodón,,removed_known_word,dictionary_form
Alhaja,alhaja,,removed_known_word,dictionary_form
Alhajas,alhajas,,removed_known_word,dictionary_form
Alia,alia,"Monster.name.5540, Membre de clan.name.435",kept_neologism,
Aliado,aliado,,removed_known_word,dictionary_form
Alianciana,alianciana,Item.name.19718 | Item.name.22296,kept_neologism,
Alianza,alianza,,removed_known_word,dictionary_form
Alichanza,alichanza,"Item.name.27581, Item.name.27580",kept_neologism,
Alicia,alicia,,removed_known_word,dictionary_form
Aliciente,aliciente,,removed_known_word,dictionary_form
Aliento,aliento,,removed_known_word,dictionary_form
Alienígena,alienígena,,removed_known_word,dictionary_form
Alilanza,alilanza,Spell.name.3022,kept_neologism,
Alilo,alilo,Spell.name.8053,kept_neologism,
Alimuuugr,alimuuugr,"Item.name.25140, Item.name.10325, Item.name.25141, Item.name.25139",kept_neologism,
Alineado,alineado,,removed_known_word,dictionary_form
Alineamiento,alineamiento,,removed_known_word,dictionary_form
Alisio,alisio,Spell.name.4093,kept_neologism,
Alison-Sadi,alison-sadi,Ambience Zone.name.2046,kept_neologism,
Alive,alive,Achievement.achievement name.1568,kept_neologism,
Aliviarse,aliviarse,,removed_known_word,dictionary_form
Aliñado,aliñado,,removed_known_word,dictionary_form
Aliñar,aliñar,,removed_known_word,dictionary_form
Alkatrool,alkatrool,Ambience Zone.name.1203 | Ambience Zone.name.1204 | Instance.instance name.707 | Instance.instance name.708 | Monster_type.name.539 | Zaap.boat name.20316,kept_neologism,
Alkokólico,alkokólico,State.name.3967,kept_neologism,
All,all,Spell.name.2047 | Spell.name.6723 | State.name.5859,kept_neologism,
Alli,alli,Item.name.14381 | Krosmaster Arena Figurines.name.21,kept_neologism,
Alloz,alloz,"Achievement.achievement name.5176 | Ambience Zone.name.2126 | Item.name.17540 | Item.name.23470 | Monster.name.5547, Monster.name.5576",kept_neologism,
Ally,ally,Monster.name.4818,kept_neologism,
Allá,allá,,removed_known_word,dictionary_form
Alma,alma,,removed_known_word,dictionary_form
Almacenada,almacenada,,removed_known_word,dictionary_form
Almacenado,almacenado,,removed_known_word,dictionary_form
Almacenaje,almacenaje,,removed_known_word,dictionary_form
Almacenamiento,almacenamiento,,removed_known_word,dictionary_form
Almacén,almacén,,removed_known_word,dictionary_form
Almanax,almanax,Achievement.achievement name.1508 | Achievement.achievement name.4249 | Monster.name.2028 | State.name.1766 | State.name.1767 | State.name.1768 | State.name.1769 | State.name.1770 | State.name.1772,kept_neologism,
Almangro,almangro,Monster.name.4775,kept_neologism,
Almanicha,almanicha,Item.name.14168,kept_neologism,
Almas,almas,,removed_known_word,dictionary_form
Almejazo,almejazo,Spell.name.5964,kept_neologism,
Almejicha,almejicha,Item.name.18842,kept_neologism,
Almejoso,almejoso,Spell.name.5966,kept_neologism,
Almirante,almirante,,removed_known_word,dictionary_form
Almohadón,almohadón,,removed_known_word,dictionary_form
Almóndigas,almóndigas,Item.name.19255,kept_neologism,
