token,token_lower,tb_key,status,match_type
A16,a16,map.name.230168065.name | map.name.230168067.name,kept_neologism,
A17,a17,map.name.230169089.name | map.name.230169091.name,kept_neologism,
A18,a18,map.name.230170113.name | map.name.230170115.name,kept_neologism,
A19,a19,map.name.230171137.name | map.name.230171139.name,kept_neologism,
A20,a20,map.name.230172161.name | map.name.230172163.name,kept_neologism,
A21,a21,map.name.230173185.name | map.name.230173187.name,kept_neologism,
A22,a22,map.name.230174209.name | map.name.230174211.name,kept_neologism,
A23,a23,map.name.230162949.name | map.name.230162951.name,kept_neologism,
A24,a24,map.name.230167045.name | map.name.230167047.name,kept_neologism,
A25,a25,map.name.230163973.name | map.name.230163975.name,kept_neologism,
A26,a26,map.name.230164997.name | map.name.230164999.name,kept_neologism,
A27,a27,map.name.230166021.name | map.name.230166023.name,kept_neologism,
A28,a28,map.name.230168069.name | map.name.230168071.name,kept_neologism,
A29,a29,map.name.230169093.name | map.name.230169095.name,kept_neologism,
A30,a30,map.name.230171141.name | map.name.230171143.name,kept_neologism,
A31,a31,map.name.230172165.name | map.name.230172167.name,kept_neologism,
A32,a32,map.name.230173189.name | map.name.230173191.name,kept_neologism,
A33,a33,map.name.230174213.name | map.name.230174215.name,kept_neologism,
A34,a34,map.name.230175237.name | map.name.230175239.name,kept_neologism,
A35,a35,map.name.230162953.name | map.name.230162955.name,kept_neologism,
A36,a36,map.name.230163977.name | map.name.230163979.name,kept_neologism,
A37,a37,map.name.230165001.name | map.name.230165003.name,kept_neologism,
A38,a38,map.name.230166025.name | map.name.230166027.name,kept_neologism,
A39,a39,map.name.230167049.name | map.name.230167051.name,kept_neologism,
A40,a40,map.name.230168073.name | map.name.230168075.name,kept_neologism,
A41,a41,map.name.230169097.name | map.name.230169099.name,kept_neologism,
A42,a42,map.name.230170121.name | map.name.230170123.name,kept_neologism,
A43,a43,map.name.230171145.name | map.name.230171147.name,kept_neologism,
A44,a44,map.name.230172169.name | map.name.230172171.name,kept_neologism,
A45,a45,map.name.230173193.name | map.name.230173195.name,kept_neologism,
A46,a46,map.name.230174217.name | map.name.230174219.name,kept_neologism,
A47,a47,map.name.230162957.name | map.name.230162959.name,kept_neologism,
A48,a48,map.name.230163981.name | map.name.230163983.name,kept_neologism,
A49,a49,map.name.230165005.name | map.name.230165007.name,kept_neologism,
A50,a50,map.name.230166029.name | map.name.230166031.name,kept_neologism,
A51,a51,map.name.230167053.name | map.name.230167055.name,kept_neologism,
A52,a52,map.name.230175241.name | map.name.230175243.name,kept_neologism,
A53,a53,map.name.230176265.name | map.name.230176267.name,kept_neologism,
ACTIF,actif,,removed_known_word,dictionary_form
ADC,adc,object.12534.name | object.12535.name | object.12536.name | object.12537.name | object.12539.name,kept_neologism,
ATTENTION,attention,,removed_known_word,dictionary_form
Aasimar,aasimar,monster.3027.name,kept_neologism,
Aazimar,aazimar,npc.1967.name | quest.1247.name,kept_neologism,
Abasourdi,abasourdi,,removed_known_word,dictionary_form
Abass,abass,"monster.376.name, npc.244.name | object.9072.name",kept_neologism,
Abats,abats,,removed_known_word,dictionary_form
Abattage,abattage,,removed_known_word,dictionary_form
Abattement,abattement,,removed_known_word,dictionary_form
Abby,abby,,removed_known_word,dictionary_form
Abdhoul,abdhoul,npc.1259.name,kept_neologism,
Abdominable,abdominable,object.12775.name,kept_neologism,
Abdomination,abdomination,spell.3492.name,kept_neologism,
Abdoul,abdoul,,removed_known_word,dictionary_form
Abely,abely,npc.63.name,kept_neologism,
Aberration,aberration,,removed_known_word,dictionary_form
Aberrations,aberrations,,removed_known_word,dictionary_form
Abilité,abilité,object.775.name,kept_neologism,
Abir,abir,npc.4361.name,kept_neologism,
Abjecte,abjecte,,removed_known_word,dictionary_form
Abjection,abjection,,removed_known_word,dictionary_form
Abjugardiel,abjugardiel,npc.6623.name,kept_neologism,
Abjuration,abjuration,,removed_known_word,dictionary_form
Ablaru,ablaru,npc.964.name,kept_neologism,
Ablation,ablation,,removed_known_word,dictionary_form
Abnégation,abnégation,,removed_known_word,dictionary_form
Abobolissement,abobolissement,spell.4578.name,kept_neologism,
Aboi,aboi,,removed_known_word,dictionary_form
Aboiement,aboiement,,removed_known_word,dictionary_form
Abolissement,abolissement,,removed_known_word,dictionary_form
Abolition,abolition,,removed_known_word,dictionary_form
Abominable,abominable,,removed_known_word,dictionary_form
Abomination,abomination,,removed_known_word,dictionary_form
Abondance,abondance,,removed_known_word,dictionary_form
Abonnez-vous,abonnez-vous,progression.card.4054.name,kept_neologism,
Abordage,abordage,,removed_known_word,dictionary_form
Abordanse,abordanse,spell.25214.name,kept_neologism,
Aborigel,aborigel,"spell.22638.name, spell.26947.name",kept_neologism,
Aboub,aboub,"achievement.objective.3263.name, achievement.objective.9160.name, achievement.objective.9989.name, monster.384.name | monster.353.name | monster.4783.name | monster.4786.name | monster.4787.name | spell.8411.name | spell.8414.name | spell.8415.name",kept_neologism,
Aboudbra,aboudbra,monster.2384.name,kept_neologism,
Aboum,aboum,"npc.1422.name, object.13390.name",kept_neologism,
Abra,abra,"document.136.title, npc.5037.name, progression.card.2001.name | monster.5775.name, monster.5776.name, state.1115.name | monster.817.name | npc.794.name | object.17543.name | object.17551.name | object.8153.name | object.8171.name | spell.16540.name | spell.28585.name | spell.28589.name",kept_neologism,
Abrabottes,abrabottes,object.2423.name,kept_neologism,
Abrabranche,abrabranche,spell.21779.name | spell.485.name,kept_neologism,
Abracapa,abracapa,object.2413.name | object.8464.name,kept_neologism,
Abracape,abracape,object.948.name,kept_neologism,
Abracaska,abracaska,object.2410.name | object.8463.name,kept_neologism,
Abracine,abracine,spell.29607.name,kept_neologism,
Abragland,abragland,object.10664.name | object.16372.name,kept_neologism,
Abraini,abraini,spell.12452.name,kept_neologism,
Abrakadabra,abrakadabra,achievement.794.name | achievement.objective.2166.name,kept_neologism,
Abrakadabrra,abrakadabrra,spell.29234.name,kept_neologism,
Abrakadnuzar,abrakadnuzar,monster.2385.name,kept_neologism,
Abrakage,abrakage,spell.5634.name,kept_neologism,
Abrakanette,abrakanette,monster.2388.name,kept_neologism,
Abrakapa,abrakapa,choice.options.212.description,kept_neologism,
Abrakildas,abrakildas,monster.2389.name,kept_neologism,
Abrakine,abrakine,monster.2544.name,kept_neologism,
Abraklette,abraklette,monster.2386.name,kept_neologism,
Abrakleur,abrakleur,"achievement.objective.431.name, achievement.objective.9589.name, achievement.objective.10439.name, monster.1047.name | achievement.objective.441.name, achievement.objective.9457.name, achievement.objective.10313.name, monster.1077.name | monster.5698.name | monster.5886.name, npc.5027.name | monster.5909.name | npc.3800.name | object.8784.name | object.8785.name | object.8796.name | object.8797.name | object.8822.name | object.8823.name | object.8834.name | object.8835.name | object.8869.name | object.8870.name | object.8871.name | spell.4054.name | spell.4055.name",kept_neologism,
Abraklier,abraklier,spell.21781.name,kept_neologism,
Abraknassion,abraknassion,spell.482.name,kept_neologism,
Abrakne,abrakne,"achievement.objective.3733.name, achievement.objective.9414.name, achievement.objective.10286.name, monster.651.name | achievement.objective.3738.name, achievement.objective.9601.name, monster.992.name | achievement.objective.503.name, achievement.objective.9209.name, achievement.objective.10054.name, monster.650.name | monster.4198.name | monster.6909.name, npc.6718.name | monster.7341.name | monster.7349.name | monster.7924.name | object.16148.name | object.16149.name | object.16154.name | object.16155.name | object.16159.name | object.16160.name",kept_neologism,
Abraknettoyage,abraknettoyage,"spell.5636.name, spell.21775.name, spell.29606.name",kept_neologism,
Abraknyde,abraknyde,"achievement.1835.name, achievement.1933.name, achievement.2334.name, achievement.2704.name, achievement.2808.name, achievement.objective.225.name, achievement.objective.1249.name, achievement.objective.1824.name, achievement.objective.1826.name, achievement.objective.4078.name, achievement.objective.4079.name, achievement.objective.5642.name, achievement.objective.5844.name, achievement.objective.6046.name, achievement.objective.6975.name, achievement.objective.17060.name, monster.173.name, monster.7999.name, npc.2863.name | achievement.509.name, achievement.objective.2145.name | achievement.6175.name, achievement.objective.13696.name, achievement.objective.13839.name, spell.pair.768.name | achievement.696.name, achievement.objective.2143.name | achievement.697.name, achievement.objective.2144.name | achievement.8606.name | achievement.objective.3734.name, achievement.objective.9415.name, achievement.objective.10287.name, monster.253.name | achievement.objective.3735.name, achievement.objective.9416.name, achievement.objective.10288.name, monster.254.name | achievement.objective.3739.name, achievement.objective.9602.name, monster.991.name | achievement.objective.4222.name | achievement.objective.506.name, achievement.objective.9210.name, achievement.objective.10055.name, monster.47.name, ride.family.4.name | achievement.objective.7749.name, achievement.objective.8097.name | achievement.objective.7751.name, achievement.objective.8505.name | achievement.objective.8099.name | alteration.667.name | monster.2771.name | monster.4000.name | monster.4197.name | monster.4649.name, npc.3644.name | monster.5001.name, spelltype.150.title | monster.6910.name | monster.7342.name | monster.7343.name | monster.7350.name | monster.7398.name | monster.919.name | monster.989.name | npc.6719.name | object.10489.name | object.13528.name | object.14010.name | object.14665.name | object.14747.name | object.1612.name | object.16150.name | object.16151.name | object.16156.name | object.16581.name | object.1660.name | object.16737.name | object.17015.name | object.1722.name | object.17839.name | object.18682.name | object.22558.name | object.22568.name | object.27006.name | object.28597.name | object.31097.name | object.31219.name | object.434.name | object.435.name | object.436.name | object.437.name | object.462.name | object.464.name | object.469.name | object.501.name | object.6496.name | object.8449.name | object.8494.name | object.8495.name | object.8496.name | object.923.name | object.927.name | object.set.3.name | quest.79.name | spell.10939.name, spell.pair.244.name | spell.12498.name | spell.4248.name, spell.4249.name | state.1154.name | state.3519.name, spell.19053.name, spell.pair.246.name | state.891.name, spell.10940.name, spell.pair.245.name",kept_neologism,
Abraknydes,abraknydes,"achievement.283.name, progression.card.2109.name | achievement.objective.2331.name, world.subarea.169.name | document.23.title | map.name.149946368.name | map.name.41157632.name | map.name.42468097.name | map.name.42468099.name | map.name.42469121.name | map.name.42470145.name | map.name.42599169.name | map.name.42600193.name | object.1567.name | progression.card.3777.name | world.area.6.name",kept_neologism,
Abraknydi,abraknydi,object.791.name,kept_neologism,
Abraknydien,abraknydien,"monster.5428.name | object.16547.name | object.16580.name | object.16621.name | object.16680.name | object.16736.name | object.16777.name | spell.5525.name, spell.21780.name",kept_neologism,
Abraknydienne,abraknydienne,spell.5526.name | spell.5536.name,kept_neologism,
Abraknydiens,abraknydiens,"achievement.1201.name, achievement.4814.name, achievement.4956.name, achievement.objective.9039.name, monster.race.265.name | achievement.1202.name, achievement.4844.name, achievement.objective.9024.name, monster.race.266.name, monster.race.310.name | achievement.174.name, achievement.4781.name, achievement.4918.name, achievement.objective.9040.name, monster.race.22.name | guild.mission.37.name | guild.mission.67.name | world.event.38.name",kept_neologism,
Abrakroc,abrakroc,monster.2309.name,kept_neologism,
Abralayage,abralayage,spell.11679.name,kept_neologism,
Abramu,abramu,object.1619.name,kept_neologism,
Abranneau,abranneau,object.1559.name | object.1602.name | object.836.name,kept_neologism,
Abranoplie,abranoplie,object.set.966.name,kept_neologism,
Abrapousse,abrapousse,spell.12455.name,kept_neologism,
Abrarc,abrarc,object.1620.name,kept_neologism,
Abraronce,abraronce,"monster.5784.name, spell.12457.name",kept_neologism,
Abraronces,abraronces,spell.12456.name,kept_neologism,
Abrasif,abrasif,,removed_known_word,dictionary_form
Abraton,abraton,object.2417.name | object.6454.name,kept_neologism,
Abrature,abrature,object.2429.name | object.8468.name,kept_neologism,
Abrazelon,abrazelon,"npc.4326.name, npc.7208.name",kept_neologism,
Abrazif,abrazif,"achievement.objective.383.name, achievement.objective.9717.name, monster.2898.name | monster.6922.name | object.11891.name | object.11892.name | object.28489.name",kept_neologism,
Abreuvoir,abreuvoir,,removed_known_word,dictionary_form
Abri,abri,,removed_known_word,dictionary_form
Abrinos,abrinos,monster.2381.name,kept_neologism,
Abrutissement,abrutissement,,removed_known_word,dictionary_form
Abrègement,abrègement,,removed_known_word,dictionary_form
Abrégée,abrégée,,removed_known_word,dictionary_form
Abréviation,abréviation,,removed_known_word,dictionary_form
Absinthe,absinthe,,removed_known_word,dictionary_form
Absolue,absolue,,removed_known_word,dictionary_form
Absolum,absolum,npc.3105.name,kept_neologism,
Absorbant,absorbant,,removed_known_word,dictionary_form
Absorbante,absorbante,,removed_known_word,dictionary_form
Absorption,absorption,,removed_known_word,dictionary_form
Absowption,absowption,spell.11950.name,kept_neologism,
Abul,abul,taxcollector.firstname.65.value,kept_neologism,
Abuz,abuz,monster.5196.name,kept_neologism,
Abwakwadabwa,abwakwadabwa,spell.10317.name,kept_neologism,
Abyssal,abyssal,,removed_known_word,dictionary_form
Abyssale,abyssale,,removed_known_word,dictionary_form
Abysses,abysses,,removed_known_word,dictionary_form
Abzlation,abzlation,spell.31092.name,kept_neologism,
Abîme,abîme,,removed_known_word,dictionary_form
Abîmes,abîmes,,removed_known_word,dictionary_form
Abîmé,abîmé,,removed_known_word,dictionary_form
Acariâtre,acariâtre,,removed_known_word,dictionary_form
Accablant,accablant,,removed_known_word,dictionary_form
Accablante,accablante,,removed_known_word,dictionary_form
Accablé,accablé,,removed_known_word,dictionary_form
Accalmie,accalmie,,removed_known_word,dictionary_form
Accelerobi,accelerobi,spell.18812.name,kept_neologism,
Accio,accio,"object.12474.name | skill.action.277.name, skill.action.283.name, skill.action.290.name",kept_neologism,
Acclamation,acclamation,,removed_known_word,dictionary_form
Acclamations,acclamations,,removed_known_word,dictionary_form
Accomplir,accomplir,,removed_known_word,dictionary_form
Accomplisseurs,accomplisseurs,guildtag.13.name,kept_neologism,
Accord,accord,,removed_known_word,dictionary_form
Accoste,accoste,,removed_known_word,dictionary_form
Accouchement,accouchement,,removed_known_word,dictionary_form
Accoucheur,accoucheur,,removed_known_word,dictionary_form
Accoucheuse,accoucheuse,,removed_known_word,dictionary_form
Accro'Matique,accro'matique,object.29284.name | title.372.female | title.372.male,kept_neologism,
Accrochage,accrochage,,removed_known_word,dictionary_form
Accroche,accroche,,removed_known_word,dictionary_form
Accrocs,accrocs,,removed_known_word,dictionary_form
Acculement,acculement,spell.6273.name,kept_neologism,
Accumulation,accumulation,,removed_known_word,dictionary_form
Accès,accès,,removed_known_word,dictionary_form
Accéder,accéder,,removed_known_word,dictionary_form
Accélérateur,accélérateur,,removed_known_word,dictionary_form
Accélération,accélération,,removed_known_word,dictionary_form
Accélératrice,accélératrice,,removed_known_word,dictionary_form
Accéléré,accéléré,,removed_known_word,dictionary_form
Accélérée,accélérée,,removed_known_word,dictionary_form
Acerbe,acerbe,,removed_known_word,dictionary_form
Acero,acero,object.4952.name,kept_neologism,
Acharnement,acharnement,,removed_known_word,dictionary_form
Acharné,acharné,,removed_known_word,dictionary_form
Achesse,achesse,spell.1627.name,kept_neologism,
Acheter,acheter,,removed_known_word,dictionary_form
Achinecride,achinecride,object.11760.name,kept_neologism,
Achluophobie,achluophobie,spell.20788.name,kept_neologism,
Achneutre,achneutre,taxcollector.lastname.153.value,kept_neologism,
Achromique,achromique,,removed_known_word,dictionary_form
Acide,acide,,removed_known_word,dictionary_form
Acides,acides,,removed_known_word,dictionary_form
Acidrik,acidrik,"achievement.objective.1474.name, quest.127.name | document.90.author, document.102.author, document.103.author, document.104.author, document.105.author, document.106.author, document.107.author, document.108.author, document.109.author, document.110.author, document.113.author, document.275.author, document.276.author, npc.729.name, npc.4322.name",kept_neologism,
Acidulé,acidulé,,removed_known_word,dictionary_form
Acidulée,acidulée,,removed_known_word,dictionary_form
Acier,acier,,removed_known_word,dictionary_form
Aclou,aclou,object.1399.name | object.766.name | object.8669.name,kept_neologism,
Acolyte,acolyte,,removed_known_word,dictionary_form
Acouphènes,acouphènes,,removed_known_word,dictionary_form
Acoustique,acoustique,,removed_known_word,dictionary_form
Acrobate,acrobate,,removed_known_word,dictionary_form
Acrobatie,acrobatie,,removed_known_word,dictionary_form
Acroboule,acroboule,"spell.16635.name, spell.16636.name",kept_neologism,
Acrophobie,acrophobie,,removed_known_word,dictionary_form
Acrospore,acrospore,spell.28313.name,kept_neologism,
Acte,acte,,removed_known_word,dictionary_form
Actifs,actifs,,removed_known_word,dictionary_form
Action,action,,removed_known_word,dictionary_form
Actionner,actionner,,removed_known_word,dictionary_form
Actions,actions,,removed_known_word,dictionary_form
Activante,activante,spell.3773.name,kept_neologism,
Activation,activation,,removed_known_word,dictionary_form
Activations,activations,,removed_known_word,dictionary_form
Active,active,,removed_known_word,dictionary_form
Activités,activités,,removed_known_word,dictionary_form
Activée,activée,,removed_known_word,dictionary_form
Acuité,acuité,,removed_known_word,dictionary_form
Aculepa,aculepa,object.3885.name,kept_neologism,
Acâriatre,acâriatre,state.793.name,kept_neologism,
Acédie,acédie,,removed_known_word,dictionary_form
Acérée,acérée,,removed_known_word,dictionary_form
Acérées,acérées,,removed_known_word,dictionary_form
Ada,ada,,removed_known_word,dictionary_form
Adacetra,adacetra,object.32445.name,kept_neologism,
Adagra,adagra,"monster.5007.name, npc.4031.name",kept_neologism,
Adam,adam,,removed_known_word,dictionary_form
Adamantin,adamantin,,removed_known_word,dictionary_form
Adamaï,adamaï,object.27384.name,kept_neologism,
Adamu,adamu,object.3867.name,kept_neologism,
Addikt,addikt,spell.15400.name,kept_neologism,
Adeline,adeline,,removed_known_word,dictionary_form
Adelus,adelus,object.1487.name,kept_neologism,
Adelé,adelé,monster.3020.name,kept_neologism,
Adepte,adepte,,removed_known_word,dictionary_form
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adin,adin,object.32173.name | object.32174.name | object.7218.name,kept_neologism,
Adjugé,adjugé,,removed_known_word,dictionary_form
Admin,admin,,removed_known_word,dictionary_form
Administrateurs,administrateurs,,removed_known_word,dictionary_form
Admirateur,admirateur,,removed_known_word,dictionary_form
Admiratrice,admiratrice,,removed_known_word,dictionary_form
Adoptif,adoptif,,removed_known_word,dictionary_form
Adoption,adoption,,removed_known_word,dictionary_form
Adoptive,adoptive,,removed_known_word,dictionary_form
Adora,adora,,removed_known_word,dictionary_form
Adorateur,adorateur,,removed_known_word,dictionary_form
Adoratrice,adoratrice,,removed_known_word,dictionary_form
Adou,adou,object.8926.name,kept_neologism,
Adoubement,adoubement,,removed_known_word,dictionary_form
Adrenne,adrenne,"monster.3883.name, npc.2708.name | npc.2343.name | spell.5232.name | spell.5233.name | spell.5234.name",kept_neologism,
Adresse,adresse,,removed_known_word,dictionary_form
Adrienne,adrienne,,removed_known_word,dictionary_form
Adrénaline,adrénaline,,removed_known_word,dictionary_form
Adversaire,adversaire,,removed_known_word,dictionary_form
Adèle,adèle,,removed_known_word,dictionary_form
Adéhédé,adéhédé,spell.2707.name,kept_neologism,
Adélaïde,adélaïde,,removed_known_word,dictionary_form
Aegibz,aegibz,spell.31068.name,kept_neologism,
Aegis,aegis,"alteration.616.name | emoticon.322.name, object.30969.name | object.30972.name | object.30978.name | object.30982.name | object.set.970.name",kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aerafal,aerafal,"achievement.8925.name, achievement.objective.18030.name | npc.3482.name | object.18264.name | object.set.847.name",kept_neologism,
Aerdala,aerdala,"achievement.3052.name, achievement.objective.8823.name, npc.7157.name, progression.card.2444.name, world.subarea.945.name | achievement.372.name, achievement.objective.2403.name | house.type.412.name, house.type.413.name | map.name.10016.name | map.name.230166017.name | map.name.230166019.name | map.name.230428161.name | map.name.230428163.name | map.name.230690305.name, map.name.233311232.name | map.name.230690307.name | monster.508.name, npc.5777.name | npc.5822.name | npc.6276.name | npc.642.name | npc.643.name | object.18661.name | object.23880.name | object.7229.name | object.7233.name | object.7241.name | object.7245.name | object.7249.name | object.7253.name | object.7256.name | object.7344.name | object.set.35.name | progression.card.3927.name | spell.3042.name | spell.3047.name | spell.3958.name | spell.3959.name | spell.4580.name | world.subarea.115.name | world.subarea.120.name",kept_neologism,
Aermyne,aermyne,"achievement.2555.name, progression.card.2793.name | achievement.objective.1444.name | achievement.objective.7288.name | document.100.title | monster.446.name, npc.686.name, object.7350.name | object.13647.name | object.13648.name | object.13649.name | object.set.262.name | quest.119.name | server.74.name",kept_neologism,
Aerohouctor,aerohouctor,monster.894.name,kept_neologism,
Aerotrugobur,aerotrugobur,monster.904.name | object.8376.name,kept_neologism,
Afelolap,afelolap,object.4143.name,kept_neologism,
Affable,affable,,removed_known_word,dictionary_form
Affaibli,affaibli,,removed_known_word,dictionary_form
Affaiblie,affaiblie,,removed_known_word,dictionary_form
Affaiblir,affaiblir,,removed_known_word,dictionary_form
Affaiblirat,affaiblirat,"spell.20472.name, spell.29573.name",kept_neologism,
Affaiblissant,affaiblissant,,removed_known_word,dictionary_form
Affaiblissante,affaiblissante,,removed_known_word,dictionary_form
Affaiblissants,affaiblissants,,removed_known_word,dictionary_form
Affaiblissement,affaiblissement,,removed_known_word,dictionary_form
Affaissement,affaissement,,removed_known_word,dictionary_form
Affamalle,affamalle,"achievement.5367.name, achievement.objective.12307.name | achievement.5368.name, achievement.objective.12372.name | achievement.objective.12181.name, monster.7022.name, object.26864.name, spell.22365.name",kept_neologism,
Affamé,affamé,,removed_known_word,dictionary_form
Affamée,affamée,,removed_known_word,dictionary_form
Affamées,affamées,,removed_known_word,dictionary_form
Affection,affection,,removed_known_word,dictionary_form
