token,token_lower,tb_key,status,match_type
Afekileg,afekileg,item.4611.name,kept_neologism,
Afelezu,afelezu,item.3389.name,kept_neologism,
Afelolap,afelolap,item.4143.name,kept_neologism,
Afesifru,afesifru,item.5057.name,kept_neologism,
Affamé,affamé,item.10458.name,kept_neologism,
Afiada,afiada,,removed_known_word,dictionary_form
Afiadas,afiadas,,removed_known_word,dictionary_form
Afiados,afiados,,removed_known_word,dictionary_form
Afidpur,afidpur,item.5586.name,kept_neologism,
Afikek,afikek,item.4542.name,kept_neologism,
Afilu,afilu,item.3767.name,kept_neologism,
Afirufel,afirufel,item.4752.name,kept_neologism,
Aflito,aflito,,removed_known_word,dictionary_form
Afobada,afobada,,removed_known_word,dictionary_form
Afogosak,afogosak,item.4710.name,kept_neologism,
Afoluse,afoluse,item.5473.name,kept_neologism,
Afriolu,afriolu,item.3832.name,kept_neologism,
Afroseso,afroseso,item.4445.name,kept_neologism,
Afucoma,afucoma,item.5752.name,kept_neologism,
Afutfrit,afutfrit,item.4176.name,kept_neologism,
Aga,aga,,removed_known_word,dictionary_form
Agaboo,agaboo,item.2922.name,kept_neologism,
Agaceto,agaceto,item.2731.name,kept_neologism,
Agaeb,agaeb,item.5877.name,kept_neologism,
Agaglou,agaglou,item.5353.name,kept_neologism,
Agakur,agakur,item.3621.name,kept_neologism,
Agalomo,agalomo,item.3354.name,kept_neologism,
Agarramento,agarramento,,removed_known_word,dictionary_form
Agathe,agathe,item.7025.name | item.7028.name,kept_neologism,
Age,age,,removed_known_word,dictionary_form
Agele,agele,item.3994.name,kept_neologism,
Agente,agente,,removed_known_word,dictionary_form
Agilidade,agilidade,,removed_known_word,dictionary_form
Agimnef,agimnef,item.5118.name,kept_neologism,
Agino,agino,item.2951.name,kept_neologism,
Agoconaw,agoconaw,item.4020.name,kept_neologism,
Agonia,agonia,,removed_known_word,dictionary_form
Agram,agram,,removed_known_word,dictionary_form
Agressiva,agressiva,,removed_known_word,dictionary_form
Agressivo,agressivo,,removed_known_word,dictionary_form
Agricultura,agricultura,,removed_known_word,dictionary_form
Agrid,agrid,npc.59.name,kept_neologism,
Agride,agride,,removed_known_word,dictionary_form
Agrur,agrur,item.3175.name,kept_neologism,
Aguabrial,aguabrial,item.13083.name | item.13089.name | quest.559.name,kept_neologism,
Aguapus,aguapus,spell.2186.name,kept_neologism,
Agulha,agulha,,removed_known_word,dictionary_form
Agulhas,agulhas,,removed_known_word,dictionary_form
Agunadlo,agunadlo,item.3226.name,kept_neologism,
Agunelig,agunelig,item.6062.name,kept_neologism,
Agustiado,agustiado,spell.873.name,kept_neologism,
Agymo,agymo,item.5511.name,kept_neologism,
Agência,agência,,removed_known_word,dictionary_form
Ah-Arco-Cra-Dabble,ah-arco-cra-dabble,quest-step.75.name,kept_neologism,
Ahaxitof,ahaxitof,item.4133.name,kept_neologism,
Ahehi,ahehi,item.5512.name,kept_neologism,
Ahenn,ahenn,npc.601.name,kept_neologism,
Ahitem,ahitem,item.4349.name,kept_neologism,
Ahukit,ahukit,item.5213.name,kept_neologism,
Ahuri,ahuri,item.10491.name,kept_neologism,
Aibig,aibig,npc.106.name,kept_neologism,
Aiblber,aiblber,item.5216.name,kept_neologism,
Aida,aida,npc.458.name,kept_neologism,
Aidesani,aidesani,item.6236.name,kept_neologism,
Aigue,aigue,,removed_known_word,dictionary_form
Aigurraf,aigurraf,item.2110.name | npc.308.name,kept_neologism,
Ailelal,ailelal,item.5268.name,kept_neologism,
Ailuya,ailuya,item.7219.name,kept_neologism,
Aipo-Chá,aipo-chá,item.348.name,kept_neologism,
Ajara,ajara,item.2718.name,kept_neologism,
Ajuda,ajuda,,removed_known_word,dictionary_form
Ajudar,ajudar,,removed_known_word,dictionary_form
Ajude,ajude,,removed_known_word,dictionary_form
Ajuje,ajuje,item.5535.name,kept_neologism,
Akafaut,akafaut,item.5130.name,kept_neologism,
Akalorth,akalorth,item.5846.name,kept_neologism,
Akane,akane,npc.651.name,kept_neologism,
Akare,akare,item.5540.name,kept_neologism,
Akehpur,akehpur,item.3912.name,kept_neologism,
Akeku,akeku,item.4594.name,kept_neologism,
Akelle,akelle,npc.122.name,kept_neologism,
Akeloth,akeloth,item.4097.name,kept_neologism,
Akifit,akifit,item.4446.name,kept_neologism,
Akifum,akifum,item.6405.name,kept_neologism,
Akimipo,akimipo,item.3993.name,kept_neologism,
Akitber,akitber,item.5359.name,kept_neologism,
Akiteudo,akiteudo,item.3228.name,kept_neologism,
Akohonop,akohonop,item.3914.name,kept_neologism,
Akornaddict,akornaddict,item.15246.name | monster.463.name | npc.515.name | quest.34.name | ttg_entity.463.name,kept_neologism,
Akornadikt,akornadikt,item.6875.name,kept_neologism,
Akota,akota,item.5324.name,kept_neologism,
Akuduk,akuduk,item.6315.name,kept_neologism,
Akugeku,akugeku,item.5687.name,kept_neologism,
Akurobig,akurobig,item.3669.name,kept_neologism,
Akurosr,akurosr,item.4033.name,kept_neologism,
Akust,akust,item.3473.name,kept_neologism,
Akutogop,akutogop,item.4119.name,kept_neologism,
Akwadala,akwadala,item.13164.name | item.7226.name | item.7230.name | item.7234.name | item.7238.name | item.7242.name | item.7246.name | item.7250.name | item.7254.name | item.7347.name | item.7429.name | item.9004.name | monster.504.name | monster.507.name | monster.541.name | monster.544.name | npc.634.name | set.34.name | spell.3053.name | subarea.106.name | subarea.113.name | subarea.117.name | subarea.122.name,kept_neologism,
Ala,ala,,removed_known_word,dictionary_form
Aladas,aladas,,removed_known_word,dictionary_form
Alado,alado,,removed_known_word,dictionary_form
Alagluma,alagluma,item.4344.name,kept_neologism,
Alakarte,alakarte,item.2086.name,kept_neologism,
Alako,alako,item.15321.name | item.8002.name | item.8075.name | monster.747.name | ttg_entity.747.name,kept_neologism,
Alalag,alalag,item.3240.name,kept_neologism,
Alalev,alalev,item.3645.name,kept_neologism,
Alaly,alaly,item.3131.name,kept_neologism,
Alambique,alambique,,removed_known_word,dictionary_form
Alamice,alamice,item.3403.name,kept_neologism,
Alanaj,alanaj,item.5436.name,kept_neologism,
Alanavel,alanavel,item.5926.name,kept_neologism,
Alarme,alarme,,removed_known_word,dictionary_form
Alavanca,alavanca,,removed_known_word,dictionary_form
Alavlaille,alavlaille,item.4593.name,kept_neologism,
Alawae,alawae,item.5818.name,kept_neologism,
Alawavae,alawavae,item.5164.name,kept_neologism,
Albino,albino,,removed_known_word,dictionary_form
Alcana,alcana,,removed_known_word,dictionary_form
Alcance,alcance,,removed_known_word,dictionary_form
Alcano,alcano,,removed_known_word,dictionary_form
Alcatra,alcatra,,removed_known_word,dictionary_form
Alcatraz,alcatraz,,removed_known_word,dictionary_form
Alcey,alcey,npc.328.name,kept_neologism,
Alcolchoado,alcolchoado,monster.2382.name,kept_neologism,
Alcoolizado,alcoolizado,,removed_known_word,dictionary_form
Ale,ale,npc.93.name,kept_neologism,
Aleba,aleba,item.3430.name,kept_neologism,
Alebaul,alebaul,item.5808.name,kept_neologism,
Alebel,alebel,item.4453.name,kept_neologism,
Alebove,alebove,item.5401.name,kept_neologism,
Aledec,aledec,npc.448.name,kept_neologism,
Alegre,alegre,,removed_known_word,dictionary_form
Alegremente,alegremente,,removed_known_word,dictionary_form
Alehael,alehael,item.5702.name,kept_neologism,
Aleheule,aleheule,item.5660.name,kept_neologism,
Aleicar,aleicar,item.818.name,kept_neologism,
Alela,alela,item.5807.name,kept_neologism,
Alelae,alelae,item.3444.name,kept_neologism,
Alelaew,alelaew,item.5936.name,kept_neologism,
Aleloni,aleloni,item.6424.name,kept_neologism,
Alemanha,alemanha,,removed_known_word,dictionary_form
Alemesso,alemesso,spell.874.name,kept_neologism,
Alemão,alemão,,removed_known_word,dictionary_form
Alepu,alepu,item.5943.name,kept_neologism,
Aleril,aleril,item.3503.name,kept_neologism,
Alerta,alerta,,removed_known_word,dictionary_form
Alesulit,alesulit,item.5785.name,kept_neologism,
Aleteha,aleteha,item.5222.name,kept_neologism,
Aletelu,aletelu,item.3769.name,kept_neologism,
Alethylo,alethylo,item.4879.name,kept_neologism,
Alewae,alewae,item.5735.name,kept_neologism,
Alewepl,alewepl,item.6004.name,kept_neologism,
Aleze,aleze,item.4612.name,kept_neologism,
Alface,alface,,removed_known_word,dictionary_form
Alfaiate,alfaiate,,removed_known_word,dictionary_form
Alfaiates,alfaiates,,removed_known_word,dictionary_form
Algemamento,algemamento,,removed_known_word,dictionary_form
Algodão,algodão,,removed_known_word,dictionary_form
Alguns,alguns,,removed_known_word,dictionary_form
Alho,alho,,removed_known_word,dictionary_form
Alho-Poró,alho-poró,,removed_known_word,dictionary_form
Ali,ali,,removed_known_word,dictionary_form
Aliados,aliados,,removed_known_word,dictionary_form
Aliança,aliança,,removed_known_word,dictionary_form
Alicatyp,alicatyp,item.6262.name,kept_neologism,
Alifufuf,alifufuf,item.5539.name,kept_neologism,
Aligatito,aligatito,item.3601.name,kept_neologism,
Aligif,aligif,item.4523.name,kept_neologism,
Alikim,alikim,item.6243.name,kept_neologism,
Alimentação,alimentação,,removed_known_word,dictionary_form
Alimento,alimento,,removed_known_word,dictionary_form
Alimuva,alimuva,item.4108.name,kept_neologism,
Alinhamento,alinhamento,,removed_known_word,dictionary_form
Alinhavada,alinhavada,,removed_known_word,dictionary_form
Alinhavado,alinhavado,,removed_known_word,dictionary_form
Alisice,alisice,item.6163.name,kept_neologism,
Alissê,alissê,npc.1493.name,kept_neologism,
Alistar-se,alistar-se,,removed_known_word,dictionary_form
Alit,alit,npc.467.name,kept_neologism,
Alitose,alitose,item.3484.name,kept_neologism,
Alitz,alitz,item.3856.name,kept_neologism,
Alka,alka,monster.776.name | npc.749.name,kept_neologism,
Alkolo,alkolo,item.2917.name,kept_neologism,
Alle,alle,item.51.name | item.53.name | item.54.name | item.55.name,kept_neologism,
Allegiance,allegiance,item.2342.name,kept_neologism,
Allen,allen,item.2053.name | npc.262.name,kept_neologism,
Allister,allister,npc.916.name | quest-step.222.name | quest.131.name | quest.132.name | quest.139.name,kept_neologism,
Allisteria,allisteria,monster.471.name | npc.471.name,kept_neologism,
Alloene,alloene,item.5438.name,kept_neologism,
Alma,alma,,removed_known_word,dictionary_form
Almaldiçoar,almaldiçoar,state.37.name,kept_neologism,
Almas,almas,,removed_known_word,dictionary_form
Alofe,alofe,,removed_known_word,dictionary_form
Alognef,alognef,item.3468.name,kept_neologism,
Alomihe,alomihe,item.5121.name,kept_neologism,
Alowa,alowa,item.9652.name | item.9654.name | item.9655.name | item.9658.name | item.9893.name | item.9894.name | item.9895.name | item.9896.name | set.129.name,kept_neologism,
Alquimia,alquimia,,removed_known_word,dictionary_form
Alquimista,alquimista,,removed_known_word,dictionary_form
Alquimistas,alquimistas,,removed_known_word,dictionary_form
Alrok,alrok,npc.215.name,kept_neologism,
Alshain,alshain,npc.172.name,kept_neologism,
Alta,alta,,removed_known_word,dictionary_form
Altaïr,altaïr,npc.174.name | npc.177.name,kept_neologism,
Alto,alto,,removed_known_word,dictionary_form
Alto-risco,alto-risco,quest-step.782.name,kept_neologism,
Altomar,altomar,item.12850.name | item.12851.name | item.12852.name,kept_neologism,
Altruista,altruista,set.83.name,kept_neologism,
Altruísmo,altruísmo,,removed_known_word,dictionary_form
Altruísta,altruísta,,removed_known_word,dictionary_form
Alucinação,alucinação,,removed_known_word,dictionary_form
Alumin,alumin,item.3821.name,kept_neologism,
Aluminita,aluminita,,removed_known_word,dictionary_form
Alunavim,alunavim,item.3244.name,kept_neologism,
Aluneok,aluneok,item.4050.name,kept_neologism,
Alvo,alvo,,removed_known_word,dictionary_form
Alvorada,alvorada,,removed_known_word,dictionary_form
Alwyle,alwyle,item.4354.name,kept_neologism,
Alygac,alygac,item.5332.name,kept_neologism,
Além,além,,removed_known_word,dictionary_form
Aléïcar,aléïcar,npc.87.name,kept_neologism,
Alívio,alívio,,removed_known_word,dictionary_form
Amadeirado,amadeirado,,removed_known_word,dictionary_form
Amafevu,amafevu,item.6204.name,kept_neologism,
Amafobug,amafobug,item.5508.name,kept_neologism,
Amahimi,amahimi,item.5363.name,kept_neologism,
Amakna,amakna,area.0.name | area.49.name | dungeon.29.name | hint.307.name | house.712.name | house.713.name | house.714.name | house.715.name | house.716.name | item.11512.name | item.11513.name | item.11514.name | item.11521.name | item.11522.name | item.11523.name | item.11524.name | item.351.name | item.468.name | item.7081.name | item.9021.name | subarea.0.name | subarea.110.name | subarea.180.name | subarea.181.name | subarea.278.name | subarea.28.name | subarea.339.name | subarea.4.name | subarea.488.name | subarea.87.name,kept_neologism,
Amakniana,amakniana,item.13288.name,kept_neologism,
Amakniano,amakniano,item.13289.name | item.13290.name | superarea.0.name,kept_neologism,
Amaldiçoada,amaldiçoada,,removed_known_word,dictionary_form
Amaldiçoado,amaldiçoado,,removed_known_word,dictionary_form
Amanit'Roglycerin,amanit'roglycerin,spell.1143.name,kept_neologism,
Amante,amante,,removed_known_word,dictionary_form
Amaranto,amaranto,,removed_known_word,dictionary_form
Amarela,amarela,,removed_known_word,dictionary_form
Amarelas,amarelas,,removed_known_word,dictionary_form
Amarelo,amarelo,,removed_known_word,dictionary_form
Amarelos,amarelos,,removed_known_word,dictionary_form
Amarga,amarga,,removed_known_word,dictionary_form
Amargura,amargura,,removed_known_word,dictionary_form
Amarh,amarh,npc.211.name,kept_neologism,
Amarrado,amarrado,,removed_known_word,dictionary_form
Amassador,amassador,,removed_known_word,dictionary_form
Amassados,amassados,,removed_known_word,dictionary_form
Amauk,amauk,item.2746.name,kept_neologism,
Amayiro,amayiro,item.9074.name | item.9076.name | item.9099.name | npc.180.name | npc.620.name | quest-step.465.name | quest-step.700.name | quest-step.709.name | quest.60.name | quest.73.name | quest.81.name,kept_neologism,
Ambamuleto,ambamuleto,item.1661.name | item.1662.name,kept_neologism,
Ambição,ambição,,removed_known_word,dictionary_form
Ambrosius,ambrosius,npc.1010.name,kept_neologism,
Ameaça,ameaça,,removed_known_word,dictionary_form
Ameaçadora,ameaçadora,,removed_known_word,dictionary_form
Amedrontado,amedrontado,,removed_known_word,dictionary_form
Amehatos,amehatos,item.6374.name,kept_neologism,
Ameixa,ameixa,,removed_known_word,dictionary_form
Amelate,amelate,item.5119.name,kept_neologism,
Amenizante,amenizante,,removed_known_word,dictionary_form
Amhur,amhur,item.3806.name,kept_neologism,
Ami,ami,,removed_known_word,dictionary_form
Amiflum,amiflum,item.4269.name,kept_neologism,
Amigo,amigo,,removed_known_word,dictionary_form
Amigos,amigos,,removed_known_word,dictionary_form
Amigável,amigável,,removed_known_word,dictionary_form
Amikibo,amikibo,item.2728.name,kept_neologism,
Amimiru,amimiru,item.3916.name,kept_neologism,
Amine,amine,,removed_known_word,dictionary_form
Aming,aming,npc.868.name,kept_neologism,
Amizade,amizade,,removed_known_word,dictionary_form
Amlub,amlub,item.15138.name | monster.347.name | monster.348.name | monster.385.name | ttg_entity.385.name,kept_neologism,
Amlugo,amlugo,item.10155.name | item.10332.name,kept_neologism,
Amlullabeye,amlullabeye,monster.2391.name,kept_neologism,
Amolar,amolar,,removed_known_word,dictionary_form
Amolação,amolação,,removed_known_word,dictionary_form
Amoor,amoor,item.4027.name,kept_neologism,
Amor,amor,,removed_known_word,dictionary_form
Amorepeu,amorepeu,item.5381.name,kept_neologism,
Amostra,amostra,,removed_known_word,dictionary_form
Amostrar,amostrar,,removed_known_word,dictionary_form
Amphaemelo,amphaemelo,item.4779.name,kept_neologism,
Amphafa,amphafa,item.5909.name,kept_neologism,
Amphafovel,amphafovel,item.5952.name,kept_neologism,
Amphamase,amphamase,item.3397.name,kept_neologism,
Amphawou,amphawou,item.6067.name,kept_neologism,
Amphelal,amphelal,item.5815.name,kept_neologism,
Amphelalod,amphelalod,item.4315.name,kept_neologism,
Amphele,amphele,item.4507.name,kept_neologism,
Amphemem,amphemem,item.4816.name,kept_neologism,
Amphemij,amphemij,item.6306.name,kept_neologism,
Amphibio,amphibio,item.5402.name,kept_neologism,
Amphigo,amphigo,item.4666.name,kept_neologism,
Amphobie,amphobie,item.5434.name,kept_neologism,
Ampholojae,ampholojae,item.5059.name,kept_neologism,
Amphoplo,amphoplo,item.4971.name,kept_neologism,
Amphoub,amphoub,item.5323.name,kept_neologism,
Amphowy,amphowy,item.4705.name,kept_neologism,
Amphubevap,amphubevap,item.5791.name,kept_neologism,
Amphuwuco,amphuwuco,item.5611.name,kept_neologism,
Amphyuwo,amphyuwo,item.3623.name,kept_neologism,
Amplificação,amplificação,,removed_known_word,dictionary_form
Ampulheta,ampulheta,,removed_known_word,dictionary_form
Amrothiline,amrothiline,item.6518.name,kept_neologism,
Amublop,amublop,item.9149.name | item.9150.name | item.9151.name | item.9152.name | item.9153.name | item.9154.name | item.9155.name | item.9156.name | item.9157.name,kept_neologism,
Amuelto,amuelto,item.6817.name,kept_neologism,
Amufafah,amufafah,item.8880.name,kept_neologism,
Amukwak,amukwak,item.2424.name,kept_neologism,
Amuleto,amuleto,,removed_known_word,dictionary_form
Amuletofedor,amuletofedor,item.7012.name,kept_neologism,
Amuletos,amuletos,,removed_known_word,dictionary_form
Amunita,amunita,item.9463.name,kept_neologism,
Amuspu,amuspu,item.2973.name,kept_neologism,
Amável,amável,,removed_known_word,dictionary_form
Amêndoa,amêndoa,,removed_known_word,dictionary_form
Amígdala,amígdala,,removed_known_word,dictionary_form
Anama,anama,item.8646.name,kept_neologism,
Anathor,anathor,spell.1384.name,kept_neologism,
Ancestrais,ancestrais,,removed_known_word,dictionary_form
Ancestral,ancestral,,removed_known_word,dictionary_form
Ancião,ancião,,removed_known_word,dictionary_form
Andar,andar,,removed_known_word,dictionary_form
Andarilho,andarilho,,removed_known_word,dictionary_form
Ande,ande,,removed_known_word,dictionary_form
Anefuda,anefuda,item.5371.name,kept_neologism,
Anel,anel,,removed_known_word,dictionary_form
Anelalle,anelalle,item.3748.name,kept_neologism,
Anelar,anelar,,removed_known_word,dictionary_form
Aneloby,aneloby,item.6053.name,kept_neologism,
Aneltree,aneltree,item.2420.name,kept_neologism,
Anerabul,anerabul,item.5146.name,kept_neologism,
Anesela,anesela,item.5874.name,kept_neologism,
Anexo,anexo,,removed_known_word,dictionary_form
Anfitrião,anfitrião,,removed_known_word,dictionary_form
Angelical,angelical,,removed_known_word,dictionary_form
Angelo,angelo,npc.316.name,kept_neologism,
Angora,angora,,removed_known_word,dictionary_form
Angorá,angorá,,removed_known_word,dictionary_form
Angustiado,angustiado,,removed_known_word,dictionary_form
Anik,anik,npc.220.name,kept_neologism,
Animada,animada,,removed_known_word,dictionary_form
Animado,animado,,removed_known_word,dictionary_form
Animagi,animagi,item.7913.name,kept_neologism,
Animais,animais,,removed_known_word,dictionary_form
Animal,animal,,removed_known_word,dictionary_form
Animístico,animístico,,removed_known_word,dictionary_form
Aniquilando,aniquilando,,removed_known_word,dictionary_form
Aniversário,aniversário,,removed_known_word,dictionary_form
Anjo,anjo,,removed_known_word,dictionary_form
Anjos,anjos,,removed_known_word,dictionary_form
Ankaniversário,ankaniversário,item.11703.name,kept_neologism,
Ano,ano,,removed_known_word,dictionary_form
Anobe,anobe,item.6375.name,kept_neologism,
Anogery,anogery,item.5154.name,kept_neologism,
Anojeba,anojeba,item.3644.name,kept_neologism,
Anorexiante,anorexiante,spell.710.name,kept_neologism,
Ant,ant,,removed_known_word,dictionary_form
Antecipada,antecipada,,removed_known_word,dictionary_form
Antecipação,antecipação,,removed_known_word,dictionary_form
Antenas,antenas,,removed_known_word,dictionary_form
Anthir,anthir,item.6846.name,kept_neologism,
Anti-dependente,anti-dependente,item.10817.name,kept_neologism,
Anticlinal,anticlinal,,removed_known_word,dictionary_form
Antigo,antigo,,removed_known_word,dictionary_form
Antigos,antigos,,removed_known_word,dictionary_form
Antisocial,antisocial,monster.355.name,kept_neologism,
Antro,antro,,removed_known_word,dictionary_form
Anufemi,anufemi,item.5192.name,kept_neologism,
Anulação,anulação,,removed_known_word,dictionary_form
Anumikuf,anumikuf,item.4172.name,kept_neologism,
Análise,análise,,removed_known_word,dictionary_form
Anão,anão,,removed_known_word,dictionary_form
Anéis,anéis,,removed_known_word,dictionary_form
Anél,anél,item.7119.name,kept_neologism,
Aololuth,aololuth,item.4385.name,kept_neologism,
Aomebel,aomebel,item.3446.name,kept_neologism,
Aomiel,aomiel,item.4950.name,kept_neologism,
Aopeteze,aopeteze,item.5097.name,kept_neologism,
Aosyl,aosyl,item.4410.name,kept_neologism,
Aotohet,aotohet,item.3273.name,kept_neologism,
Aotuballe,aotuballe,item.5801.name,kept_neologism,
Aougos,aougos,npc.340.name,kept_neologism,
Apaevew,apaevew,item.5233.name,kept_neologism,
Apafo,apafo,item.5439.name,kept_neologism,
Apague,apague,,removed_known_word,dictionary_form
