token,token_lower,tb_key,status,match_type
A16,a16,map.name.230168065.name | map.name.230168067.name,kept_neologism,
A17,a17,map.name.230169089.name | map.name.230169091.name,kept_neologism,
A18,a18,map.name.230170113.name | map.name.230170115.name,kept_neologism,
A19,a19,map.name.230171137.name | map.name.230171139.name,kept_neologism,
A20,a20,map.name.230172161.name | map.name.230172163.name,kept_neologism,
A21,a21,map.name.230173185.name | map.name.230173187.name,kept_neologism,
A22,a22,map.name.230174209.name | map.name.230174211.name,kept_neologism,
A23,a23,map.name.230162949.name | map.name.230162951.name,kept_neologism,
A24,a24,map.name.230167045.name | map.name.230167047.name,kept_neologism,
A25,a25,map.name.230163973.name | map.name.230163975.name,kept_neologism,
A26,a26,map.name.230164997.name | map.name.230164999.name,kept_neologism,
A27,a27,map.name.230166021.name | map.name.230166023.name,kept_neologism,
A28,a28,map.name.230168069.name | map.name.230168071.name,kept_neologism,
A29,a29,map.name.230169093.name | map.name.230169095.name,kept_neologism,
A30,a30,map.name.230171141.name | map.name.230171143.name,kept_neologism,
A31,a31,map.name.230172165.name | map.name.230172167.name,kept_neologism,
A32,a32,map.name.230173189.name | map.name.230173191.name,kept_neologism,
A33,a33,map.name.230174213.name | map.name.230174215.name,kept_neologism,
A34,a34,map.name.230175237.name | map.name.230175239.name,kept_neologism,
A35,a35,map.name.230162953.name | map.name.230162955.name,kept_neologism,
A36,a36,map.name.230163977.name | map.name.230163979.name,kept_neologism,
A37,a37,map.name.230165001.name | map.name.230165003.name,kept_neologism,
A38,a38,map.name.230166025.name | map.name.230166027.name,kept_neologism,
A39,a39,map.name.230167049.name | map.name.230167051.name,kept_neologism,
A40,a40,map.name.230168073.name | map.name.230168075.name,kept_neologism,
A41,a41,map.name.230169097.name | map.name.230169099.name,kept_neologism,
A42,a42,map.name.230170121.name | map.name.230170123.name,kept_neologism,
A43,a43,map.name.230171145.name | map.name.230171147.name,kept_neologism,
A44,a44,map.name.230172169.name | map.name.230172171.name,kept_neologism,
A45,a45,map.name.230173193.name | map.name.230173195.name,kept_neologism,
A46,a46,map.name.230174217.name | map.name.230174219.name,kept_neologism,
A47,a47,map.name.230162957.name | map.name.230162959.name,kept_neologism,
A48,a48,map.name.230163981.name | map.name.230163983.name,kept_neologism,
A49,a49,map.name.230165005.name | map.name.230165007.name,kept_neologism,
A50,a50,map.name.230166029.name | map.name.230166031.name,kept_neologism,
A51,a51,map.name.230167053.name | map.name.230167055.name,kept_neologism,
A52,a52,map.name.230175241.name | map.name.230175243.name,kept_neologism,
A53,a53,map.name.230176265.name | map.name.230176267.name,kept_neologism,
ATENÇÃO,atenção,,removed_known_word,dictionary_form
ATIVO,ativo,,removed_known_word,dictionary_form
Aardala,aardala,npc.643.name,kept_neologism,
Aasimar,aasimar,monster.3027.name,kept_neologism,
Aazimar,aazimar,npc.1967.name | quest.1247.name,kept_neologism,
Abacaxi,abacaxi,,removed_known_word,dictionary_form
Abacaxila,abacaxila,object.7581.name,kept_neologism,
Abagage,abagage,npc.3081.name,kept_neologism,
Abaixo,abaixo,,removed_known_word,dictionary_form
Abaladora,abaladora,,removed_known_word,dictionary_form
Abalo,abalo,,removed_known_word,dictionary_form
Abalos,abalos,,removed_known_word,dictionary_form
Abalável,abalável,,removed_known_word,dictionary_form
Abandona,abandona,,removed_known_word,dictionary_form
Abandonada,abandonada,,removed_known_word,dictionary_form
Abandonadas,abandonadas,,removed_known_word,dictionary_form
Abandonado,abandonado,,removed_known_word,dictionary_form
Abandonados,abandonados,,removed_known_word,dictionary_form
Abarro,abarro,"monster.7257.name, npc.6814.name",kept_neologism,
Abastado,abastado,,removed_known_word,dictionary_form
Abastados,abastados,,removed_known_word,dictionary_form
Abate,abate,,removed_known_word,dictionary_form
Abatimento,abatimento,,removed_known_word,dictionary_form
Abby,abby,npc.350.name,kept_neologism,
Abdominação,abdominação,spell.3492.name,kept_neologism,
Abdominável,abdominável,object.12775.name,kept_neologism,
Abelha,abelha,,removed_known_word,dictionary_form
Abelhuda,abelhuda,,removed_known_word,dictionary_form
Abely,abely,npc.63.name,kept_neologism,
Abençoada,abençoada,,removed_known_word,dictionary_form
Abençoado,abençoado,,removed_known_word,dictionary_form
Abençoados,abençoados,,removed_known_word,dictionary_form
Aberração,aberração,,removed_known_word,dictionary_form
Aberrações,aberrações,,removed_known_word,dictionary_form
Aberta,aberta,,removed_known_word,dictionary_form
Aberto,aberto,,removed_known_word,dictionary_form
Abertura,abertura,,removed_known_word,dictionary_form
Aberturinimigo,aberturinimigo,spell.3083.name,kept_neologism,
Abie,abie,,removed_known_word,dictionary_form
Abir,abir,,removed_known_word,dictionary_form
Abismo,abismo,,removed_known_word,dictionary_form
Abismos,abismos,,removed_known_word,dictionary_form
Abissais,abissais,,removed_known_word,dictionary_form
Abissal,abissal,,removed_known_word,dictionary_form
Abjeta,abjeta,,removed_known_word,dictionary_form
Abjeção,abjeção,,removed_known_word,dictionary_form
Abjugardiel,abjugardiel,npc.6623.name,kept_neologism,
Abjuração,abjuração,,removed_known_word,dictionary_form
Ablabzão,ablabzão,spell.31092.name,kept_neologism,
Ablaru,ablaru,npc.964.name,kept_neologism,
Ablívio,ablívio,spell.9156.name,kept_neologism,
Abmarac,abmarac,npc.6397.name,kept_neologism,
Abnegação,abnegação,,removed_known_word,dictionary_form
Abobolição,abobolição,spell.4578.name,kept_neologism,
Aboboranha,aboboranha,spell.3345.name,kept_neologism,
Aboborcego,aboborcego,"achievement.objective.3565.name, monster.3311.name | object.13437.name | object.20150.name, object.20156.name",kept_neologism,
Abobowada,abobowada,spell.28396.name,kept_neologism,
Abobowinha,abobowinha,monster.3529.name | spell.3977.name,kept_neologism,
Abobumelo,abobumelo,"achievement.objective.3563.name, monster.3309.name | object.20147.name, object.20153.name",kept_neologism,
Abocanhadora,abocanhadora,,removed_known_word,dictionary_form
Abolição,abolição,,removed_known_word,dictionary_form
Abominação,abominação,,removed_known_word,dictionary_form
Abominável,abominável,,removed_known_word,dictionary_form
Abordagem,abordagem,,removed_known_word,dictionary_form
Abordança,abordança,spell.25214.name,kept_neologism,
Aborigelo,aborigelo,"spell.22638.name, spell.26947.name",kept_neologism,
Aborrecida,aborrecida,,removed_known_word,dictionary_form
Aborrecido,aborrecido,,removed_known_word,dictionary_form
Abostecido,abostecido,spell.7405.name,kept_neologism,
Abra,abra,,removed_known_word,dictionary_form
Abraini,abraini,spell.12452.name,kept_neologism,
Abrakadabra,abrakadabra,achievement.794.name | achievement.objective.2166.name,kept_neologism,
Abrakadabrra,abrakadabrra,spell.29234.name,kept_neologism,
Abrakapa,abrakapa,choice.options.212.description,kept_neologism,
Abrarredura,abrarredura,spell.11679.name,kept_neologism,
Abrasadora,abrasadora,,removed_known_word,dictionary_form
Abrasamento,abrasamento,,removed_known_word,dictionary_form
Abrasante,abrasante,,removed_known_word,dictionary_form
Abrasiva,abrasiva,,removed_known_word,dictionary_form
Abrasivo,abrasivo,,removed_known_word,dictionary_form
Abraspinho,abraspinho,"monster.5784.name, spell.12457.name",kept_neologism,
Abraspinhos,abraspinhos,spell.12456.name,kept_neologism,
Abrazelon,abrazelon,"npc.4326.name, npc.7208.name",kept_neologism,
Abraço,abraço,,removed_known_word,dictionary_form
Abre-alas,abre-alas,,removed_known_word,dictionary_form
Abrescimento,abrescimento,spell.12455.name,kept_neologism,
Abreviado,abreviado,,removed_known_word,dictionary_form
Abreviação,abreviação,,removed_known_word,dictionary_form
Abridor,abridor,,removed_known_word,dictionary_form
Abridora,abridora,,removed_known_word,dictionary_form
Abrigo,abrigo,,removed_known_word,dictionary_form
Abrir,abrir,,removed_known_word,dictionary_form
Absinto,absinto,,removed_known_word,dictionary_form
Absolum,absolum,npc.3105.name,kept_neologism,
Absoluta,absoluta,,removed_known_word,dictionary_form
Absorto,absorto,,removed_known_word,dictionary_form
Absorvente,absorvente,,removed_known_word,dictionary_form
Absorção,absorção,,removed_known_word,dictionary_form
Absowção,absowção,spell.11950.name,kept_neologism,
Abst,abst,monster.3346.name,kept_neologism,
Absurdas,absurdas,,removed_known_word,dictionary_form
Abub,abub,"achievement.objective.3263.name, achievement.objective.9160.name, achievement.objective.9989.name, monster.384.name | monster.353.name | monster.4783.name | monster.4786.name | monster.4787.name | spell.8411.name | spell.8414.name | spell.8415.name",kept_neologism,
Abubado,abubado,monster.2384.name,kept_neologism,
Abul,abul,,removed_known_word,dictionary_form
Abundante,abundante,,removed_known_word,dictionary_form
Abundância,abundância,,removed_known_word,dictionary_form
Abusoleto,abusoleto,object.16340.name,kept_neologism,
Abutre,abutre,,removed_known_word,dictionary_form
Abutrovão,abutrovão,"achievement.5256.name | achievement.5257.name, achievement.objective.12439.name | achievement.objective.12144.name, monster.6984.name, monster.7149.name, monster.7168.name, object.26827.name, spell.22231.name, spell.23558.name | alteration.57.name, object.27162.name | object.27134.name | object.27163.name | object.27181.name | object.27182.name | object.27183.name | object.27195.name | object.set.620.name | spell.23466.name",kept_neologism,
Abutrovão-Visual,abutrovão-visual,state.3400.name,kept_neologism,
Abwakwadabwa,abwakwadabwa,spell.10317.name,kept_neologism,
Abëthik,abëthik,npc.6971.name,kept_neologism,
Abóbowa,abóbowa,"achievement.objective.18095.name | achievement.objective.5549.name, quest.2034.name | guild.mission.401.name | monster.207.name | monster.5374.name, npc.4558.name, object.20063.name | monster.6207.name | monster.7391.name | object.8162.name | object.976.name | spell.3365.name | title.100.female | title.100.male | world.subarea.1017.name",kept_neologism,
Abóbowas,abóbowas,achievement.objective.1496.name | map.name.101191680.name | object.13336.name | object.20054.name,kept_neologism,
Academia,academia,,removed_known_word,dictionary_form
Acalmada,acalmada,,removed_known_word,dictionary_form
Acalmar,acalmar,,removed_known_word,dictionary_form
Acampamento,acampamento,,removed_known_word,dictionary_form
Acariciador,acariciador,,removed_known_word,dictionary_form
Accompli,accompli,spell.2269.name,kept_neologism,
Acelerada,acelerada,,removed_known_word,dictionary_form
Acelerado,acelerado,,removed_known_word,dictionary_form
Acelerador,acelerador,,removed_known_word,dictionary_form
Aceleradora,aceleradora,,removed_known_word,dictionary_form
Aceleração,aceleração,,removed_known_word,dictionary_form
Acelerobi,acelerobi,spell.18812.name,kept_neologism,
Acenar,acenar,,removed_known_word,dictionary_form
Acero,acero,,removed_known_word,dictionary_form
Acertando,acertando,,removed_known_word,dictionary_form
Acesa,acesa,,removed_known_word,dictionary_form
Aceso,aceso,,removed_known_word,dictionary_form
Acessar,acessar,,removed_known_word,dictionary_form
Acesso,acesso,,removed_known_word,dictionary_form
Achapatadas,achapatadas,spell.14439.name,kept_neologism,
Achatada,achatada,,removed_known_word,dictionary_form
Achatadas,achatadas,,removed_known_word,dictionary_form
Achatamento,achatamento,,removed_known_word,dictionary_form
Acheese,acheese,spell.2268.name,kept_neologism,
Achocolatada,achocolatada,,removed_known_word,dictionary_form
Acidente,acidente,,removed_known_word,dictionary_form
Acidrik,acidrik,"achievement.objective.1474.name, quest.127.name | document.124.author | document.90.author, document.102.author, document.103.author, document.104.author, document.105.author, document.106.author, document.107.author, document.108.author, document.109.author, document.110.author, document.113.author, document.275.author, document.276.author, npc.729.name, npc.4322.name",kept_neologism,
Acima,acima,,removed_known_word,dictionary_form
Aciona,aciona,,removed_known_word,dictionary_form
Acionada,acionada,,removed_known_word,dictionary_form
Acionado,acionado,,removed_known_word,dictionary_form
Acionados,acionados,,removed_known_word,dictionary_form
Acionamento,acionamento,,removed_known_word,dictionary_form
Acionar,acionar,,removed_known_word,dictionary_form
Aclamação,aclamação,,removed_known_word,dictionary_form
Aclamações,aclamações,,removed_known_word,dictionary_form
Aclou,aclou,object.1399.name | object.766.name,kept_neologism,
Acluofobia,acluofobia,spell.20788.name,kept_neologism,
Acobreação,acobreação,,removed_known_word,dictionary_form
Acomodado,acomodado,,removed_known_word,dictionary_form
Acompanhamento,acompanhamento,,removed_known_word,dictionary_form
Aconchegante,aconchegante,,removed_known_word,dictionary_form
Acordado,acordado,,removed_known_word,dictionary_form
Acorde,acorde,,removed_known_word,dictionary_form
Acordo,acordo,,removed_known_word,dictionary_form
Acordoada,acordoada,,removed_known_word,dictionary_form
Acorrentado,acorrentado,,removed_known_word,dictionary_form
Acos,acos,"spell.20699.name | spell.21005.name, spell.21007.name",kept_neologism,
Acossada,acossada,,removed_known_word,dictionary_form
Acossado,acossado,,removed_known_word,dictionary_form
Acrobacia,acrobacia,,removed_known_word,dictionary_form
Acrobata,acrobata,,removed_known_word,dictionary_form
Acrobola,acrobola,"spell.16635.name, spell.16636.name",kept_neologism,
Acrofobia,acrofobia,,removed_known_word,dictionary_form
Acromática,acromática,,removed_known_word,dictionary_form
Acrosporo,acrosporo,spell.28313.name,kept_neologism,
Acufenos,acufenos,,removed_known_word,dictionary_form
Acuidade,acuidade,,removed_known_word,dictionary_form
Aculepa,aculepa,object.3885.name,kept_neologism,
Acumulação,acumulação,,removed_known_word,dictionary_form
Acém,acém,,removed_known_word,dictionary_form
Acídia,acídia,,removed_known_word,dictionary_form
Acólito,acólito,,removed_known_word,dictionary_form
Acúmulo,acúmulo,,removed_known_word,dictionary_form
Acústica,acústica,,removed_known_word,dictionary_form
Ada,ada,,removed_known_word,dictionary_form
Adaga,adaga,,removed_known_word,dictionary_form
Adagas,adagas,,removed_known_word,dictionary_form
Adagosmentas,adagosmentas,object.18017.name,kept_neologism,
Adagossada,adagossada,object.31630.name,kept_neologism,
Adaguna,adaguna,object.14634.name,kept_neologism,
Adagwaii,adagwaii,object.14602.name,kept_neologism,
Adam,adam,,removed_known_word,dictionary_form
Adamai,adamai,,removed_known_word,dictionary_form
Adamantino,adamantino,,removed_known_word,dictionary_form
Adamu,adamu,object.3867.name,kept_neologism,
Adaptativo,adaptativo,,removed_known_word,dictionary_form
Adastra,adastra,,removed_known_word,dictionary_form
Ade,ade,,removed_known_word,dictionary_form
Adela,adela,,removed_known_word,dictionary_form
Adelaide,adelaide,,removed_known_word,dictionary_form
Adelina,adelina,,removed_known_word,dictionary_form
Adelus,adelus,object.1487.name,kept_neologism,
Adelé,adelé,monster.3020.name,kept_neologism,
Adepta,adepta,,removed_known_word,dictionary_form
Adepto,adepto,,removed_known_word,dictionary_form
Aderente,aderente,,removed_known_word,dictionary_form
Adereço,adereço,,removed_known_word,dictionary_form
Adereços,adereços,,removed_known_word,dictionary_form
Adestrado,adestrado,,removed_known_word,dictionary_form
Adestrador,adestrador,,removed_known_word,dictionary_form
Adestramento,adestramento,,removed_known_word,dictionary_form
Adgado,adgado,npc.2311.name,kept_neologism,
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adiamento,adiamento,,removed_known_word,dictionary_form
Adiantamento,adiantamento,,removed_known_word,dictionary_form
Adiante,adiante,,removed_known_word,dictionary_form
Adicionar,adicionar,,removed_known_word,dictionary_form
Adin,adin,,removed_known_word,dictionary_form
Adivinhapéu,adivinhapéu,object.18621.name,kept_neologism,
Adivinhação,adivinhação,,removed_known_word,dictionary_form
Adivinho,adivinho,,removed_known_word,dictionary_form
Admin,admin,,removed_known_word,dictionary_form
Administradores,administradores,,removed_known_word,dictionary_form
Admirador,admirador,,removed_known_word,dictionary_form
Admiradora,admiradora,,removed_known_word,dictionary_form
Admirável,admirável,,removed_known_word,dictionary_form
Admissão,admissão,,removed_known_word,dictionary_form
Adocicado,adocicado,,removed_known_word,dictionary_form
Adoecida,adoecida,,removed_known_word,dictionary_form
Adoletá,adoletá,spell.12337.name,kept_neologism,
Adora,adora,,removed_known_word,dictionary_form
Adorador,adorador,,removed_known_word,dictionary_form
Adoradora,adoradora,,removed_known_word,dictionary_form
Adoradores,adoradores,,removed_known_word,dictionary_form
Adormecida,adormecida,,removed_known_word,dictionary_form
Adormecido,adormecido,,removed_known_word,dictionary_form
Adorno,adorno,,removed_known_word,dictionary_form
Adotiva,adotiva,,removed_known_word,dictionary_form
Adotivo,adotivo,,removed_known_word,dictionary_form
Adoção,adoção,,removed_known_word,dictionary_form
Adratsom,adratsom,npc.1161.name | object.10271.name,kept_neologism,
Adrenalina,adrenalina,,removed_known_word,dictionary_form
Adriana,adriana,,removed_known_word,dictionary_form
Adubação,adubação,,removed_known_word,dictionary_form
Adubo,adubo,,removed_known_word,dictionary_form
Adulteração,adulteração,,removed_known_word,dictionary_form
Adultewado,adultewado,object.28342.name,kept_neologism,
Adulto,adulto,,removed_known_word,dictionary_form
Advento,advento,,removed_known_word,dictionary_form
Adversidade,adversidade,,removed_known_word,dictionary_form
Adversário,adversário,,removed_known_word,dictionary_form
Advertência,advertência,,removed_known_word,dictionary_form
Adão,adão,,removed_known_word,dictionary_form
Aegibz,aegibz,spell.31068.name,kept_neologism,
Aegis,aegis,"alteration.616.name | emoticon.322.name, object.30969.name | object.30972.name | object.30978.name | object.30982.name | object.set.970.name",kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aele,aele,npc.344.name,kept_neologism,
Aerada,aerada,,removed_known_word,dictionary_form
Aerado,aerado,,removed_known_word,dictionary_form
Aerafal,aerafal,"achievement.8925.name, achievement.objective.18030.name | npc.3482.name | object.18264.name | object.set.847.name",kept_neologism,
Aerodinâmica,aerodinâmica,,removed_known_word,dictionary_form
Aeroflor,aeroflor,spell.32098.name,kept_neologism,
Aerogami,aerogami,spell.18392.name,kept_neologism,
Aeroktor,aeroktor,monster.894.name,kept_neologism,
Aeroportagem,aeroportagem,,removed_known_word,dictionary_form
Aerotrugobur,aerotrugobur,monster.904.name | object.8376.name,kept_neologism,
Aeróglifo,aeróglifo,spell.1950.name | spell.1951.name,kept_neologism,
Afago,afago,,removed_known_word,dictionary_form
Afaimala,afaimala,"achievement.5367.name, achievement.objective.12307.name | achievement.5368.name, achievement.objective.12372.name | achievement.objective.12181.name, monster.7022.name, object.26864.name, spell.22365.name",kept_neologism,
Afasta-Bonzinhos,afasta-bonzinhos,spell.3133.name,kept_neologism,
Afasta-Malvados,afasta-malvados,spell.3131.name,kept_neologism,
Afastadora,afastadora,,removed_known_word,dictionary_form
Afastamento,afastamento,,removed_known_word,dictionary_form
Afeição,afeição,,removed_known_word,dictionary_form
Afelolap,afelolap,object.4143.name,kept_neologism,
Afiada,afiada,,removed_known_word,dictionary_form
Afiadas,afiadas,,removed_known_word,dictionary_form
Afiado,afiado,,removed_known_word,dictionary_form
Afiados,afiados,,removed_known_word,dictionary_form
Afiação,afiação,,removed_known_word,dictionary_form
Afinidade,afinidade,,removed_known_word,dictionary_form
Aflito,aflito,,removed_known_word,dictionary_form
Aflição,aflição,,removed_known_word,dictionary_form
Afluxo,afluxo,,removed_known_word,dictionary_form
Afofar,afofar,,removed_known_word,dictionary_form
Afogada,afogada,,removed_known_word,dictionary_form
Afogado,afogado,,removed_known_word,dictionary_form
Afogador,afogador,,removed_known_word,dictionary_form
Afogadora,afogadora,,removed_known_word,dictionary_form
Afogamento,afogamento,,removed_known_word,dictionary_form
Afogirado,afogirado,"achievement.objective.5216.name, achievement.objective.9792.name, monster.5112.name | npc.4222.name | object.19407.name | object.19417.name | object.19600.name",kept_neologism,
Afonso,afonso,,removed_known_word,dictionary_form
Afortunado,afortunado,,removed_known_word,dictionary_form
Afriolu,afriolu,object.3832.name,kept_neologism,
Afronta,afronta,,removed_known_word,dictionary_form
Afrorriveldite,afrorriveldite,npc.3226.name,kept_neologism,
Afuinhada,afuinhada,"achievement.7356.name, achievement.objective.15347.name | achievement.7506.name, achievement.objective.15497.name | achievement.7656.name, achievement.objective.16015.name | achievement.objective.15606.name, monster.7462.name, object.28756.name, spell.26549.name, spell.26704.name, spell.27356.name | achievement.objective.15756.name, object.28906.name | npc.7284.name",kept_neologism,
Afuinhagem,afuinhagem,spell.26972.name,kept_neologism,
Afundamento,afundamento,,removed_known_word,dictionary_form
Afã,afã,,removed_known_word,dictionary_form
Afônico,afônico,,removed_known_word,dictionary_form
Aga,aga,,removed_known_word,dictionary_form
Agachaw,agachaw,spell.12154.name,kept_neologism,
Agachuleta,agachuleta,spell.26915.name,kept_neologism,
Agaes,agaes,npc.522.name,kept_neologism,
Agarradinho,agarradinho,,removed_known_word,dictionary_form
Agarrado,agarrado,,removed_known_word,dictionary_form
Agarramento,agarramento,,removed_known_word,dictionary_form
Agarrão,agarrão,"spell.22553.name | spell.22554.name, spell.27176.name",kept_neologism,
Agav,agav,npc.406.name,kept_neologism,
Agente,agente,,removed_known_word,dictionary_form
Agi,agi,,removed_known_word,dictionary_form
Agilidade,agilidade,,removed_known_word,dictionary_form
Agir,agir,,removed_known_word,dictionary_form
Agirepeme,agirepeme,object.28023.name | object.28029.name,kept_neologism,
Agiresemp,agiresemp,object.28024.name | object.28030.name | object.28033.name,kept_neologism,
Agitada,agitada,,removed_known_word,dictionary_form
Agitado,agitado,,removed_known_word,dictionary_form
Agitador,agitador,,removed_known_word,dictionary_form
Agitadora,agitadora,,removed_known_word,dictionary_form
Agitação,agitação,,removed_known_word,dictionary_form
Aglomerantes,aglomerantes,,removed_known_word,dictionary_form
Aglomeração,aglomeração,,removed_known_word,dictionary_form
Aglutinante,aglutinante,,removed_known_word,dictionary_form
