token,token_lower,tb_key,status,match_type
A-Beating,a-beating,document.180.title | object.11998.name,kept_neologism,
A-Gyō,a-gyō,"state.2387.name, spell.20020.name",kept_neologism,
A10,a10,map.name.170394626.name,kept_neologism,
A11,a11,map.name.230162945.name | map.name.230162947.name,kept_neologism,
A12,a12,map.name.230163969.name | map.name.230163971.name,kept_neologism,
A13,a13,map.name.230164993.name | map.name.230164995.name,kept_neologism,
A14,a14,map.name.230166017.name | map.name.230166019.name,kept_neologism,
A15,a15,map.name.230167041.name | map.name.230167043.name,kept_neologism,
A16,a16,map.name.230168065.name | map.name.230168067.name,kept_neologism,
A17,a17,map.name.230169089.name | map.name.230169091.name,kept_neologism,
A18,a18,map.name.230170113.name | map.name.230170115.name,kept_neologism,
A19,a19,map.name.230171137.name | map.name.230171139.name,kept_neologism,
A20,a20,map.name.230172161.name | map.name.230172163.name,kept_neologism,
A21,a21,map.name.230173185.name | map.name.230173187.name,kept_neologism,
A22,a22,map.name.230174209.name | map.name.230174211.name,kept_neologism,
A23,a23,map.name.230162949.name | map.name.230162951.name,kept_neologism,
A24,a24,map.name.230167045.name | map.name.230167047.name,kept_neologism,
A25,a25,map.name.230163973.name | map.name.230163975.name,kept_neologism,
A26,a26,map.name.230164997.name | map.name.230164999.name,kept_neologism,
A27,a27,map.name.230166021.name | map.name.230166023.name,kept_neologism,
A28,a28,map.name.230168069.name | map.name.230168071.name,kept_neologism,
A29,a29,map.name.230169093.name | map.name.230169095.name,kept_neologism,
A30,a30,map.name.230171141.name | map.name.230171143.name,kept_neologism,
A31,a31,map.name.230172165.name | map.name.230172167.name,kept_neologism,
A32,a32,map.name.230173189.name | map.name.230173191.name,kept_neologism,
A33,a33,map.name.230174213.name | map.name.230174215.name,kept_neologism,
A34,a34,map.name.230175237.name | map.name.230175239.name,kept_neologism,
A35,a35,map.name.230162953.name | map.name.230162955.name,kept_neologism,
A36,a36,map.name.230163977.name | map.name.230163979.name,kept_neologism,
A37,a37,map.name.230165001.name | map.name.230165003.name,kept_neologism,
A38,a38,map.name.230166025.name | map.name.230166027.name,kept_neologism,
A39,a39,map.name.230167049.name | map.name.230167051.name,kept_neologism,
A40,a40,map.name.230168073.name | map.name.230168075.name,kept_neologism,
A41,a41,map.name.230169097.name | map.name.230169099.name,kept_neologism,
A42,a42,map.name.230170121.name | map.name.230170123.name,kept_neologism,
A43,a43,map.name.230171145.name | map.name.230171147.name,kept_neologism,
A44,a44,map.name.230172169.name | map.name.230172171.name,kept_neologism,
A45,a45,map.name.230173193.name | map.name.230173195.name,kept_neologism,
A46,a46,map.name.230174217.name | map.name.230174219.name,kept_neologism,
A47,a47,map.name.230162957.name | map.name.230162959.name,kept_neologism,
A48,a48,map.name.230163981.name | map.name.230163983.name,kept_neologism,
A49,a49,map.name.230165005.name | map.name.230165007.name,kept_neologism,
A50,a50,map.name.230166029.name | map.name.230166031.name,kept_neologism,
A51,a51,map.name.230167053.name | map.name.230167055.name,kept_neologism,
A52,a52,map.name.230175241.name | map.name.230175243.name,kept_neologism,
A53,a53,map.name.230176265.name | map.name.230176267.name,kept_neologism,
ACTIVE,active,,removed_known_word,dictionary_form
ARTU,artu,npc.2328.name | npc.3551.name,kept_neologism,
Aaron,aaron,,removed_known_word,dictionary_form
Aasimar,aasimar,monster.3027.name,kept_neologism,
Aazimar,aazimar,npc.1967.name | quest.1247.name,kept_neologism,
Ab'ho,ab'ho,object.7123.name,kept_neologism,
Abacus,abacus,,removed_known_word,dictionary_form
Abandoned,abandoned,,removed_known_word,dictionary_form
Abatz,abatz,object.7199.name,kept_neologism,
Abbreviated,abbreviated,,removed_known_word,dictionary_form
Abbreviation,abbreviation,,removed_known_word,dictionary_form
Abby,abby,,removed_known_word,dictionary_form
Abdominable,abdominable,object.12775.name,kept_neologism,
Abdomination,abdomination,spell.3492.name,kept_neologism,
Abecombe,abecombe,"monster.3763.name, npc.2520.name",kept_neologism,
Abely,abely,npc.63.name,kept_neologism,
Aberration,aberration,,removed_known_word,dictionary_form
Aberrations,aberrations,,removed_known_word,dictionary_form
Ability,ability,,removed_known_word,dictionary_form
Abir,abir,npc.4361.name,kept_neologism,
Abject,abject,,removed_known_word,dictionary_form
Abjection,abjection,,removed_known_word,dictionary_form
Abjugardiel,abjugardiel,npc.6623.name,kept_neologism,
Abjuration,abjuration,,removed_known_word,dictionary_form
Ablaru,ablaru,npc.964.name,kept_neologism,
Ablaze,ablaze,,removed_known_word,dictionary_form
Abnegation,abnegation,,removed_known_word,dictionary_form
Abnormal,abnormal,,removed_known_word,dictionary_form
Abobolition,abobolition,spell.4578.name,kept_neologism,
Abode,abode,,removed_known_word,dictionary_form
Abolishment,abolishment,,removed_known_word,dictionary_form
Abolition,abolition,,removed_known_word,dictionary_form
Abombinable,abombinable,spell.16989.name,kept_neologism,
Abominable,abominable,,removed_known_word,dictionary_form
Abomination,abomination,,removed_known_word,dictionary_form
Aboub,aboub,"achievement.objective.3263.name, achievement.objective.9160.name, achievement.objective.9989.name, monster.384.name | monster.353.name | monster.4783.name | monster.4786.name | monster.4787.name | spell.8411.name | spell.8414.name",kept_neologism,
Aboum,aboum,"npc.1422.name, object.13390.name",kept_neologism,
Abounteous,abounteous,monster.2384.name,kept_neologism,
About,about,,removed_known_word,dictionary_form
About-Turn,about-turn,spell.16564.name,kept_neologism,
Above,above,,removed_known_word,dictionary_form
Abrakadabrra,abrakadabrra,spell.29234.name,kept_neologism,
Abrakapa,abrakapa,choice.options.212.description,kept_neologism,
Abrasive,abrasive,,removed_known_word,dictionary_form
Abrazelon,abrazelon,"npc.4326.name, npc.7208.name",kept_neologism,
Absaurbo,absaurbo,monster.3184.name | object.12566.name,kept_neologism,
Abscess,abscess,,removed_known_word,dictionary_form
Absinthe,absinthe,,removed_known_word,dictionary_form
Absolum,absolum,npc.3105.name,kept_neologism,
Absolute,absolute,,removed_known_word,dictionary_form
Absolutely,absolutely,,removed_known_word,dictionary_form
Absoluti,absoluti,object.19607.name,kept_neologism,
Absorbant,absorbant,spell.3582.name,kept_neologism,
Absorbent,absorbent,,removed_known_word,dictionary_form
Absorption,absorption,,removed_known_word,dictionary_form
Absorptive,absorptive,,removed_known_word,dictionary_form
Absowption,absowption,spell.11950.name,kept_neologism,
Absurd,absurd,,removed_known_word,dictionary_form
Abu,abu,,removed_known_word,dictionary_form
Abul,abul,taxcollector.firstname.65.value,kept_neologism,
Abundance,abundance,,removed_known_word,dictionary_form
Abus,abus,monster.5196.name,kept_neologism,
Abuse,abuse,,removed_known_word,dictionary_form
Abused,abused,,removed_known_word,dictionary_form
Abuselet,abuselet,object.16340.name,kept_neologism,
Abwakwadabwa,abwakwadabwa,spell.10317.name,kept_neologism,
Abyss,abyss,,removed_known_word,dictionary_form
Abyssal,abyssal,,removed_known_word,dictionary_form
Abysses,abysses,,removed_known_word,dictionary_form
Abzzlation,abzzlation,spell.31092.name,kept_neologism,
Abëtik,abëtik,npc.6971.name,kept_neologism,
Accelerated,accelerated,,removed_known_word,dictionary_form
Accelerating,accelerating,,removed_known_word,dictionary_form
Acceleration,acceleration,,removed_known_word,dictionary_form
Accelerative,accelerative,,removed_known_word,dictionary_form
Accelerator,accelerator,,removed_known_word,dictionary_form
Accelerobi,accelerobi,spell.18812.name,kept_neologism,
Accepted,accepted,,removed_known_word,dictionary_form
Access,access,,removed_known_word,dictionary_form
Accessory,accessory,,removed_known_word,dictionary_form
Accident,accident,,removed_known_word,dictionary_form
Accio,accio,"object.12474.name | skill.action.277.name, skill.action.283.name, skill.action.290.name",kept_neologism,
Acclaim,acclaim,,removed_known_word,dictionary_form
Accomplice,accomplice,,removed_known_word,dictionary_form
Accomplishment,accomplishment,,removed_known_word,dictionary_form
According,according,,removed_known_word,dictionary_form
Account,account,,removed_known_word,dictionary_form
Accumulation,accumulation,,removed_known_word,dictionary_form
Accumulooter,accumulooter,"object.20795.name | title.274.male, title.274.female",kept_neologism,
Accurate,accurate,,removed_known_word,dictionary_form
Accursed,accursed,,removed_known_word,dictionary_form
Accused,accused,,removed_known_word,dictionary_form
Ace,ace,,removed_known_word,dictionary_form
Acedia,acedia,,removed_known_word,dictionary_form
Acerbic,acerbic,,removed_known_word,dictionary_form
Acero,acero,object.4952.name,kept_neologism,
Aces,aces,,removed_known_word,dictionary_form
Achenes,achenes,,removed_known_word,dictionary_form
Achievement,achievement,,removed_known_word,dictionary_form
Achievements,achievements,,removed_known_word,dictionary_form
Achievin,achievin,achievement.5936.name,kept_neologism,
Achilles,achilles,,removed_known_word,dictionary_form
Achluophobia,achluophobia,spell.20788.name,kept_neologism,
Achoommm,achoommm,spell.21292.name,kept_neologism,
Achromic,achromic,spell.16050.name,kept_neologism,
Acid,acid,,removed_known_word,dictionary_form
Acidic,acidic,,removed_known_word,dictionary_form
Acidrik,acidrik,"achievement.objective.1474.name, quest.127.name | document.124.author | document.90.author, document.102.author, document.103.author, document.104.author, document.105.author, document.106.author, document.107.author, document.108.author, document.109.author, document.110.author, document.113.author, document.275.author, document.276.author, npc.729.name, npc.4322.name",kept_neologism,
Aclou,aclou,object.1399.name | object.766.name,kept_neologism,
Acolyte,acolyte,,removed_known_word,dictionary_form
Acorn,acorn,,removed_known_word,dictionary_form
Acorns,acorns,,removed_known_word,dictionary_form
Acorntastic,acorntastic,object.14401.name | spell.3734.name,kept_neologism,
Acoustic,acoustic,,removed_known_word,dictionary_form
Acoyancha,acoyancha,npc.2401.name,kept_neologism,
Acquainted,acquainted,,removed_known_word,dictionary_form
Acroball,acroball,"spell.16635.name, spell.16636.name",kept_neologism,
Acrobat,acrobat,,removed_known_word,dictionary_form
Acrobatics,acrobatics,,removed_known_word,dictionary_form
Acrocat,acrocat,"monster.4111.name, npc.2930.name | monster.982.name",kept_neologism,
Acrophobia,acrophobia,,removed_known_word,dictionary_form
Acrosnatch,acrosnatch,spell.15603.name,kept_neologism,
Acrosporadic,acrosporadic,spell.28313.name,kept_neologism,
Across,across,,removed_known_word,dictionary_form
Act,act,,removed_known_word,dictionary_form
Action,action,,removed_known_word,dictionary_form
Actions,actions,,removed_known_word,dictionary_form
Activate,activate,,removed_known_word,dictionary_form
Activated,activated,,removed_known_word,dictionary_form
Activation,activation,,removed_known_word,dictionary_form
Activations,activations,,removed_known_word,dictionary_form
Active,active,,removed_known_word,dictionary_form
Activist,activist,,removed_known_word,dictionary_form
Activities,activities,,removed_known_word,dictionary_form
Activity,activity,,removed_known_word,dictionary_form
Actually,actually,,removed_known_word,dictionary_form
Acuity,acuity,,removed_known_word,dictionary_form
Aculepa,aculepa,object.3885.name,kept_neologism,
Acumen,acumen,,removed_known_word,dictionary_form
Acute,acute,,removed_known_word,dictionary_form
Acuteness,acuteness,,removed_known_word,dictionary_form
Ada,ada,,removed_known_word,dictionary_form
Adam,adam,,removed_known_word,dictionary_form
Adamai,adamai,object.27384.name,kept_neologism,
Adamantin,adamantin,object.12643.name | object.12644.name | object.12645.name,kept_neologism,
Adamu,adamu,object.3867.name,kept_neologism,
Adaptive,adaptive,,removed_known_word,dictionary_form
Add,add,,removed_known_word,dictionary_form
Added,added,,removed_known_word,dictionary_form
Additional,additional,,removed_known_word,dictionary_form
Address,address,,removed_known_word,dictionary_form
Adds,adds,,removed_known_word,dictionary_form
Adelaide,adelaide,,removed_known_word,dictionary_form
Adele,adele,,removed_known_word,dictionary_form
Adeline,adeline,,removed_known_word,dictionary_form
Adelus,adelus,object.1487.name,kept_neologism,
Adelé,adelé,monster.3020.name,kept_neologism,
Ader,ader,"monster.5355.name, npc.4526.name",kept_neologism,
Adestra,adestra,object.32445.name,kept_neologism,
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adin,adin,object.7218.name,kept_neologism,
Adjob,adjob,npc.6516.name,kept_neologism,
Adjustable,adjustable,,removed_known_word,dictionary_form
Admin,admin,,removed_known_word,dictionary_form
Administrators,administrators,,removed_known_word,dictionary_form
Admirable,admirable,,removed_known_word,dictionary_form
Admiral,admiral,,removed_known_word,dictionary_form
Admirer,admirer,,removed_known_word,dictionary_form
Admission,admission,,removed_known_word,dictionary_form
Adopted,adopted,,removed_known_word,dictionary_form
Adoption,adoption,,removed_known_word,dictionary_form
Adora,adora,object.14599.name | object.14600.name | object.14601.name | object.14602.name | object.set.718.name | spell.9980.name,kept_neologism,
Adossia,adossia,object.8649.name,kept_neologism,
Adoub,adoub,spell.8415.name,kept_neologism,
Adrenaline,adrenaline,,removed_known_word,dictionary_form
Adrenne,adrenne,"monster.3883.name, npc.2708.name | npc.2343.name | spell.5232.name | spell.5233.name | spell.5234.name",kept_neologism,
Adrienne,adrienne,,removed_known_word,dictionary_form
Adult,adult,,removed_known_word,dictionary_form
Adulterated,adulterated,,removed_known_word,dictionary_form
Adulteration,adulteration,,removed_known_word,dictionary_form
Advance,advance,,removed_known_word,dictionary_form
Advanced,advanced,,removed_known_word,dictionary_form
Advenkap,advenkap,object.20299.name,kept_neologism,
Advent,advent,,removed_known_word,dictionary_form
Adventure,adventure,,removed_known_word,dictionary_form
Adventurer,adventurer,,removed_known_word,dictionary_form
Adventurers,adventurers,,removed_known_word,dictionary_form
Adventures,adventures,,removed_known_word,dictionary_form
Adventuresome,adventuresome,,removed_known_word,dictionary_form
Adventureteque,adventureteque,map.name.116130305.name,kept_neologism,
Adventurous,adventurous,,removed_known_word,dictionary_form
Adversity,adversity,,removed_known_word,dictionary_form
Advice,advice,,removed_known_word,dictionary_form
Adviser,adviser,,removed_known_word,dictionary_form
Aegibz,aegibz,spell.31068.name,kept_neologism,
Aegis,aegis,,removed_known_word,dictionary_form
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aerafal,aerafal,"achievement.8925.name, achievement.objective.18030.name | npc.3482.name | object.18264.name | object.set.847.name",kept_neologism,
Aerated,aerated,,removed_known_word,dictionary_form
Aerdala,aerdala,"achievement.3052.name, achievement.objective.8823.name, npc.7157.name, progression.card.2444.name, world.subarea.945.name | achievement.372.name, achievement.objective.2403.name | map.name.10016.name | map.name.230166017.name | map.name.230166019.name | map.name.230428161.name | map.name.230428163.name | map.name.230690305.name, map.name.233311232.name | map.name.230690307.name | monster.508.name, npc.5777.name | npc.5822.name | npc.6276.name | npc.642.name | npc.643.name | object.18661.name | object.23880.name | object.7229.name | object.7233.name | object.7241.name | object.7245.name | object.7249.name | object.7253.name | object.7256.name | object.7344.name | object.set.35.name | progression.card.3927.name | spell.3042.name | spell.3047.name | spell.3958.name | spell.3959.name | spell.4580.name | world.subarea.115.name | world.subarea.120.name",kept_neologism,
Aerdalan,aerdalan,"house.type.412.name, house.type.413.name | npc.5691.name",kept_neologism,
Aerial,aerial,,removed_known_word,dictionary_form
Aeris,aeris,object.23070.name,kept_neologism,
Aermyne,aermyne,"achievement.2555.name, progression.card.2793.name | achievement.objective.1444.name | achievement.objective.7288.name | document.100.title | monster.446.name, npc.686.name, object.7350.name | object.13647.name | object.13648.name | object.13649.name | object.set.262.name | quest.119.name | server.74.name",kept_neologism,
Aeroboom,aeroboom,"spell.4898.name, spell.4899.name, spell.4900.name",kept_neologism,
Aerochim,aerochim,"state.805.name, spell.11442.name, spell.11443.name",kept_neologism,
Aerodream,aerodream,monster.5489.name,kept_neologism,
Aerodynamic,aerodynamic,,removed_known_word,dictionary_form
Aeroflower,aeroflower,spell.32098.name,kept_neologism,
Aerogami,aerogami,spell.18392.name,kept_neologism,
Aeroglyph,aeroglyph,spell.1950.name | spell.1951.name,kept_neologism,
Aerogoburius,aerogoburius,monster.904.name | object.8376.name,kept_neologism,
Aeroktor,aeroktor,monster.894.name,kept_neologism,
Aerol,aerol,object.10048.name | object.10065.name | skill.action.506.name,kept_neologism,
Aerolian,aerolian,spell.1790.name | spell.1791.name,kept_neologism,
Aeropoke,aeropoke,spell.11434.name,kept_neologism,
Aerothing,aerothing,spell.11435.name,kept_neologism,
Aestus,aestus,npc.2921.name,kept_neologism,
Afelolap,afelolap,object.4143.name,kept_neologism,
Affable,affable,,removed_known_word,dictionary_form
Affection,affection,,removed_known_word,dictionary_form
Affectionate,affectionate,,removed_known_word,dictionary_form
Affinity,affinity,,removed_known_word,dictionary_form
Affliction,affliction,,removed_known_word,dictionary_form
Affront,affront,,removed_known_word,dictionary_form
Afraid,afraid,,removed_known_word,dictionary_form
Afriolu,afriolu,object.3832.name,kept_neologism,
Aftathabeep,aftathabeep,monster.2472.name,kept_neologism,
After,after,,removed_known_word,dictionary_form
Afterlife,afterlife,,removed_known_word,dictionary_form
Afternoon,afternoon,,removed_known_word,dictionary_form
Aftershocks,aftershocks,,removed_known_word,dictionary_form
Aga,aga,,removed_known_word,dictionary_form
Again,again,,removed_known_word,dictionary_form
Against,against,,removed_known_word,dictionary_form
Agapie,agapie,npc.6181.name,kept_neologism,
Agata,agata,npc.3082.name,kept_neologism,
Agatha,agatha,,removed_known_word,dictionary_form
Agathe,agathe,,removed_known_word,dictionary_form
Age,age,,removed_known_word,dictionary_form
Age-Old,age-old,,removed_known_word,dictionary_form
Aged,aged,,removed_known_word,dictionary_form
Ageing,ageing,,removed_known_word,dictionary_form
Agent,agent,,removed_known_word,dictionary_form
Agents,agents,,removed_known_word,dictionary_form
Ager,ager,,removed_known_word,dictionary_form
Agg,agg,npc.4508.name,kept_neologism,
Agglutinating,agglutinating,,removed_known_word,dictionary_form
Agglutination,agglutination,,removed_known_word,dictionary_form
Agglutinative,agglutinative,,removed_known_word,dictionary_form
Aggravated,aggravated,,removed_known_word,dictionary_form
Aggravating,aggravating,,removed_known_word,dictionary_form
Aggregate,aggregate,,removed_known_word,dictionary_form
Aggression,aggression,,removed_known_word,dictionary_form
Aggressive,aggressive,,removed_known_word,dictionary_form
Aggwessive,aggwessive,"monster.6199.name, npc.5635.name",kept_neologism,
Agi,agi,object.1524.name | object.1549.name | object.1555.name | object.20561.name | object.20562.name | object.20563.name | object.27998.name | object.28003.name | object.28007.name | object.28010.name | object.28013.name | object.28014.name | object.28017.name | object.28020.name | object.28023.name | object.28024.name | object.28026.name | object.28029.name | object.28030.name | object.28032.name | object.28033.name | object.28035.name,kept_neologism,
Agile,agile,,removed_known_word,dictionary_form
Agiliroll,agiliroll,spell.3462.name,kept_neologism,
Agility,agility,,removed_known_word,dictionary_form
Aging,aging,object.18467.name | object.29634.name,kept_neologism,
Agitated,agitated,,removed_known_word,dictionary_form
Agitation,agitation,,removed_known_word,dictionary_form
Agni,agni,,removed_known_word,dictionary_form
Ago,ago,,removed_known_word,dictionary_form
Agonising,agonising,,removed_known_word,dictionary_form
Agony,agony,,removed_known_word,dictionary_form
Agoo,agoo,"achievement.objective.3313.name | npc.2360.name, npc.2361.name, object.15287.name | quest.1489.name",kept_neologism,
Agressive,agressive,"monster.3789.name | monster.4792.name, npc.3720.name",kept_neologism,
Agricultural,agricultural,,removed_known_word,dictionary_form
Agriculture,agriculture,,removed_known_word,dictionary_form
Agrid,agrid,npc.59.name,kept_neologism,
Agride,agride,object.27557.name | object.782.name | server.72.name,kept_neologism,
Agrum,agrum,"npc.5120.name, npc.5121.name, npc.5122.name",kept_neologism,
Aguabrial,aguabrial,"achievement.5766.name, achievement.objective.11968.name | map.name.196083712.name, map.name.196084736.name | map.name.196088320.name | npc.2953.name | object.16888.name | object.16889.name | object.18263.name | spell.pair.538.name",kept_neologism,
Agular,agular,spell.13407.name,kept_neologism,
Ah-Q,ah-q,npc.4554.name,kept_neologism,
Aha,aha,,removed_known_word,dictionary_form
Ahcos,ahcos,"spell.20699.name | spell.21005.name, spell.21007.name",kept_neologism,
Ahead,ahead,,removed_known_word,dictionary_form
Ahitem,ahitem,object.4349.name,kept_neologism,
Ahlly,ahlly,monster.5048.name | npc.4095.name,kept_neologism,
Ahmed,ahmed,,removed_known_word,dictionary_form
Ahon,ahon,"document.480.author, monster.4753.name, npc.3684.name | monster.4768.name, spell.8059.name | object.18547.name | spell.8058.name | spell.8084.name",kept_neologism,
Ahoy,ahoy,,removed_known_word,dictionary_form
Ahurry,ahurry,npc.6799.name,kept_neologism,
Aichmophobia,aichmophobia,spell.12412.name,kept_neologism,
Aid,aid,,removed_known_word,dictionary_form
Aida,aida,,removed_known_word,dictionary_form
Aidem,aidem,npc.7498.name,kept_neologism,
Aiel,aiel,"monster.2679.name, npc.1147.name",kept_neologism,
Aifuku,aifuku,npc.6888.name,kept_neologism,
Aifun,aifun,"monster.7152.name, monster.7740.name, npc.6780.name, npc.7317.name",kept_neologism,
Aigue,aigue,object.3652.name,kept_neologism,
Aigurraf,aigurraf,npc.308.name | object.2110.name,kept_neologism,
Aikomu,aikomu,spell.16827.name,kept_neologism,
Ailurophilia,ailurophilia,"spell.6390.name, spell.6391.name",kept_neologism,
Ailurophobia,ailurophobia,,removed_known_word,dictionary_form
Ailuya,ailuya,object.7219.name,kept_neologism,
Aim,aim,,removed_known_word,dictionary_form
Ainer,ainer,npc.1340.name,kept_neologism,
Air,air,,removed_known_word,dictionary_form
Air-Air,air-air,state.2398.name,kept_neologism,
Air-Earth,air-earth,state.2405.name,kept_neologism,
Air-Fire,air-fire,state.2403.name,kept_neologism,
