token,token_lower,tb_key,status,match_type
Agriculture,agriculture,,removed_known_word,dictionary_form
Agrid,agrid,npc.59.name,kept_neologism,
Agride,agride,item.782.name,kept_neologism,
Agrur,agrur,item.3175.name,kept_neologism,
Aguabrial,aguabrial,item.13083.name | item.13089.name | quest.559.name,kept_neologism,
Agunadlo,agunadlo,item.3226.name,kept_neologism,
Agunelig,agunelig,item.6062.name,kept_neologism,
Agymo,agymo,item.5511.name,kept_neologism,
Ah-Bow-Cra-Dabble,ah-bow-cra-dabble,quest-step.75.name,kept_neologism,
Ahaxitof,ahaxitof,item.4133.name,kept_neologism,
Ahehi,ahehi,item.5512.name,kept_neologism,
Ahenn,ahenn,npc.601.name,kept_neologism,
Ahitem,ahitem,item.4349.name,kept_neologism,
Ahukit,ahukit,item.5213.name,kept_neologism,
Aibig,aibig,npc.106.name,kept_neologism,
Aiblber,aiblber,item.5216.name,kept_neologism,
Aid,aid,,removed_known_word,dictionary_form
Aida,aida,,removed_known_word,dictionary_form
Aidesani,aidesani,item.6236.name,kept_neologism,
Aigue,aigue,item.3652.name,kept_neologism,
Aigurraf,aigurraf,item.2110.name | npc.308.name,kept_neologism,
Ailelal,ailelal,item.5268.name,kept_neologism,
Ailuya,ailuya,item.7219.name,kept_neologism,
Air,air,,removed_known_word,dictionary_form
Aircrafts,aircrafts,kb_articles.49.name,kept_neologism,
Airworm,airworm,item.2652.name,kept_neologism,
Aiwuztheya,aiwuztheya,item.13203.name,kept_neologism,
Ajara,ajara,item.2718.name,kept_neologism,
Ajuje,ajuje,item.5535.name,kept_neologism,
Akafaut,akafaut,item.5130.name,kept_neologism,
Akalorth,akalorth,item.5846.name,kept_neologism,
Akane,akane,npc.651.name,kept_neologism,
Akare,akare,item.5540.name,kept_neologism,
Akehpur,akehpur,item.3912.name,kept_neologism,
Akeku,akeku,item.4594.name,kept_neologism,
Akelle,akelle,npc.122.name,kept_neologism,
Akeloth,akeloth,item.4097.name,kept_neologism,
Akifit,akifit,item.4446.name,kept_neologism,
Akifum,akifum,item.6405.name,kept_neologism,
Akimipo,akimipo,item.3993.name,kept_neologism,
Akitber,akitber,item.5359.name,kept_neologism,
Akiteudo,akiteudo,item.3228.name,kept_neologism,
Akohonop,akohonop,item.3914.name,kept_neologism,
Akornaddict,akornaddict,item.15246.name | monster.463.name | npc.515.name | quest.34.name | ttg_entity.463.name,kept_neologism,
Akornadikt,akornadikt,item.6875.name,kept_neologism,
Akota,akota,item.5324.name,kept_neologism,
Akuduk,akuduk,item.6315.name,kept_neologism,
Akugeku,akugeku,item.5687.name,kept_neologism,
Akurobig,akurobig,item.3669.name,kept_neologism,
Akurosr,akurosr,item.4033.name,kept_neologism,
Akust,akust,item.3473.name,kept_neologism,
Akutogop,akutogop,item.4119.name,kept_neologism,
Akwadala,akwadala,item.13164.name | item.7226.name | item.7230.name | item.7234.name | item.7238.name | item.7242.name | item.7246.name | item.7250.name | item.7254.name | item.7347.name | item.7429.name | item.9004.name | monster.504.name | monster.507.name | monster.541.name | monster.544.name | npc.634.name | set.34.name | spell.3053.name | subarea.106.name | subarea.113.name | subarea.117.name | subarea.122.name,kept_neologism,
Ala,ala,npc.306.name,kept_neologism,
Alagluma,alagluma,item.4344.name,kept_neologism,
Alako,alako,item.15321.name | item.8002.name | item.8075.name | monster.747.name | ttg_entity.747.name,kept_neologism,
Alalag,alalag,item.3240.name,kept_neologism,
Alalev,alalev,item.3645.name,kept_neologism,
Alaly,alaly,item.3131.name,kept_neologism,
Alamice,alamice,item.3403.name,kept_neologism,
Alanaj,alanaj,item.5436.name,kept_neologism,
Alanavel,alanavel,item.5926.name,kept_neologism,
Alani,alani,item.8417.name,kept_neologism,
Alarm,alarm,,removed_known_word,dictionary_form
Alavlaille,alavlaille,item.4593.name,kept_neologism,
Alawae,alawae,item.5818.name,kept_neologism,
Alawavae,alawavae,item.5164.name,kept_neologism,
Alcanum,alcanum,spell.872.name | spell.873.name | spell.874.name | spell.875.name | spell.876.name | spell.877.name | spell.905.name,kept_neologism,
Alcey,alcey,npc.328.name,kept_neologism,
Alchemist,alchemist,,removed_known_word,dictionary_form
Alchemists,alchemists,,removed_known_word,dictionary_form
Alchemy,alchemy,,removed_known_word,dictionary_form
Alcoholic,alcoholic,,removed_known_word,dictionary_form
Ale,ale,,removed_known_word,dictionary_form
Aleba,aleba,item.3430.name,kept_neologism,
Alebaul,alebaul,item.5808.name,kept_neologism,
Alebel,alebel,item.4453.name,kept_neologism,
Alebove,alebove,item.5401.name,kept_neologism,
Aledec,aledec,npc.448.name,kept_neologism,
Alehael,alehael,item.5702.name,kept_neologism,
Aleheule,aleheule,item.5660.name,kept_neologism,
Aleicar,aleicar,item.818.name,kept_neologism,
Alela,alela,item.5807.name,kept_neologism,
Alelae,alelae,item.3444.name,kept_neologism,
Alelaew,alelaew,item.5936.name,kept_neologism,
Aleloni,aleloni,item.6424.name,kept_neologism,
Alembic,alembic,,removed_known_word,dictionary_form
Alepu,alepu,item.5943.name,kept_neologism,
Aleril,aleril,item.3503.name,kept_neologism,
Alert,alert,,removed_known_word,dictionary_form
Alesulit,alesulit,item.5785.name,kept_neologism,
Aleteha,aleteha,item.5222.name,kept_neologism,
Aletelu,aletelu,item.3769.name,kept_neologism,
Alethylo,alethylo,item.4879.name,kept_neologism,
Alewae,alewae,item.5735.name,kept_neologism,
Alewepl,alewepl,item.6004.name,kept_neologism,
Aleze,aleze,item.4612.name,kept_neologism,
Ali,ali,,removed_known_word,dictionary_form
Alicatyp,alicatyp,item.6262.name,kept_neologism,
Alifufuf,alifufuf,item.5539.name,kept_neologism,
Aligatito,aligatito,item.3601.name,kept_neologism,
Aligif,aligif,item.4523.name,kept_neologism,
Alignment,alignment,,removed_known_word,dictionary_form
Alikim,alikim,item.6243.name,kept_neologism,
Alimuva,alimuva,item.4108.name,kept_neologism,
Alisice,alisice,item.6163.name,kept_neologism,
Alit,alit,npc.467.name,kept_neologism,
Alitose,alitose,item.3484.name,kept_neologism,
Alizee,alizee,npc.1493.name,kept_neologism,
Alka,alka,monster.776.name | npc.749.name,kept_neologism,
Alkatraz,alkatraz,subarea.318.name,kept_neologism,
Alkolo,alkolo,item.2917.name,kept_neologism,
All,all,,removed_known_word,dictionary_form
Allegiance,allegiance,,removed_known_word,dictionary_form
Allen,allen,,removed_known_word,dictionary_form
Allforone,allforone,monster.2557.name,kept_neologism,
Allies,allies,,removed_known_word,dictionary_form
Allister,allister,npc.916.name | quest-step.222.name | quest.131.name | quest.132.name | quest.139.name,kept_neologism,
Allisteria,allisteria,monster.471.name | npc.471.name,kept_neologism,
Alloene,alloene,item.5438.name,kept_neologism,
Almond,almond,,removed_known_word,dictionary_form
Alofe,alofe,item.4758.name | item.5727.name,kept_neologism,
Alognef,alognef,item.3468.name,kept_neologism,
Alomihe,alomihe,item.5121.name,kept_neologism,
Alowa,alowa,item.9652.name | item.9654.name | item.9655.name | item.9658.name | item.9893.name | item.9894.name | item.9895.name | item.9896.name | set.129.name,kept_neologism,
Alrok,alrok,npc.215.name,kept_neologism,
Alshain,alshain,npc.172.name,kept_neologism,
Altaïr,altaïr,npc.174.name | npc.177.name,kept_neologism,
Altruism,altruism,,removed_known_word,dictionary_form
Altruist,altruist,,removed_known_word,dictionary_form
Altruistic,altruistic,,removed_known_word,dictionary_form
Alumin,alumin,item.3821.name,kept_neologism,
Aluminite,aluminite,item.747.name,kept_neologism,
Alunavim,alunavim,item.3244.name,kept_neologism,
Aluneok,aluneok,item.4050.name,kept_neologism,
Always,always,,removed_known_word,dictionary_form
Alwyle,alwyle,item.4354.name,kept_neologism,
Alygac,alygac,item.5332.name,kept_neologism,
Aléïcar,aléïcar,npc.87.name,kept_neologism,
Amafevu,amafevu,item.6204.name,kept_neologism,
Amafobug,amafobug,item.5508.name,kept_neologism,
Amahimi,amahimi,item.5363.name,kept_neologism,
Amakna,amakna,area.0.name | area.49.name | dungeon.29.name | hint.307.name | house.712.name | house.713.name | house.714.name | house.715.name | house.716.name | item.11512.name | item.11513.name | item.11514.name | item.11521.name | item.11522.name | item.11523.name | item.11524.name | item.351.name | item.7081.name | item.9021.name | subarea.0.name | subarea.110.name | subarea.180.name | subarea.181.name | subarea.278.name | subarea.28.name | subarea.339.name | subarea.4.name | subarea.488.name | subarea.87.name,kept_neologism,
Amaknan,amaknan,item.468.name,kept_neologism,
Amaknean,amaknean,superarea.0.name,kept_neologism,
Amaknian,amaknian,item.13288.name | item.13289.name | item.13290.name | item.13291.name,kept_neologism,
Aman,aman,item.6450.name,kept_neologism,
Amanit'Roglycerin,amanit'roglycerin,spell.1143.name,kept_neologism,
Amarh,amarh,npc.211.name,kept_neologism,
Amauk,amauk,item.2746.name,kept_neologism,
Amayiro,amayiro,item.9074.name | item.9076.name | item.9099.name | npc.180.name | npc.620.name | quest-step.700.name | quest-step.709.name | quest.60.name | quest.73.name | quest.81.name,kept_neologism,
Ambamulet,ambamulet,item.1661.name | item.1662.name,kept_neologism,
Amber,amber,,removed_known_word,dictionary_form
Ambiguous,ambiguous,,removed_known_word,dictionary_form
Ambition,ambition,,removed_known_word,dictionary_form
Ambrosius,ambrosius,npc.1010.name,kept_neologism,
Ambushapens,ambushapens,monster.2484.name,kept_neologism,
Ambusheadgear,ambusheadgear,item.6764.name,kept_neologism,
Ambusher,ambusher,,removed_known_word,dictionary_form
Ambusher-up,ambusher-up,item.6762.name,kept_neologism,
Ambusherboots,ambusherboots,item.6744.name,kept_neologism,
Ambusherot,ambusherot,item.6763.name,kept_neologism,
Amehatos,amehatos,item.6374.name,kept_neologism,
Amelate,amelate,item.5119.name,kept_neologism,
Amhur,amhur,item.3806.name,kept_neologism,
Ami,ami,,removed_known_word,dictionary_form
Amiflum,amiflum,item.4269.name,kept_neologism,
Amikibo,amikibo,item.2728.name,kept_neologism,
Amimiru,amimiru,item.3916.name,kept_neologism,
Aminay,aminay,npc.37.name,kept_neologism,
Aming,aming,npc.868.name,kept_neologism,
Amished,amished,item.9758.name | item.9826.name,kept_neologism,
Amlub,amlub,item.15138.name | monster.347.name | monster.348.name | monster.385.name | ttg_entity.385.name,kept_neologism,
Amlugo,amlugo,item.10155.name | item.10332.name,kept_neologism,
Amlullabeye,amlullabeye,monster.2391.name,kept_neologism,
Amoolet,amoolet,item.8262.name,kept_neologism,
Amoor,amoor,item.4027.name,kept_neologism,
Amorepeu,amorepeu,item.5381.name,kept_neologism,
Ampe,ampe,item.10642.name | item.10643.name | item.10644.name | item.10645.name | item.10709.name | item.10710.name | item.10711.name | item.10712.name,kept_neologism,
Amphaemelo,amphaemelo,item.4779.name,kept_neologism,
Amphafa,amphafa,item.5909.name,kept_neologism,
Amphafovel,amphafovel,item.5952.name,kept_neologism,
Amphamase,amphamase,item.3397.name,kept_neologism,
Amphawou,amphawou,item.6067.name,kept_neologism,
Amphelal,amphelal,item.5815.name,kept_neologism,
Amphelalod,amphelalod,item.4315.name,kept_neologism,
Amphele,amphele,item.4507.name,kept_neologism,
Amphemem,amphemem,item.4816.name,kept_neologism,
Amphemij,amphemij,item.6306.name,kept_neologism,
Amphibio,amphibio,item.5402.name,kept_neologism,
Amphigo,amphigo,item.4666.name,kept_neologism,
Amphobie,amphobie,item.5434.name,kept_neologism,
Ampholojae,ampholojae,item.5059.name,kept_neologism,
Amphoplo,amphoplo,item.4971.name,kept_neologism,
Amphoub,amphoub,item.5323.name,kept_neologism,
Amphowy,amphowy,item.4705.name,kept_neologism,
Amphubevap,amphubevap,item.5791.name,kept_neologism,
Amphuwuco,amphuwuco,item.5611.name,kept_neologism,
Amphyuwo,amphyuwo,item.3623.name,kept_neologism,
Amputation,amputation,,removed_known_word,dictionary_form
Amrothiline,amrothiline,item.6518.name,kept_neologism,
Amublop,amublop,item.9149.name | item.9150.name | item.9151.name | item.9152.name | item.9153.name | item.9154.name | item.9155.name | item.9156.name | item.9157.name,kept_neologism,
Amufafah,amufafah,item.8880.name,kept_neologism,
Amukwak,amukwak,item.2424.name,kept_neologism,
Amulet,amulet,,removed_known_word,dictionary_form
Amulette,amulette,item.9528.name,kept_neologism,
Amunita,amunita,item.9463.name,kept_neologism,
Amuspu,amuspu,item.2973.name,kept_neologism,
Analysis,analysis,,removed_known_word,dictionary_form
Anama,anama,item.8646.name,kept_neologism,
Anathor,anathor,spell.1384.name,kept_neologism,
Ancestral,ancestral,,removed_known_word,dictionary_form
And,and,,removed_known_word,dictionary_form
Andy,andy,,removed_known_word,dictionary_form
Anefuda,anefuda,item.5371.name,kept_neologism,
Anelalle,anelalle,item.3748.name,kept_neologism,
Aneloby,aneloby,item.6053.name,kept_neologism,
Anerabul,anerabul,item.5146.name,kept_neologism,
Anesela,anesela,item.5874.name,kept_neologism,
Anesthesialogist,anesthesialogist,monster.2520.name,kept_neologism,
Angel,angel,,removed_known_word,dictionary_form
Angelo,angelo,,removed_known_word,dictionary_form
Angels,angels,,removed_known_word,dictionary_form
Angora,angora,,removed_known_word,dictionary_form
Anik,anik,npc.220.name,kept_neologism,
Animagi,animagi,item.7913.name,kept_neologism,
Animal,animal,,removed_known_word,dictionary_form
Animals,animals,,removed_known_word,dictionary_form
Animated,animated,,removed_known_word,dictionary_form
Ankanniversary,ankanniversary,item.11703.name,kept_neologism,
Annihilate,annihilate,,removed_known_word,dictionary_form
Ano,ano,item.346.name | item.6467.name | item.787.name,kept_neologism,
Anobe,anobe,item.6375.name,kept_neologism,
Anogery,anogery,item.5154.name,kept_neologism,
Anojeba,anojeba,item.3644.name,kept_neologism,
Anonymous,anonymous,,removed_known_word,dictionary_form
Anorexiant,anorexiant,spell.710.name,kept_neologism,
Another,another,,removed_known_word,dictionary_form
Answer,answer,,removed_known_word,dictionary_form
Ant,ant,,removed_known_word,dictionary_form
Antennae,antennae,,removed_known_word,dictionary_form
Antennas,antennas,,removed_known_word,dictionary_form
Anthir,anthir,item.6846.name,kept_neologism,
Anti-dependent,anti-dependent,item.10817.name,kept_neologism,
Anticipation,anticipation,,removed_known_word,dictionary_form
Anticline,anticline,,removed_known_word,dictionary_form
Antisocial,antisocial,,removed_known_word,dictionary_form
Anufemi,anufemi,item.5192.name,kept_neologism,
Anumikuf,anumikuf,item.4172.name,kept_neologism,
Anvil,anvil,,removed_known_word,dictionary_form
Aololuth,aololuth,item.4385.name,kept_neologism,
Aomebel,aomebel,item.3446.name,kept_neologism,
Aomiel,aomiel,item.4950.name,kept_neologism,
Aopeteze,aopeteze,item.5097.name,kept_neologism,
Aosyl,aosyl,item.4410.name,kept_neologism,
Aotohet,aotohet,item.3273.name,kept_neologism,
Aotuballe,aotuballe,item.5801.name,kept_neologism,
Aougos,aougos,npc.340.name,kept_neologism,
Apaevew,apaevew,item.5233.name,kept_neologism,
Apafo,apafo,item.5439.name,kept_neologism,
Apain,apain,npc.744.name,kept_neologism,
Apanewa,apanewa,item.5692.name,kept_neologism,
Apaujyl,apaujyl,item.3593.name,kept_neologism,
Apecofov,apecofov,item.4386.name,kept_neologism,
Apelep,apelep,item.5782.name,kept_neologism,
Apena,apena,item.5273.name,kept_neologism,
Apenae,apenae,item.5953.name,kept_neologism,
Aperirel,aperirel,month.3.name | npc.818.name,kept_neologism,
Apero,apero,monster.932.name,kept_neologism,
Aperobics,aperobics,monster.2466.name,kept_neologism,
Apevapa,apevapa,item.5861.name,kept_neologism,
Apivyco,apivyco,item.5813.name,kept_neologism,
Aplaning,aplaning,item.3941.name,kept_neologism,
Apleg,apleg,item.3242.name,kept_neologism,
Aplilema,aplilema,item.5489.name,kept_neologism,
Apocalypse,apocalypse,,removed_known_word,dictionary_form
Appendix,appendix,,removed_known_word,dictionary_form
Applause,applause,,removed_known_word,dictionary_form
Apple,apple,,removed_known_word,dictionary_form
Apprentice,apprentice,,removed_known_word,dictionary_form
Apprenticeship,apprenticeship,,removed_known_word,dictionary_form
Aprae,aprae,item.5613.name,kept_neologism,
Aprec,aprec,item.5716.name,kept_neologism,
Apres,apres,item.4739.name,kept_neologism,
Apro,apro,npc.1222.name,kept_neologism,
Apt,apt,,removed_known_word,dictionary_form
Apukim,apukim,item.5084.name,kept_neologism,
Aput,aput,item.2054.name | npc.260.name,kept_neologism,
Apybae,apybae,item.5762.name,kept_neologism,
Aqua,aqua,,removed_known_word,dictionary_form
Aquaboulvar,aquaboulvar,spell.1936.name | spell.1937.name,kept_neologism,
Aquabralak,aquabralak,item.8372.name | monster.895.name,kept_neologism,
Aquaebu,aquaebu,item.3337.name,kept_neologism,
Aquafanel,aquafanel,item.5850.name,kept_neologism,
Aqualaelu,aqualaelu,item.6087.name,kept_neologism,
Aqualance,aqualance,spell.1799.name,kept_neologism,
Aqualikros,aqualikros,item.8374.name | monster.877.name,kept_neologism,
Aqualosepa,aqualosepa,item.5713.name,kept_neologism,
Aqualoum,aqualoum,item.2714.name,kept_neologism,
Aquamarine,aquamarine,,removed_known_word,dictionary_form
Aquanewul,aquanewul,item.3548.name,kept_neologism,
Aquanolodu,aquanolodu,item.5482.name,kept_neologism,
Aquapael,aquapael,item.4947.name,kept_neologism,
Aquapago,aquapago,item.4212.name,kept_neologism,
Aquapaul,aquapaul,item.6066.name,kept_neologism,
Aquapawe,aquapawe,item.3402.name,kept_neologism,
Aquapramem,aquapramem,item.4854.name,kept_neologism,
Aquapul,aquapul,item.3910.name,kept_neologism,
Aquatamem,aquatamem,item.5093.name,kept_neologism,
Aquatic,aquatic,,removed_known_word,dictionary_form
Aquauli,aquauli,item.3786.name,kept_neologism,
Aquavoum,aquavoum,item.5651.name,kept_neologism,
Aquebeleve,aquebeleve,item.4654.name,kept_neologism,
Aquedlali,aquedlali,item.4432.name,kept_neologism,
Aquejineno,aquejineno,item.3269.name,kept_neologism,
Aquelasut,aquelasut,item.5931.name,kept_neologism,
Aquelelauc,aquelelauc,item.5997.name,kept_neologism,
Aqueles,aqueles,item.3768.name,kept_neologism,
Aquelime,aquelime,item.5590.name,kept_neologism,
Aquemefi,aquemefi,item.5313.name,kept_neologism,
Aquenabava,aquenabava,item.3338.name,kept_neologism,
Aqueous,aqueous,,removed_known_word,dictionary_form
Aqueovavag,aqueovavag,item.3709.name,kept_neologism,
Aquepapy,aquepapy,item.5212.name,kept_neologism,
Aquepice,aquepice,item.6231.name,kept_neologism,
Aqueputate,aqueputate,item.4858.name,kept_neologism,
Aquesepeb,aquesepeb,item.5787.name,kept_neologism,
Aquewaepre,aquewaepre,item.4415.name,kept_neologism,
Aquidecol,aquidecol,item.4482.name,kept_neologism,
Aquifag,aquifag,item.5616.name,kept_neologism,
Aquilajuc,aquilajuc,item.5929.name,kept_neologism,
Aquilavepa,aquilavepa,item.6241.name,kept_neologism,
Aquinupele,aquinupele,item.5644.name,kept_neologism,
Aquivobeme,aquivobeme,item.4672.name,kept_neologism,
Aquivyfo,aquivyfo,item.4786.name,kept_neologism,
Araborat,araborat,item.6111.name,kept_neologism,
Arachelmet,arachelmet,item.6913.name,kept_neologism,
Arachma,arachma,monster.2311.name,kept_neologism,
Arachnamu,arachnamu,item.2426.name,kept_neologism,
Arachnangel,arachnangel,monster.2312.name,kept_neologism,
Arachnawar,arachnawar,monster.2392.name,kept_neologism,
Arachnee,arachnee,item.14027.name | item.15272.name | item.15273.name | item.15274.name | item.15275.name | item.1652.name | item.1662.name | item.1673.name | item.2653.name | item.2654.name | item.365.name | item.6448.name | item.6914.name | item.721.name | monster.246.name | monster.255.name | monster.259.name | monster.2630.name | monster.432.name | monster.472.name | monster.474.name | monster.52.name | monster.982.name | quest.47.name | set.22.name | spell.214.name | spell.316.name | spell.370.name | spell.466.name | spell.975.name | ttg_entity.255.name | ttg_entity.259.name | ttg_entity.474.name | ttg_entity.52.name | ttg_family.27.name,kept_neologism,
Arachnekros,arachnekros,monster.2393.name,kept_neologism,
Arachnid,arachnid,,removed_known_word,dictionary_form
Arachnobelt,arachnobelt,item.6912.name,kept_neologism,
