game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases
WAKFU,en,Air-type,air-type,tb_only,tb_filtered_base,True,State.name.5065,State:name,True,False,False,False,Air-type,,,,,kept_neologism,,,
WAKFU,en,Aircandescent,aircandescent,tb_only,tb_filtered_base,True,State.name.3028,State:name,True,False,False,False,Aircandescent,,,,,kept_neologism,,,
WAKFU,en,Airporter,airporter,tb_only,tb_filtered_base,True,Spell.name.3551,Spell:name,True,False,False,False,Airporter,,,,,kept_neologism,,,
WAKFU,en,Airwhisp,airwhisp,tb_only,tb_filtered_base,True,Area.name.1769 | Emote.emote name.20106 | State.name.1529 | State.name.7625,Area:name,True,False,False,False,Airwhisp,,,,,kept_neologism,,,
WAKFU,en,Airyna,airyna,tb_only,tb_filtered_base,True,Monster.name.5460,Monster:name,True,False,False,False,Airyna,,,,,kept_neologism,,,
WAKFU,en,Aiw,aiw,tb_only,tb_filtered_base,True,Spell.name.3821 | Spell.name.8011,Spell:name,True,False,False,False,Aiw,,,,,kept_neologism,,,
WAKFU,en,Aiwuztheya,aiwuztheya,tb_only,tb_filtered_base,True,Item.name.32068,Item:name,True,False,False,False,Aiwuztheya,,,,,kept_neologism,,,
WAKFU,en,Akro,akro,tb_only,tb_filtered_base,True,"House Name.house_name.1453 | Item.name.32098, Achievement.achievement name.5456 | Item.name.32300 | Item.name.32346",House Name:house_name,True,False,False,False,Akro,,,,,kept_neologism,,,
WAKFU,en,Aksellar,aksellar,tb_only,tb_filtered_base,True,Item.name.10109,Item:name,True,False,False,False,Aksellar,,,,,kept_neologism,,,
WAKFU,en,Akyra,akyra,tb_only,tb_filtered_base,True,Ambience Zone.name.2049,Ambience Zone:name,True,False,False,False,Akyra,,,,,kept_neologism,,,
WAKFU,en,Al'Capo,al'capo,tb_only,tb_filtered_base,True,Monster.name.3918,Monster:name,True,False,False,False,Al'Capo,,,,,kept_neologism,,,
WAKFU,en,Alamode,alamode,tb_only,tb_filtered_base,True,Item.name.27045,Item:name,True,False,False,False,Alamode,,,,,kept_neologism,,,
WAKFU,en,Alamood,alamood,tb_only,tb_filtered_base,True,Item.name.10179,Item:name,True,False,False,False,Alamood,,,,,kept_neologism,,,
WAKFU,en,Albatchel,albatchel,tb_only,tb_filtered_base,True,Item.name.11897,Item:name,True,False,False,False,Albatchel,,,,,kept_neologism,,,
WAKFU,en,Albatrepaulettes,albatrepaulettes,tb_only,tb_filtered_base,True,"Item.name.25261, Item.name.25262, Item.name.10410, Item.name.25260",Item:name,True,False,False,False,Albatrepaulettes,,,,,kept_neologism,,,
WAKFU,en,Albatrocious,albatrocious,tb_only,tb_filtered_base,True,"Item.name.10408 | Item.name.10409 | Item.name.10412, Item.name.26405 | Item.name.10552 | Item.name.10626 | Item.name.10627 | Item.name.10628 | Item.name.12965, Item_set.name.335 | Monster.name.4448 | Monster.name.4751, Monster.name.1922, Monster.name.3771, Monster.name.5425 | Monster.name.4973 | Monster.name.4992",Item:name,True,False,False,False,Albatrocious,S,,S,S,kept_neologism,,Albatrocious:S:1/1,
WAKFU,en,albatrociouses,albatrociouses,corpus_only,corpus_aff_form,False,"Item.name.10408 | Item.name.10409 | Item.name.10412, Item.name.26405 | Item.name.10552 | Item.name.10626 | Item.name.10627 | Item.name.10628 | Item.name.12965, Item_set.name.335 | Monster.name.4448 | Monster.name.4751, Monster.name.1922, Monster.name.3771, Monster.name.5425 | Monster.name.4973 | Monster.name.4992",Item:name,False,True,False,False,Albatrocious,,,,,,,Albatrocious:S:1/1,Albatrocious
WAKFU,en,Albatrool,albatrool,tb_only,tb_filtered_base,True,Item.name.10537 | Item.name.10541 | Item.name.10545 | Item.name.10549,Item:name,True,False,False,False,Albatrool,,,,,kept_neologism,,,
WAKFU,en,Albatroplate,albatroplate,tb_only,tb_filtered_base,True,Item.name.14872,Item:name,True,False,False,False,Albatroplate,,,,,kept_neologism,,,
WAKFU,en,Albetoe,albetoe,tb_only,tb_filtered_base,True,"Item.name.26800, Item.name.26802, Item.name.26801",Item:name,True,False,False,False,Albetoe,,,,,kept_neologism,,,
WAKFU,en,Albinarachnee,albinarachnee,tb_only,tb_filtered_base,True,Monster.name.4438,Monster:name,True,False,False,False,Albinarachnee,,,,,kept_neologism,,,
WAKFU,en,Alcaseltz,alcaseltz,tb_only,tb_filtered_base,True,Item.name.10180,Item:name,True,False,False,False,Alcaseltz,,,,,kept_neologism,,,
WAKFU,en,Aldent,aldent,tb_only,tb_filtered_base,True,"Spell.name.3896, Spell.name.3922",Spell:name,True,False,False,False,Aldent,,,,,kept_neologism,,,
WAKFU,en,Aleeeeelt,aleeeeelt,tb_only,tb_filtered_base,True,Spell.name.3854,Spell:name,True,False,False,False,Aleeeeelt,,,,,kept_neologism,,,
WAKFU,en,Alepaulettes,alepaulettes,tb_only,tb_filtered_base,True,Item.name.29810,Item:name,True,False,False,False,Alepaulettes,,,,,kept_neologism,,,
WAKFU,en,Alfhitch,alfhitch,tb_only,tb_filtered_base,True,Monster.name.3319,Monster:name,True,False,False,False,Alfhitch,,,,,kept_neologism,,,
WAKFU,en,Alfors,alfors,tb_only,tb_filtered_base,True,"Item.name.24411, Item.name.17143, Item.name.24412",Item:name,True,False,False,False,Alfors,,,,,kept_neologism,,,
WAKFU,en,Alfredon,alfredon,tb_only,tb_filtered_base,True,"Item.name.21881, Item.name.21880",Item:name,True,False,False,False,Alfredon,,,,,kept_neologism,,,
WAKFU,en,Algar,algar,tb_only,tb_filtered_base,True,"Instance.instance name.386 | Instance.instance name.387 | Instance.instance name.388 | Item.name.14881 | Market Zone.name.3801 | Territory_Zone.name.37801, Ambience Zone.name.563 | Zaap.boat name.10709",Instance:instance name,True,False,False,False,Algar,,,,,kept_neologism,,,
WAKFU,en,Algathe,algathe,tb_only,tb_filtered_base,True,"State.name.6898, Area.name.1614",State:name,True,False,False,False,Algathe,,,,,kept_neologism,,,
WAKFU,en,Alia,alia,tb_only,tb_filtered_base,True,"Monster.name.5540, Membre de clan.name.435",Monster:name,True,False,False,False,Alia,,,,,kept_neologism,,,
WAKFU,en,Alibert,alibert,tb_only,tb_filtered_base,True,"Item.name.12978 | Item.name.9730 | Item.name.9731 | Item.name.9734 | Item_set.name.266 | Membre de clan.name.345, Monster.name.4803 | Resource.name.728",Item:name,True,False,False,False,Alibert,,,,,kept_neologism,,,
WAKFU,en,Alison-Sadi,alison-sadi,tb_only,tb_filtered_base,True,Ambience Zone.name.2046,Ambience Zone:name,True,False,False,False,Alison-Sadi,,,,,kept_neologism,,,
WAKFU,en,Alkatrool,alkatrool,tb_only,tb_filtered_base,True,Ambience Zone.name.1203 | Ambience Zone.name.1204 | Instance.instance name.707 | Instance.instance name.708 | Monster_type.name.539 | Zaap.boat name.20316,Ambience Zone:name,True,False,False,False,Alkatrool,,,,,kept_neologism,,,
WAKFU,en,Alkokolic,alkokolic,tb_only,tb_filtered_base,True,State.name.3967,State:name,True,False,False,False,Alkokolic,,,,,kept_neologism,,,
WAKFU,en,All-Consuming,all-consuming,tb_only,tb_filtered_base,True,State.name.2016 | State.name.2019,State:name,True,False,False,False,All-Consuming,,,,,kept_neologism,,,
WAKFU,en,All-Fours,all-fours,tb_only,tb_filtered_base,True,"Item.name.20834, State.name.4569, State.name.4812",Item:name,True,False,False,False,All-Fours,,,,,kept_neologism,,,
WAKFU,en,All-Terrain,all-terrain,tb_only,tb_filtered_base,True,"Item.name.29281, Item.name.29282",Item:name,True,False,False,False,All-Terrain,,,,,kept_neologism,,,
WAKFU,en,Allocentrism,allocentrism,tb_only,tb_filtered_base,True,Item.name.31369 | Item.name.31370 | Item.name.31706 | State.name.8131,Item:name,True,False,False,False,Allocentrism,,,,,kept_neologism,,,
WAKFU,en,Almanax,almanax,tb_only,tb_filtered_base,True,Achievement.achievement name.1508 | Achievement.achievement name.4249 | Monster.name.2028 | State.name.1766 | State.name.1767 | State.name.1768 | State.name.1769 | State.name.1770 | State.name.1772,Achievement:achievement name,True,False,False,False,Almanax,,,,,kept_neologism,,,
WAKFU,en,Almangro,almangro,tb_only,tb_filtered_base,True,Monster.name.4775,Monster:name,True,False,False,False,Almangro,,,,,kept_neologism,,,
WAKFU,en,Almoken,almoken,tb_only,tb_filtered_base,True,Item.name.14168,Item:name,True,False,False,False,Almoken,S,,S,S,kept_neologism,,Almoken:S:1/1,
WAKFU,en,Alnot,alnot,tb_only,tb_filtered_base,True,Spell.name.6228,Spell:name,True,False,False,False,Alnot,,,,,kept_neologism,,,
WAKFU,en,Aloa,aloa,tb_only,tb_filtered_base,True,Item.name.18120 | Item.name.18121 | Item.name.23168 | Resource.name.556,Item:name,True,False,False,False,Aloa,,,,,kept_neologism,,,
WAKFU,en,Alof,alof,tb_only,tb_filtered_base,True,InteractiveElementView.name.2018 | Item.name.24297,InteractiveElementView:name,True,False,False,False,Alof,,,,,kept_neologism,,,
WAKFU,en,Alonfred,alonfred,tb_only,tb_filtered_base,True,House Name.house_name.1426,House Name:house_name,True,False,False,False,Alonfred,,,,,kept_neologism,,,
WAKFU,en,Aloobop,aloobop,tb_only,tb_filtered_base,True,Spell.name.2535,Spell:name,True,False,False,False,Aloobop,,,,,kept_neologism,,,
WAKFU,en,Alraune,alraune,tb_only,tb_filtered_base,True,"Quizz Dialog.quizz illustration name.6361, Quizz Dialog.quizz illustration name.6582, Quizz Dialog.quizz illustration name.6363, Quizz Dialog.quizz illustration name.6367, Quizz Dialog.quizz illustration name.6402, Quizz Dialog.quizz illustration name.6405, Quizz Dialog.quizz illustration name.6362, Quizz Dialog.quizz illustration name.7049, Quizz Dialog.quizz illustration name.6585, Quizz Dialog.quizz illustration name.6359, Quizz Dialog.quizz illustration name.6579, Quizz Dialog.quizz illustration name.6357, Quizz Dialog.quizz illustration name.6580, Quizz Dialog.quizz illustration name.6401, Quizz Dialog.quizz illustration name.6583, Quizz Dialog.quizz illustration name.7050, Quizz Dialog.quizz illustration name.6404, Quizz Dialog.quizz illustration name.6398 | State.name.8713",Quizz Dialog:quizz illustration name,True,False,False,False,Alraune,,,,,kept_neologism,,,
WAKFU,en,Alt-Tabron,alt-tabron,tb_only,tb_filtered_base,True,"Item.name.21745, Item.name.21746, Item.name.21718, Item.name.21744",Item:name,True,False,False,False,Alt-Tabron,,,,,kept_neologism,,,
WAKFU,en,Altewnative,altewnative,tb_only,tb_filtered_base,True,State.name.8482 | State.name.8484,State:name,True,False,False,False,Altewnative,,,,,kept_neologism,,,
WAKFU,en,Amak-Riktoken,amak-riktoken,tb_only,tb_filtered_base,True,Item.name.12690,Item:name,True,False,False,False,Amak-Riktoken,,,,,kept_neologism,,,
WAKFU,en,Amakna,amakna,tb_only,tb_filtered_base,True,"Achievement.achievement name.1888 | Achievement.achievement name.3246 | Achievement.achievement name.4265 | Achievement.achievement name.4488 | Achievement.achievement name.4490 | Achievement.achievement name.4491 | Achievement.achievement name.4492 | Achievement.achievement name.4493 | Achievement.achievement name.4797, Item.name.27816 | Ambience Zone.name.1017, Ambience Zone.name.925 | Ambience Zone.name.1381, Territory_Zone.name.66401 | Ambience Zone.name.1390 | Ambience Zone.name.1643, Instance.instance name.1104, Instance.instance name.1105, Ambience Zone.name.1634, Ambience Zone.name.1642, Instance.instance name.1044 | Ambience Zone.name.1671, Territory_Zone.name.79301, Ambience Zone.name.1389 | Ambience Zone.name.1709 | Ambience Zone.name.1728, Territory_Zone.name.83801 | Ambience Zone.name.1798, Territory_Zone.name.87001, Instance.instance name.1237 | Ambience Zone.name.1828 | Ambience Zone.name.1995, Dungeon.dungeon name.174, Instance.instance name.1329 | Ambience Zone.name.523, Zaap.boat name.20240 | Ambience Zone.name.528 | Ambience Zone.name.879 | Area.name.1636, State.name.6921 | Emote.emote name.20111 | HavreMonde_batiment.haven_world_house_name.302 | HavreMonde_batiment.haven_world_house_name.303, HavreMonde_batiment_catalog.haven_world_house_catalog_name.115 | Instance.instance name.1012, Instance.instance name.1134, Zaap.zaap_category_name.29, Background IE.ie name.42, Instance.instance name.880, Monster_type.name.782, Instance.instance name.131, Monster_type.name.958, Zaap.boat name.5640, Item.name.12027, Monster_type.name.971 | Instance.instance name.1158 | Instance.instance name.1207 | Instance.instance name.1245, Ambience Zone.name.1807, Territory_Zone.name.87901 | Instance.instance name.139 | Instance.instance name.616 | Instance.instance name.785 | Item.name.11319 | Item.name.11845, Item.name.25563 | Item.name.11857, Item.name.25564 | Item.name.12921 | Item.name.14367 | Item.name.15369 | Item.name.15711 | Item.name.15794 | Item.name.16680 | Item.name.17553 | Item.name.17741, InteractiveElementView.name.1165 | Item.name.18930 | Item.name.18931 | Item.name.18932 | Item.name.19016 | Item.name.19086, Monster.name.4783, State.name.3341 | Item.name.19661 | Item.name.20590 | Item.name.21961 | Item.name.25560, Item.name.11853, Item.name.23742, Item.name.25559 | Item.name.25562, Item.name.11849, Item.name.25561, Item.name.23743 | Item.name.26494 | Item.name.26575 | Item.name.26718 | Item.name.27272 | Item.name.27322 | Item.name.27323 | Item.name.27324 | Item.name.27573 | Item.name.27984 | Item.name.28986 | Item.name.29711 | Item.name.29773 | Item.name.29780 | Item.name.30017 | Item.name.30018 | Item.name.31198 | Item.name.31217 | Item.name.32456, Emote.emote name.20360, Item.name.28777 | Item.name.32754 | Item.name.9251 | Item.name.9687 | Item.name.9716 | Item_set.name.262 | Monster_type.name.775 | Monster_type.name.989, Monster_type.name.990, Monster_type.name.985, Monster_type.name.991 | Nation.name.30 | Resource.name.479 | State.name.4783 | Territory_Zone.name.35001, Ambience Zone.name.524 | Territory_Zone.name.36601, Territory_Zone.name.86201, Ambience Zone.name.1766, Ambience Zone.name.529, Instance.instance name.138, Instance.instance name.1225, Ambience Zone.name.530 | Territory_Zone.name.58501 | Territory_Zone.name.66501 | Territory_Zone.name.86601, Ambience Zone.name.1790 | Territory_Zone.name.87101, Ambience Zone.name.1799, Instance.instance name.1238 | Zaap.Zaap name.31316 | Zaap.boat name.31317 | Zaap.boat name.31604 | Zaap.boat name.33868 | Zaap.cannon name.11083, Zaap.cannon name.12372, Zaap.cannon name.10667, Zaap.cannon name.11010, Zaap.cannon name.6772, Zaap.cannon name.16927, Zaap.cannon name.10659 | Zaap.drago name.16734 | Zaap.drago name.22980 | Zaap.drago name.31346 | Zaap.drago name.31347",Achievement:achievement name,True,False,False,False,Amakna,,,,,kept_neologism,,,
WAKFU,en,Amaknastrub,amaknastrub,tb_only,tb_filtered_base,True,Instance.instance name.187 | Zaap.drago name.18215,Instance:instance name,True,False,False,False,Amaknastrub,,,,,kept_neologism,,,
WAKFU,en,Amaknian,amaknian,tb_only,tb_filtered_base,True,"Achievement.achievement name.1916 | Achievement.achievement name.1917 | Achievement.achievement name.2109 | Achievement.achievement name.2704 | Achievement.achievement name.3021 | Achievement.achievement name.3022 | Achievement.achievement name.3023 | Ambience Zone.name.1241 | Ambience Zone.name.1707 | Emote.emote name.20066 | House Name.house_name.919 | Instance.instance name.134 | Instance.instance name.788 | Instance.instance name.827 | Item.name.10662 | Item.name.10742 | Item.name.10746 | Item.name.10750 | Item.name.10754 | Item.name.10758 | Item.name.13016, Item_set.name.343 | Item.name.14011 | Item.name.14017 | Item.name.14814 | Item.name.14913 | Item.name.15055 | Item.name.17069 | Item.name.17555 | Item.name.17628 | Item.name.17848 | Item.name.17906 | Item.name.17910 | Item.name.18695 | Item.name.19108 | Item.name.19470 | Item.name.20079 | Item.name.28116 | Item.name.9619 | Item.name.9620 | Item.name.9621 | Item.name.9622 | Item.name.9674 | Item.name.9676 | Monster.name.2814 | Monster.name.4589, Monster.name.4591 | Monster.name.4590, Item.name.9717, Monster.name.4588, Monster.name.1322 | State.name.1569 | State.name.2367 | State.name.2460 | State.name.4104 | State.name.5917, Item.name.26748, State.name.5918 | Territory_Zone.name.64401 | Zaap.boat name.20831",Achievement:achievement name,True,False,False,False,Amaknian,S,,S,S,kept_neologism,,Amaknian:S:1/1,
WAKFU,en,Amalanth,amalanth,tb_only,tb_filtered_base,True,Resource.name.686,Resource:name,True,False,False,False,Amalanth,,,,,kept_neologism,,,
WAKFU,en,Amara,amara,tb_only,tb_filtered_base,True,Item.name.11353,Item:name,True,False,False,False,Amara,,,,,kept_neologism,,,
WAKFU,en,Amarth,amarth,tb_only,tb_filtered_base,True,"Item.name.27444, Item.name.27443",Item:name,True,False,False,False,Amarth,,,,,kept_neologism,,,
WAKFU,en,Amauti,amauti,tb_only,tb_filtered_base,True,"Item.name.27717, Item.name.27718, Item.name.27716",Item:name,True,False,False,False,Amauti,,,,,kept_neologism,,,
WAKFU,en,Amete,amete,tb_only,tb_filtered_base,True,"Item.name.24301, Item.name.24339",Item:name,True,False,False,False,Amete,,,,,kept_neologism,,,
WAKFU,en,Amical,amical,tb_only,tb_filtered_base,True,State.name.4209,State:name,True,False,False,False,Amical,,,,,kept_neologism,,,
