token,token_lower,tb_key,status,match_type
Aboum,aboum,npc.1422.name,kept_neologism,
Abra,abra,,removed_known_word,dictionary_form
Abracadabra,abracadabra,,removed_known_word,dictionary_form
Abrakadabra,abrakadabra,achievement.794.name | achievement.objective.2166.name,kept_neologism,
Abraknyde,abraknyde,object.10489.name,kept_neologism,
Abrasamento,abrasamento,,removed_known_word,dictionary_form
Abrasivo,abrasivo,,removed_known_word,dictionary_form
Abrazelon,abrazelon,npc.497.name,kept_neologism,
Abraço,abraço,,removed_known_word,dictionary_form
Abre-Alas,abre-alas,,removed_known_word,dictionary_form
Abrigozinho,abrigozinho,,removed_known_word,dictionary_form
Abrint,abrint,npc.4733.name,kept_neologism,
Abrir,abrir,,removed_known_word,dictionary_form
Absinto,absinto,,removed_known_word,dictionary_form
Absoluta,absoluta,,removed_known_word,dictionary_form
Absolvição,absolvição,,removed_known_word,dictionary_form
Absorto,absorto,,removed_known_word,dictionary_form
Absorvente,absorvente,,removed_known_word,dictionary_form
Absorção,absorção,,removed_known_word,dictionary_form
Abst,abst,monster.3346.name,kept_neologism,
Abub,abub,monster.384.name,kept_neologism,
Abul,abul,,removed_known_word,dictionary_form
Abundância,abundância,,removed_known_word,dictionary_form
Abutre,abutre,,removed_known_word,dictionary_form
Abutrotem,abutrotem,object.20967.name,kept_neologism,
Abóbora,abóbora,,removed_known_word,dictionary_form
Abóbowa,abóbowa,monster.207.name | object.8162.name | spell.3365.name | title.100.female | title.100.male,kept_neologism,
Abóbowas,abóbowas,map.name.101191680.name,kept_neologism,
Abópota,abópota,object.13336.name,kept_neologism,
Acalmado,acalmado,,removed_known_word,dictionary_form
Acalmador,acalmador,,removed_known_word,dictionary_form
Acalmar,acalmar,,removed_known_word,dictionary_form
Acampamento,acampamento,,removed_known_word,dictionary_form
Acariciador,acariciador,,removed_known_word,dictionary_form
Acasalamento,acasalamento,,removed_known_word,dictionary_form
Accio,accio,object.12474.name,kept_neologism,
Accompli,accompli,spell.2269.name,kept_neologism,
Ace,ace,npc.358.name,kept_neologism,
Acebavec,acebavec,object.6109.name,kept_neologism,
Acebugu,acebugu,object.6234.name,kept_neologism,
Acehofa,acehofa,object.3675.name,kept_neologism,
Acelerada,acelerada,,removed_known_word,dictionary_form
Acelerado,acelerado,,removed_known_word,dictionary_form
Aceleranão,aceleranão,spell.4085.name,kept_neologism,
Aceleração,aceleração,,removed_known_word,dictionary_form
Acelérebro,acelérebro,object.15778.name,kept_neologism,
Acenar,acenar,,removed_known_word,dictionary_form
Acero,acero,,removed_known_word,dictionary_form
Acertando,acertando,,removed_known_word,dictionary_form
Acerto,acerto,,removed_known_word,dictionary_form
Acessar,acessar,,removed_known_word,dictionary_form
Acesso,acesso,,removed_known_word,dictionary_form
Achatamento,achatamento,,removed_known_word,dictionary_form
Acheese,acheese,spell.2268.name,kept_neologism,
Acidrik,acidrik,"achievement.objective.1474.name | document.105.author, document.275.author, document.103.author, document.113.author, document.104.author, document.108.author, document.107.author, document.106.author, document.110.author, document.276.author, document.90.author, document.109.author, document.102.author, document.125.author | document.124.author | npc.729.name",kept_neologism,
Acionado,acionado,,removed_known_word,dictionary_form
Acionados,acionados,,removed_known_word,dictionary_form
Acionar,acionar,,removed_known_word,dictionary_form
Aclou,aclou,object.1399.name | object.766.name,kept_neologism,
Acobreada,acobreada,,removed_known_word,dictionary_form
Acobreado,acobreado,,removed_known_word,dictionary_form
Acoca,acoca,,removed_known_word,dictionary_form
Acolchoada,acolchoada,,removed_known_word,dictionary_form
Acomodado,acomodado,,removed_known_word,dictionary_form
Acompanhamento,acompanhamento,,removed_known_word,dictionary_form
Acorde,acorde,,removed_known_word,dictionary_form
Acoseude,acoseude,object.3854.name,kept_neologism,
Acrobacia,acrobacia,,removed_known_word,dictionary_form
Acrobata,acrobata,,removed_known_word,dictionary_form
Acudob,acudob,object.5609.name,kept_neologism,
Acugrau,acugrau,object.5372.name,kept_neologism,
Acuidade,acuidade,,removed_known_word,dictionary_form
Aculepa,aculepa,object.3885.name,kept_neologism,
Acumulador,acumulador,,removed_known_word,dictionary_form
Acumuladora,acumuladora,,removed_known_word,dictionary_form
Acém,acém,,removed_known_word,dictionary_form
Acólito,acólito,,removed_known_word,dictionary_form
Acúmulo,acúmulo,,removed_known_word,dictionary_form
Ada,ada,,removed_known_word,dictionary_form
Adaga,adaga,,removed_known_word,dictionary_form
AdagaUletet,adagauletet,object.3630.name,kept_neologism,
Adagas,adagas,,removed_known_word,dictionary_form
Adageola,adageola,object.6151.name,kept_neologism,
Adagosmentas,adagosmentas,object.16332.name,kept_neologism,
Adaguna,adaguna,object.14634.name,kept_neologism,
Adagwaii,adagwaii,object.14602.name,kept_neologism,
Adakip,adakip,npc.2255.name,kept_neologism,
Adam,adam,,removed_known_word,dictionary_form
Adamantin,adamantin,object.12643.name | object.12644.name | object.12645.name,kept_neologism,
Adamu,adamu,object.3867.name,kept_neologism,
Adaumu,adaumu,object.2941.name,kept_neologism,
Ade,ade,,removed_known_word,dictionary_form
Adehuzi,adehuzi,npc.3880.name,kept_neologism,
Adelaide,adelaide,,removed_known_word,dictionary_form
Adelina,adelina,,removed_known_word,dictionary_form
Adelus,adelus,object.1487.name,kept_neologism,
Adepouille,adepouille,object.2742.name,kept_neologism,
Adepto,adepto,,removed_known_word,dictionary_form
Adereço,adereço,,removed_known_word,dictionary_form
Adestrado,adestrado,,removed_known_word,dictionary_form
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adiar,adiar,,removed_known_word,dictionary_form
Adicionar,adicionar,,removed_known_word,dictionary_form
Adili,adili,object.3275.name,kept_neologism,
Adin,adin,,removed_known_word,dictionary_form
Administrador,administrador,,removed_known_word,dictionary_form
Administradora,administradora,,removed_known_word,dictionary_form
Administradores,administradores,,removed_known_word,dictionary_form
Admins,admins,symbol.category.13.name,kept_neologism,
Admirador,admirador,,removed_known_word,dictionary_form
Admiradora,admiradora,,removed_known_word,dictionary_form
Admissão,admissão,,removed_known_word,dictionary_form
Adode,adode,object.2933.name,kept_neologism,
Adolescente,adolescente,,removed_known_word,dictionary_form
Adonop,adonop,object.3622.name,kept_neologism,
Ador,ador,,removed_known_word,dictionary_form
Adormecida,adormecida,,removed_known_word,dictionary_form
Adormecidas,adormecidas,,removed_known_word,dictionary_form
Adormecido,adormecido,,removed_known_word,dictionary_form
Adorno,adorno,,removed_known_word,dictionary_form
Adossia,adossia,object.8649.name,kept_neologism,
Adoção,adoção,,removed_known_word,dictionary_form
Adrenalina,adrenalina,,removed_known_word,dictionary_form
Adrian,adrian,"achievement.objective.4719.name, quest.4783.name | document.559.author | object.22193.name, document.559.title | object.22197.name | object.22203.name, object.22195.name | skill.283.name, skill.action.383.name | skill.action.381.name, skill.281.name",kept_neologism,
Adrienne,adrienne,npc.1543.name,kept_neologism,
Adubação,adubação,,removed_known_word,dictionary_form
Adulta,adulta,,removed_known_word,dictionary_form
Adultas,adultas,,removed_known_word,dictionary_form
Adulto,adulto,,removed_known_word,dictionary_form
Advento,advento,,removed_known_word,dictionary_form
Adversidade,adversidade,,removed_known_word,dictionary_form
Advertência,advertência,,removed_known_word,dictionary_form
Adydele,adydele,object.5475.name,kept_neologism,
Adão,adão,,removed_known_word,dictionary_form
Aegefauc,aegefauc,object.4946.name,kept_neologism,
Aekawaul,aekawaul,object.5758.name,kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aelab,aelab,object.3166.name,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aelefoma,aelefoma,object.3717.name,kept_neologism,
Aelelae,aelelae,object.3592.name,kept_neologism,
Aelelydae,aelelydae,object.6340.name,kept_neologism,
Aelewawac,aelewawac,object.3177.name,kept_neologism,
Aelilotte,aelilotte,object.5287.name,kept_neologism,
Aelomul,aelomul,object.4897.name,kept_neologism,
Aelowawe,aelowawe,object.3189.name,kept_neologism,
Aelowiw,aelowiw,object.5579.name,kept_neologism,
Aeloworau,aeloworau,object.5304.name,kept_neologism,
Aelulae,aelulae,object.5777.name,kept_neologism,
Aelusato,aelusato,object.5674.name,kept_neologism,
Aelyake,aelyake,object.3122.name,kept_neologism,
Aerafal,aerafal,object.22807.name | title.471.female | title.471.male,kept_neologism,
Aermyne,aermyne,npc.686.name,kept_neologism,
Aeroataque,aeroataque,spell.3144.name,kept_neologism,
Aeroatração,aeroatração,spell.6633.name,kept_neologism,
Aerodinâmica,aerodinâmica,,removed_known_word,dictionary_form
Aerogoburius,aerogoburius,achievement.objective.554.name | object.8376.name,kept_neologism,
Aeroktor,aeroktor,"achievement.objective.553.name, monster.894.name | object.8371.name",kept_neologism,
Aerolança,aerolança,spell.1798.name,kept_neologism,
Aeromística,aeromística,spell.7702.name,kept_neologism,
Aerotrugobur,aerotrugobur,monster.904.name,kept_neologism,
Aeróglifo,aeróglifo,spell.1950.name | spell.1951.name,kept_neologism,
Aerólia,aerólia,spell.1790.name | spell.1791.name,kept_neologism,
Afapisu,afapisu,object.6089.name,kept_neologism,
Afasta-Anjinhos,afasta-anjinhos,spell.3133.name,kept_neologism,
Afasta-Muleque-Travesso,afasta-muleque-travesso,spell.3131.name,kept_neologism,
Afastamento,afastamento,,removed_known_word,dictionary_form
Afeição,afeição,,removed_known_word,dictionary_form
Afelezu,afelezu,object.3389.name,kept_neologism,
Afelolap,afelolap,object.4143.name,kept_neologism,
Afesifru,afesifru,object.5057.name,kept_neologism,
Affamé,affamé,object.10458.name,kept_neologism,
Afiada,afiada,,removed_known_word,dictionary_form
Afiadas,afiadas,,removed_known_word,dictionary_form
Afiado,afiado,,removed_known_word,dictionary_form
Afiados,afiados,,removed_known_word,dictionary_form
Aficionada,aficionada,,removed_known_word,dictionary_form
Aficionado,aficionado,,removed_known_word,dictionary_form
Afidpur,afidpur,object.5586.name,kept_neologism,
Afilu,afilu,object.3767.name,kept_neologism,
Afirufel,afirufel,object.4752.name,kept_neologism,
Aflito,aflito,,removed_known_word,dictionary_form
Aflição,aflição,,removed_known_word,dictionary_form
Afluxo,afluxo,,removed_known_word,dictionary_form
Afofar,afofar,,removed_known_word,dictionary_form
Afogamento,afogamento,,removed_known_word,dictionary_form
Afogirado,afogirado,"monster.3870.name | monster.4591.name, achievement.objective.3338.name, monster.3770.name | npc.2782.name, monster.3894.name | object.16180.name | object.16282.name",kept_neologism,
Afogosak,afogosak,object.4710.name,kept_neologism,
Afoluse,afoluse,object.5473.name,kept_neologism,
Afonso,afonso,,removed_known_word,dictionary_form
Afriolu,afriolu,object.3832.name,kept_neologism,
Afucoma,afucoma,object.5752.name,kept_neologism,
Afutfrit,afutfrit,object.4176.name,kept_neologism,
Aga,aga,,removed_known_word,dictionary_form
Agaboo,agaboo,object.2922.name,kept_neologism,
Agaceto,agaceto,object.2731.name,kept_neologism,
Agaeb,agaeb,object.5877.name,kept_neologism,
Agaglou,agaglou,object.5353.name,kept_neologism,
Agakur,agakur,object.3621.name,kept_neologism,
Agalomo,agalomo,object.3354.name,kept_neologism,
Agarramento,agarramento,,removed_known_word,dictionary_form
Agathe,agathe,object.7025.name | object.7028.name,kept_neologism,
Agele,agele,object.3994.name,kept_neologism,
Agente,agente,,removed_known_word,dictionary_form
Agi,agi,,removed_known_word,dictionary_form
Agilidade,agilidade,,removed_known_word,dictionary_form
Agimnef,agimnef,object.5118.name,kept_neologism,
Agino,agino,object.2951.name,kept_neologism,
Agitada,agitada,,removed_known_word,dictionary_form
Agitado,agitado,,removed_known_word,dictionary_form
Agitador,agitador,,removed_known_word,dictionary_form
Agitadora,agitadora,,removed_known_word,dictionary_form
Aglomeração,aglomeração,,removed_known_word,dictionary_form
Agnostos,agnostos,object.14049.name,kept_neologism,
Agoconaw,agoconaw,object.4020.name,kept_neologism,
Agonia,agonia,,removed_known_word,dictionary_form
Agra,agra,,removed_known_word,dictionary_form
Agregado,agregado,,removed_known_word,dictionary_form
Agressiva,agressiva,,removed_known_word,dictionary_form
Agressivas,agressivas,,removed_known_word,dictionary_form
Agressivo,agressivo,,removed_known_word,dictionary_form
Agressor,agressor,,removed_known_word,dictionary_form
Agricultura,agricultura,,removed_known_word,dictionary_form
Agrid,agrid,npc.59.name,kept_neologism,
Agride,agride,,removed_known_word,dictionary_form
Agrur,agrur,object.3175.name,kept_neologism,
Agrícola,agrícola,,removed_known_word,dictionary_form
Agtor,agtor,"map.name.130810880.name | map.name.130811904.name, map.name.130809856.name | month.7.name",kept_neologism,
Aguabrial,aguabrial,object.22809.name | title.473.female | title.473.male,kept_neologism,
Aguaceiro,aguaceiro,,removed_known_word,dictionary_form
Aguardando,aguardando,,removed_known_word,dictionary_form
Aguardente,aguardente,,removed_known_word,dictionary_form
Agulha,agulha,,removed_known_word,dictionary_form
Agulhas,agulhas,,removed_known_word,dictionary_form
Agunadlo,agunadlo,object.3226.name,kept_neologism,
Agunelig,agunelig,object.6062.name,kept_neologism,
Aguçado,aguçado,,removed_known_word,dictionary_form
Agwessivo,agwessivo,monster.3765.name,kept_neologism,
Agymo,agymo,object.5511.name,kept_neologism,
Agência,agência,,removed_known_word,dictionary_form
Aha,aha,npc.1365.name,kept_neologism,
Ahaxitof,ahaxitof,object.4133.name,kept_neologism,
Ahehi,ahehi,object.5512.name,kept_neologism,
Ahukit,ahukit,object.5213.name,kept_neologism,
Ahuri,ahuri,object.10491.name,kept_neologism,
AiMewDews,aimewdews,object.11738.name,kept_neologism,
Aiblber,aiblber,object.5216.name,kept_neologism,
Aida,aida,npc.458.name,kept_neologism,
Aidala,aidala,"state.457.name, spell.4707.name",kept_neologism,
Aidesani,aidesani,object.6236.name,kept_neologism,
Aigue,aigue,,removed_known_word,dictionary_form
Aigurraf,aigurraf,npc.308.name | object.2110.name,kept_neologism,
Ailelal,ailelal,object.5268.name,kept_neologism,
Ailuya,ailuya,object.7219.name,kept_neologism,
Ainer,ainer,npc.1340.name,kept_neologism,
Aipo-Chá,aipo-chá,object.348.name,kept_neologism,
Aisk,aisk,npc.1732.name | quest.1056.name,kept_neologism,
Ajara,ajara,object.2718.name,kept_neologism,
Ajoelhado,ajoelhado,,removed_known_word,dictionary_form
Ajoelhar,ajoelhar,,removed_known_word,dictionary_form
Ajuda,ajuda,,removed_known_word,dictionary_form
Ajude,ajude,,removed_known_word,dictionary_form
Ajuje,ajuje,object.5535.name,kept_neologism,
Akafaut,akafaut,object.5130.name,kept_neologism,
Akakwa,akakwa,"monster.4008.name | npc.3424.name, achievement.objective.3367.name, monster.3936.name, npc.3528.name, spelltype.157.title | object.17568.name",kept_neologism,
Akalorth,akalorth,object.5846.name,kept_neologism,
Akane,akane,npc.651.name,kept_neologism,
Akare,akare,object.5540.name,kept_neologism,
Akehpur,akehpur,object.3912.name,kept_neologism,
Akeloth,akeloth,object.4097.name,kept_neologism,
Aki,aki,npc.4563.name,kept_neologism,
Akifum,akifum,object.6405.name,kept_neologism,
Akiko,akiko,npc.4215.name,kept_neologism,
Akilas,akilas,npc.4457.name,kept_neologism,
Akimipo,akimipo,object.3993.name,kept_neologism,
Akitber,akitber,object.5359.name,kept_neologism,
Akiteudo,akiteudo,object.3228.name,kept_neologism,
Ako,ako,npc.1582.name,kept_neologism,
Akohonop,akohonop,object.3914.name,kept_neologism,
Akolla,akolla,taxcollector.firstname.152.value,kept_neologism,
Akornaddict,akornaddict,npc.515.name,kept_neologism,
Akornadikt,akornadikt,object.6875.name,kept_neologism,
Akota,akota,object.5324.name,kept_neologism,
Akuda,akuda,"map.name.76289546.name, interactive.169.name, hint.3173.name",kept_neologism,
Akuduk,akuduk,object.6315.name,kept_neologism,
Akugeku,akugeku,object.5687.name,kept_neologism,
Akurobig,akurobig,object.3669.name,kept_neologism,
Akurosr,akurosr,object.4033.name,kept_neologism,
Akust,akust,object.3473.name,kept_neologism,
Akutogop,akutogop,object.4119.name,kept_neologism,
Akwadala,akwadala,"achievement.1101.name, world.subarea.832.name, achievement.objective.3359.name | map.name.11034.name | map.name.44042240.name | npc.3428.name, spelltype.207.title, npc.3430.name, monster.4010.name, npc.3514.name | object.7226.name | object.7230.name | object.7238.name | object.7242.name | object.7246.name | object.7250.name | object.7254.name | object.7347.name | object.9004.name | object.set.34.name | quest.1652.name, achievement.objective.3519.name | quest.1682.name | spell.3272.name | spell.5418.name",kept_neologism,
Akwanokima,akwanokima,npc.3046.name,kept_neologism,
Ala,ala,,removed_known_word,dictionary_form
Alabarda,alabarda,,removed_known_word,dictionary_form
Alabardente,alabardente,"monster.4899.name, monster.5243.name, spelltype.650.title",kept_neologism,
Alabastro,alabastro,,removed_known_word,dictionary_form
Alada,alada,,removed_known_word,dictionary_form
Aladas,aladas,,removed_known_word,dictionary_form
Alado,alado,,removed_known_word,dictionary_form
Alagah,alagah,object.15915.name | object.15916.name | object.15917.name | object.15919.name,kept_neologism,
Alakarte,alakarte,"interactive.183.name, hint.2938.name | object.2086.name",kept_neologism,
Alako,alako,achievement.objective.782.name | monster.747.name | object.8075.name,kept_neologism,
Alalag,alalag,object.3240.name,kept_neologism,
Alalev,alalev,object.3645.name,kept_neologism,
Alaly,alaly,object.3131.name,kept_neologism,
Alambique,alambique,,removed_known_word,dictionary_form
Alamice,alamice,object.3403.name,kept_neologism,
Alan,alan,,removed_known_word,dictionary_form
Alanaj,alanaj,object.5436.name,kept_neologism,
Alanavel,alanavel,object.5926.name,kept_neologism,
Alaokit,alaokit,npc.2076.name | quest.1361.name,kept_neologism,
Alarach,alarach,taxcollector.firstname.2.value,kept_neologism,
Alarme,alarme,,removed_known_word,dictionary_form
Alata,alata,document.143.title | npc.825.name,kept_neologism,
Alavanca,alavanca,,removed_known_word,dictionary_form
Alawae,alawae,object.5818.name,kept_neologism,
Alawavae,alawavae,object.5164.name,kept_neologism,
Albert,albert,,removed_known_word,dictionary_form
Albino,albino,,removed_known_word,dictionary_form
Albu,albu,"map.name.56885763.name, map.name.57017859.name, map.name.57017861.name, map.name.57016837.name, map.name.56886787.name, map.name.57016835.name",kept_neologism,
Albuera,albuera,"achievement.1252.name, achievement.objective.3776.name | achievement.1274.name | achievement.category.76.name | achievement.objective.3778.name, achievement.1250.name | achievement.objective.3790.name, quest.4262.name | hint.3428.name | hint.3459.name, hint.2963.name | monster.race.198.name | monster.superrace.38.name | object.18844.name | object.18862.name, object.18912.name, object.18908.name, object.18910.name | object.18864.name, object.18906.name, object.18904.name, object.18902.name | object.18866.name, object.18852.name, object.18868.name, object.18870.name | object.18876.name, object.18872.name, object.18850.name, object.18874.name | object.18880.name, object.18882.name, object.18878.name, object.18856.name | object.18888.name, object.18884.name, object.18860.name, object.18886.name | object.18890.name, object.18894.name, object.18854.name, object.18892.name | object.18896.name, object.18898.name, object.18900.name, object.18858.name | object.18976.name | object.18988.name | object.19018.name | object.set.430.name | object.set.438.name, object.set.432.name, object.set.434.name, object.set.436.name | object.type.210.name, achievement.category.74.name, achievement.category.72.name | quest.4258.name | quest.4264.name | quest.category.740.name | spelltype.378.title | title.300.female | title.300.male | world.area.56.name | world.subarea.850.name | world.subarea.851.name | world.subarea.852.name",kept_neologism,
Albuerano,albuerano,object.19231.name | object.21625.name,kept_neologism,
Alcana,alcana,,removed_known_word,dictionary_form
Alcance,alcance,,removed_known_word,dictionary_form
Alcano,alcano,,removed_known_word,dictionary_form
Alcançar,alcançar,,removed_known_word,dictionary_form
Alcey,alcey,npc.328.name,kept_neologism,
Alcolchoado,alcolchoado,monster.2382.name,kept_neologism,
Alcoolizado,alcoolizado,,removed_known_word,dictionary_form
Alcoólatra,alcoólatra,,removed_known_word,dictionary_form
Aldeã,aldeã,,removed_known_word,dictionary_form
Aldeão,aldeão,,removed_known_word,dictionary_form
Ale,ale,npc.93.name,kept_neologism,
Aleatória,aleatória,,removed_known_word,dictionary_form
Aleb,aleb,npc.2101.name | quest.1386.name,kept_neologism,
Aleba,aleba,object.3430.name,kept_neologism,
Alebaul,alebaul,object.5808.name,kept_neologism,
Alebove,alebove,object.5401.name,kept_neologism,
Alebwe,alebwe,monster.2647.name,kept_neologism,
Alec,alec,npc.1332.name,kept_neologism,
Alegre,alegre,,removed_known_word,dictionary_form
Alegremente,alegremente,,removed_known_word,dictionary_form
Alegria,alegria,,removed_known_word,dictionary_form
Alehael,alehael,object.5702.name,kept_neologism,
Aleheule,aleheule,object.5660.name,kept_neologism,
Aleicar,aleicar,object.818.name,kept_neologism,
Aleijar,aleijar,,removed_known_word,dictionary_form
Aleksandr,aleksandr,document.20.author,kept_neologism,
Alela,alela,object.5807.name,kept_neologism,
Alelae,alelae,object.3444.name,kept_neologism,
Alelaew,alelaew,object.5936.name,kept_neologism,
Aleloni,aleloni,object.6424.name,kept_neologism,
Alemesso,alemesso,spell.874.name,kept_neologism,
Alene,alene,taxcollector.firstname.3.value,kept_neologism,
Aleprar,aleprar,spell.6783.name,kept_neologism,
Alepu,alepu,object.5943.name,kept_neologism,
Aleril,aleril,object.3503.name,kept_neologism,
Alerta,alerta,,removed_known_word,dictionary_form
Alertada,alertada,,removed_known_word,dictionary_form
Alertado,alertado,,removed_known_word,dictionary_form
Alesulit,alesulit,object.5785.name,kept_neologism,
Aleteha,aleteha,object.5222.name,kept_neologism,
Aletelu,aletelu,object.3769.name,kept_neologism,
Alethylo,alethylo,object.4879.name,kept_neologism,
Alevino,alevino,,removed_known_word,dictionary_form
Alewae,alewae,object.5735.name,kept_neologism,
Alewepl,alewepl,object.6004.name,kept_neologism,
Alfa,alfa,,removed_known_word,dictionary_form
Alfaiate,alfaiate,,removed_known_word,dictionary_form
Alfaiates,alfaiates,,removed_known_word,dictionary_form
Alfred,alfred,npc.3996.name,kept_neologism,
Alga,alga,,removed_known_word,dictionary_form
Algazarra,algazarra,,removed_known_word,dictionary_form
Algemamento,algemamento,,removed_known_word,dictionary_form
Algodão,algodão,,removed_known_word,dictionary_form
Alheia,alheia,,removed_known_word,dictionary_form
Alhera,alhera,npc.2092.name | quest.1377.name,kept_neologism,
Alho,alho,,removed_known_word,dictionary_form
Ali,ali,,removed_known_word,dictionary_form
Alia,alia,,removed_known_word,dictionary_form
Aliados,aliados,,removed_known_word,dictionary_form
Aliança,aliança,,removed_known_word,dictionary_form
Alianças,alianças,,removed_known_word,dictionary_form
Alicatyp,alicatyp,object.6262.name,kept_neologism,
Aliena,aliena,,removed_known_word,dictionary_form
Alifufuf,alifufuf,object.5539.name,kept_neologism,
Aligatito,aligatito,object.3601.name,kept_neologism,
Aligif,aligif,object.4523.name,kept_neologism,
Alikim,alikim,object.6243.name,kept_neologism,
Alikindoy,alikindoy,npc.1954.name | quest.1234.name,kept_neologism,
Alimentar,alimentar,,removed_known_word,dictionary_form
Alimento,alimento,,removed_known_word,dictionary_form
Alimuva,alimuva,object.4108.name,kept_neologism,
Aline,aline,,removed_known_word,dictionary_form
Alinhamento,alinhamento,,removed_known_word,dictionary_form
Aliogema,aliogema,object.14290.name,kept_neologism,
Alisice,alisice,object.6163.name,kept_neologism,
Alit,alit,npc.467.name,kept_neologism,
Alitose,alitose,object.3484.name,kept_neologism,
Alitz,alitz,object.3856.name,kept_neologism,
Aljavas,aljavas,,removed_known_word,dictionary_form
Alka,alka,monster.776.name,kept_neologism,
Alkatraz,alkatraz,world.subarea.318.name,kept_neologism,
Alkolo,alkolo,object.2917.name,kept_neologism,
Alle,alle,object.53.name,kept_neologism,
Allegiance,allegiance,object.2342.name,kept_neologism,
Allen,allen,npc.262.name | object.11167.name | object.2053.name,kept_neologism,
Allister,allister,"achievement.objective.1379.name | achievement.objective.1380.name | achievement.objective.1381.name | achievement.objective.1382.name | achievement.objective.1383.name | achievement.objective.1384.name | achievement.objective.1472.name | achievement.objective.1531.name | document.364.author | monster.3233.name, npc.1567.name | monster.race.215.name | npc.1523.name, npc.4443.name | npc.3794.name, npc.3790.name, npc.3788.name, npc.3792.name | npc.916.name | object.13055.name | object.13123.name | object.13124.name | object.13125.name | object.16035.name | object.set.243.name | quest.132.name | quest.139.name | quest.category.20.name | quest.category.767.name",kept_neologism,
Allisteria,allisteria,"monster.471.name, npc.1551.name, npc.4118.name",kept_neologism,
Allo,allo,npc.1463.name,kept_neologism,
Alloene,alloene,object.5438.name,kept_neologism,
Alma,alma,,removed_known_word,dictionary_form
Almaficha,almaficha,object.13330.name,kept_neologism,
Almanax,almanax,"achievement.category.26.name, object.type.156.name, quest.category.31.name | hint.3218.name | quest.953.name",kept_neologism,
Almas,almas,,removed_known_word,dictionary_form
Almofariz,almofariz,,removed_known_word,dictionary_form
Almosca,almosca,monster.3641.name,kept_neologism,
Almôndegas,almôndegas,,removed_known_word,dictionary_form
Alnie,alnie,npc.2429.name,kept_neologism,
Alofe,alofe,,removed_known_word,dictionary_form
Alognef,alognef,object.3468.name,kept_neologism,
Alomihe,alomihe,object.5121.name,kept_neologism,
Alongamento,alongamento,,removed_known_word,dictionary_form
Alopecia,alopecia,,removed_known_word,dictionary_form
Aloua,aloua,taxcollector.firstname.56.value,kept_neologism,
