token,token_lower,tb_key,status,match_type
Adam,adam,,removed_known_word,dictionary_form
Adamantin,adamantin,object.12643.name | object.12644.name | object.12645.name,kept_neologism,
Adamu,adamu,object.3867.name,kept_neologism,
Adaptive,adaptive,,removed_known_word,dictionary_form
Adaumu,adaumu,object.2941.name,kept_neologism,
Add,add,,removed_known_word,dictionary_form
Added,added,,removed_known_word,dictionary_form
Additional,additional,,removed_known_word,dictionary_form
Address,address,,removed_known_word,dictionary_form
Adelaide,adelaide,,removed_known_word,dictionary_form
Adeline,adeline,,removed_known_word,dictionary_form
Adelus,adelus,object.1487.name,kept_neologism,
Adepouille,adepouille,object.2742.name,kept_neologism,
Adept,adept,,removed_known_word,dictionary_form
Adfaith,adfaith,"monster.3603.name, npc.2286.name",kept_neologism,
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adi,adi,,removed_known_word,dictionary_form
Adili,adili,object.3275.name,kept_neologism,
Adin,adin,object.7218.name,kept_neologism,
Adjustable,adjustable,,removed_known_word,dictionary_form
Administrators,administrators,,removed_known_word,dictionary_form
Admins,admins,,removed_known_word,dictionary_form
Admiral,admiral,,removed_known_word,dictionary_form
Admission,admission,,removed_known_word,dictionary_form
Adode,adode,object.2933.name,kept_neologism,
Adonop,adonop,object.3622.name,kept_neologism,
Adopted,adopted,,removed_known_word,dictionary_form
Adoption,adoption,,removed_known_word,dictionary_form
Adora,adora,object.14599.name | object.14600.name | object.14601.name | object.14602.name,kept_neologism,
Adoralight,adoralight,state.486.name,kept_neologism,
Adossia,adossia,object.18989.name | object.8649.name,kept_neologism,
Adrenaline,adrenaline,,removed_known_word,dictionary_form
Adrian,adrian,,removed_known_word,dictionary_form
Adrienne,adrienne,,removed_known_word,dictionary_form
Adrift,adrift,,removed_known_word,dictionary_form
Adult,adult,,removed_known_word,dictionary_form
Advance,advance,,removed_known_word,dictionary_form
Advanced,advanced,,removed_known_word,dictionary_form
Advenkap,advenkap,object.16666.name,kept_neologism,
Advent,advent,,removed_known_word,dictionary_form
Adventure,adventure,,removed_known_word,dictionary_form
Adventurer,adventurer,,removed_known_word,dictionary_form
Adventureteque,adventureteque,map.name.116130305.name,kept_neologism,
Adventurous,adventurous,,removed_known_word,dictionary_form
Adversity,adversity,,removed_known_word,dictionary_form
Advert,advert,,removed_known_word,dictionary_form
Advice,advice,,removed_known_word,dictionary_form
Adviser,adviser,,removed_known_word,dictionary_form
Adydele,adydele,object.5475.name,kept_neologism,
Aegefauc,aegefauc,object.4946.name,kept_neologism,
Aegis,aegis,,removed_known_word,dictionary_form
Aekawaul,aekawaul,object.5758.name,kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aelab,aelab,object.3166.name,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aelefoma,aelefoma,object.3717.name,kept_neologism,
Aelelae,aelelae,object.3592.name,kept_neologism,
Aelelydae,aelelydae,object.6340.name,kept_neologism,
Aelewawac,aelewawac,object.3177.name,kept_neologism,
Aelilotte,aelilotte,object.5287.name,kept_neologism,
Aelomul,aelomul,object.4897.name,kept_neologism,
Aelowawe,aelowawe,object.3189.name,kept_neologism,
Aelowiw,aelowiw,object.5579.name,kept_neologism,
Aeloworau,aeloworau,object.5304.name,kept_neologism,
Aelulae,aelulae,object.5777.name,kept_neologism,
Aelusato,aelusato,object.5674.name,kept_neologism,
Aelyake,aelyake,object.3122.name,kept_neologism,
Aerafal,aerafal,object.22807.name | title.471.female | title.471.male,kept_neologism,
Aerattack,aerattack,spell.3144.name,kept_neologism,
Aerdala,aerdala,"achievement.objective.3365.name, world.subarea.833.name, achievement.1107.name | hint.3384.name, hint.3402.name, hint.3404.name | map.name.10016.name | npc.642.name | npc.643.name | object.16155.name | object.16251.name | object.7229.name | object.7233.name | object.7241.name | object.7245.name | object.7249.name | object.7253.name | object.7256.name | object.7344.name | object.7427.name | object.set.35.name | quest.1722.name | spell.3042.name | spell.3047.name | world.subarea.120.name",kept_neologism,
Aerial,aerial,,removed_known_word,dictionary_form
Aermyne,aermyne,"achievement.objective.1444.name | document.100.title | monster.446.name, object.7350.name | npc.686.name | object.13647.name | object.13648.name | object.13649.name | object.set.262.name | quest.119.name",kept_neologism,
Aerodynamic,aerodynamic,,removed_known_word,dictionary_form
Aeroglyph,aeroglyph,spell.1950.name | spell.1951.name,kept_neologism,
Aerogoburius,aerogoburius,achievement.objective.554.name | monster.904.name | object.8376.name,kept_neologism,
Aeroktor,aeroktor,"achievement.objective.553.name, monster.894.name | object.8371.name",kept_neologism,
Aerolance,aerolance,spell.1798.name,kept_neologism,
Aerolian,aerolian,spell.1790.name | spell.1791.name,kept_neologism,
Aeromystical,aeromystical,spell.7702.name,kept_neologism,
Afapisu,afapisu,object.6089.name,kept_neologism,
Afelezu,afelezu,object.3389.name,kept_neologism,
Afelolap,afelolap,object.4143.name,kept_neologism,
Afesifru,afesifru,object.5057.name,kept_neologism,
Affection,affection,,removed_known_word,dictionary_form
Affliction,affliction,,removed_known_word,dictionary_form
Affy,affy,npc.4054.name,kept_neologism,
Afidpur,afidpur,object.5586.name,kept_neologism,
Afilu,afilu,object.3767.name,kept_neologism,
Afirufel,afirufel,object.4752.name,kept_neologism,
Afogosak,afogosak,object.4710.name,kept_neologism,
Afoluse,afoluse,object.5473.name,kept_neologism,
Afriolu,afriolu,object.3832.name,kept_neologism,
After,after,,removed_known_word,dictionary_form
Afternoon,afternoon,,removed_known_word,dictionary_form
Afucoma,afucoma,object.5752.name,kept_neologism,
Afutfrit,afutfrit,object.4176.name,kept_neologism,
Aga,aga,,removed_known_word,dictionary_form
Agaboo,agaboo,object.2922.name,kept_neologism,
Agaceto,agaceto,object.2731.name,kept_neologism,
Agaeb,agaeb,object.5877.name,kept_neologism,
Agaglou,agaglou,object.5353.name,kept_neologism,
Again,again,,removed_known_word,dictionary_form
Against,against,,removed_known_word,dictionary_form
Agakur,agakur,object.3621.name,kept_neologism,
Agalomo,agalomo,object.3354.name,kept_neologism,
Agam,agam,npc.2295.name,kept_neologism,
Agathe,agathe,,removed_known_word,dictionary_form
Age,age,,removed_known_word,dictionary_form
Age-Old,age-old,,removed_known_word,dictionary_form
Agele,agele,object.3994.name,kept_neologism,
Agent,agent,,removed_known_word,dictionary_form
Agents,agents,,removed_known_word,dictionary_form
Aggravating,aggravating,,removed_known_word,dictionary_form
Aggregate,aggregate,,removed_known_word,dictionary_form
Aggressive,aggressive,,removed_known_word,dictionary_form
Aggrieved,aggrieved,,removed_known_word,dictionary_form
Aggwessive,aggwessive,monster.3765.name,kept_neologism,
Agi,agi,object.1524.name | object.1549.name | object.1555.name,kept_neologism,
Agiliroll,agiliroll,spell.3462.name,kept_neologism,
Agility,agility,,removed_known_word,dictionary_form
Agimnef,agimnef,object.5118.name,kept_neologism,
Agino,agino,object.2951.name,kept_neologism,
Agitator,agitator,,removed_known_word,dictionary_form
Agoconaw,agoconaw,object.4020.name,kept_neologism,
Agony,agony,,removed_known_word,dictionary_form
Agra,agra,,removed_known_word,dictionary_form
Agreement,agreement,,removed_known_word,dictionary_form
Agricultural,agricultural,,removed_known_word,dictionary_form
Agriculture,agriculture,,removed_known_word,dictionary_form
Agrid,agrid,npc.59.name,kept_neologism,
Agride,agride,object.782.name,kept_neologism,
Agrur,agrur,object.3175.name,kept_neologism,
Aguabrial,aguabrial,object.22809.name | title.473.female | title.473.male,kept_neologism,
Agunadlo,agunadlo,object.3226.name,kept_neologism,
Agunelig,agunelig,object.6062.name,kept_neologism,
Agymo,agymo,object.5511.name,kept_neologism,
Aha,aha,,removed_known_word,dictionary_form
Ahaxitof,ahaxitof,object.4133.name,kept_neologism,
Ahehi,ahehi,object.5512.name,kept_neologism,
Ahoy,ahoy,,removed_known_word,dictionary_form
Ahukit,ahukit,object.5213.name,kept_neologism,
Aiblber,aiblber,object.5216.name,kept_neologism,
Aid,aid,,removed_known_word,dictionary_form
Aida,aida,,removed_known_word,dictionary_form
Aidesani,aidesani,object.6236.name,kept_neologism,
Aigue,aigue,object.3652.name,kept_neologism,
Aigurraf,aigurraf,npc.308.name | object.2110.name,kept_neologism,
Ailelal,ailelal,object.5268.name,kept_neologism,
Ailuya,ailuya,object.7219.name,kept_neologism,
Ainer,ainer,npc.1340.name,kept_neologism,
Air,air,,removed_known_word,dictionary_form
Airmarmour,airmarmour,object.14624.name,kept_neologism,
Airmees,airmees,object.14626.name,kept_neologism,
Airmikes,airmikes,object.14625.name,kept_neologism,
Airstone,airstone,object.11562.name,kept_neologism,
Airtight,airtight,,removed_known_word,dictionary_form
Airwook,airwook,spell.3846.name,kept_neologism,
Airy,airy,,removed_known_word,dictionary_form
Aisk,aisk,npc.1732.name | quest.1056.name,kept_neologism,
Aispik,aispik,object.16712.name,kept_neologism,
Ait,ait,,removed_known_word,dictionary_form
Aiwuztheya,aiwuztheya,"emoticon.259.name | object.20099.name, spelltype.498.title | object.20327.name",kept_neologism,
Ajara,ajara,object.2718.name,kept_neologism,
Ajuje,ajuje,object.5535.name,kept_neologism,
Akafaut,akafaut,object.5130.name,kept_neologism,
Akakwa,akakwa,"monster.4008.name | npc.3424.name, achievement.objective.3367.name, monster.3936.name, npc.3528.name, spelltype.157.title | object.17568.name",kept_neologism,
Akalorth,akalorth,object.5846.name,kept_neologism,
Akane,akane,npc.651.name,kept_neologism,
Akapants,akapants,object.17568.name,kept_neologism,
Akare,akare,object.5540.name,kept_neologism,
Akehpur,akehpur,object.3912.name,kept_neologism,
Akeloth,akeloth,object.4097.name,kept_neologism,
Aki,aki,npc.4563.name,kept_neologism,
Akifum,akifum,object.6405.name,kept_neologism,
Akiko,akiko,npc.4215.name,kept_neologism,
Akilas,akilas,npc.4457.name,kept_neologism,
Akimipo,akimipo,object.3993.name,kept_neologism,
Akitber,akitber,object.5359.name,kept_neologism,
Akiteudo,akiteudo,object.3228.name,kept_neologism,
Akohonop,akohonop,object.3914.name,kept_neologism,
Akolla,akolla,taxcollector.firstname.152.value,kept_neologism,
Akornaddikt,akornaddikt,achievement.objective.1437.name | document.70.title | monster.463.name | npc.515.name | object.6875.name | quest.34.name,kept_neologism,
Akota,akota,object.5324.name,kept_neologism,
Akuduk,akuduk,object.6315.name,kept_neologism,
Akugeku,akugeku,object.5687.name,kept_neologism,
Akurobig,akurobig,object.3669.name,kept_neologism,
Akurosr,akurosr,object.4033.name,kept_neologism,
Akust,akust,object.3473.name,kept_neologism,
Akutogop,akutogop,object.4119.name,kept_neologism,
Akwadala,akwadala,"achievement.1101.name, world.subarea.832.name, achievement.objective.3359.name | map.name.11034.name | map.name.44042240.name | npc.3428.name, spelltype.207.title, npc.3430.name, monster.4010.name, npc.3514.name | object.7226.name | object.7230.name | object.7238.name | object.7242.name | object.7246.name | object.7250.name | object.7254.name | object.7347.name | object.9004.name | object.set.34.name | quest.1652.name, achievement.objective.3519.name | quest.1682.name | spell.3272.name | spell.5418.name",kept_neologism,
Akwanokima,akwanokima,npc.3046.name,kept_neologism,
Ala,ala,npc.306.name,kept_neologism,
Alabaster,alabaster,,removed_known_word,dictionary_form
Alako,alako,achievement.objective.782.name | monster.747.name | object.8075.name,kept_neologism,
Alalag,alalag,object.3240.name,kept_neologism,
Alalev,alalev,object.3645.name,kept_neologism,
Alaly,alaly,object.3131.name,kept_neologism,
Alamice,alamice,object.3403.name,kept_neologism,
Alan,alan,,removed_known_word,dictionary_form
Alanaj,alanaj,object.5436.name,kept_neologism,
Alanavel,alanavel,object.5926.name,kept_neologism,
Alani,alani,object.8417.name,kept_neologism,
Alaokit,alaokit,npc.2076.name | quest.1361.name,kept_neologism,
Alarach,alarach,taxcollector.firstname.2.value,kept_neologism,
Alarm,alarm,,removed_known_word,dictionary_form
Alawae,alawae,object.5818.name,kept_neologism,
Alawavae,alawavae,object.5164.name,kept_neologism,
Albert,albert,,removed_known_word,dictionary_form
Albino,albino,,removed_known_word,dictionary_form
Albreath,albreath,npc.95.name,kept_neologism,
Albuera,albuera,"achievement.1252.name, achievement.objective.3776.name | achievement.category.76.name | achievement.objective.3778.name, achievement.1250.name | achievement.objective.3790.name, quest.4262.name | hint.3428.name | hint.3459.name, hint.2963.name | monster.race.198.name | monster.superrace.38.name | object.18976.name | object.19018.name | object.type.210.name, achievement.category.74.name, achievement.category.72.name | quest.4258.name | quest.4264.name | quest.category.740.name | spelltype.378.title | title.300.female | title.300.male | world.area.56.name | world.subarea.850.name | world.subarea.851.name | world.subarea.852.name",kept_neologism,
Albueran,albueran,"object.18844.name | object.18862.name, object.18912.name, object.18908.name, object.18910.name | object.18864.name, object.18906.name, object.18904.name, object.18902.name | object.18866.name, object.18852.name, object.18868.name, object.18870.name | object.18876.name, object.18872.name, object.18850.name, object.18874.name | object.18880.name, object.18882.name, object.18878.name, object.18856.name | object.18888.name, object.18884.name, object.18860.name, object.18886.name | object.18890.name, object.18894.name, object.18854.name, object.18892.name | object.18896.name, object.18898.name, object.18900.name, object.18858.name | object.18988.name | object.19231.name | object.21625.name | object.set.430.name | object.set.438.name, object.set.432.name, object.set.434.name, object.set.436.name",kept_neologism,
Album,album,,removed_known_word,dictionary_form
Alcanum,alcanum,spell.872.name | spell.873.name | spell.874.name | spell.875.name | spell.876.name | spell.877.name | spell.905.name,kept_neologism,
Alcey,alcey,npc.328.name,kept_neologism,
Alchaline,alchaline,spell.3565.name,kept_neologism,
Alchem,alchem,spell.3568.name,kept_neologism,
Alchemical,alchemical,,removed_known_word,dictionary_form
Alchemist,alchemist,,removed_known_word,dictionary_form
Alchemists,alchemists,,removed_known_word,dictionary_form
Alchemy,alchemy,,removed_known_word,dictionary_form
Alcheseltzer,alcheseltzer,spell.3567.name,kept_neologism,
Alchimera,alchimera,object.14100.name | object.14110.name | object.14120.name | object.14174.name | object.17052.name,kept_neologism,
Alchimeras,alchimeras,"monster.race.107.name, achievement.911.name, spelltype.151.title, achievement.objective.2722.name",kept_neologism,
Alcoholic,alcoholic,,removed_known_word,dictionary_form
Ale,ale,,removed_known_word,dictionary_form
Aleatoile,aleatoile,spell.4379.name,kept_neologism,
Aleb,aleb,npc.2101.name | quest.1386.name,kept_neologism,
Aleba,aleba,object.3430.name,kept_neologism,
Alebaul,alebaul,object.5808.name,kept_neologism,
Alebove,alebove,object.5401.name,kept_neologism,
Alec,alec,,removed_known_word,dictionary_form
Alehael,alehael,object.5702.name,kept_neologism,
Aleheule,aleheule,object.5660.name,kept_neologism,
Aleicar,aleicar,npc.87.name | object.818.name,kept_neologism,
Aleksandr,aleksandr,document.20.author,kept_neologism,
Alela,alela,object.5807.name,kept_neologism,
Alelae,alelae,object.3444.name,kept_neologism,
Alelaew,alelaew,object.5936.name,kept_neologism,
Aleloni,aleloni,object.6424.name,kept_neologism,
Alembic,alembic,,removed_known_word,dictionary_form
Alene,alene,taxcollector.firstname.3.value,kept_neologism,
Alepu,alepu,object.5943.name,kept_neologism,
Aleril,aleril,object.3503.name,kept_neologism,
Alert,alert,,removed_known_word,dictionary_form
Alerted,alerted,,removed_known_word,dictionary_form
Alesulit,alesulit,object.5785.name,kept_neologism,
Aleteha,aleteha,object.5222.name,kept_neologism,
Aletelu,aletelu,object.3769.name,kept_neologism,
Alethylo,alethylo,object.4879.name,kept_neologism,
Alewae,alewae,object.5735.name,kept_neologism,
Alewepl,alewepl,object.6004.name,kept_neologism,
Alfonso,alfonso,,removed_known_word,dictionary_form
Alfred,alfred,,removed_known_word,dictionary_form
Alhera,alhera,npc.2092.name | quest.1377.name,kept_neologism,
Ali,ali,,removed_known_word,dictionary_form
Alibi,alibi,,removed_known_word,dictionary_form
Alicatyp,alicatyp,object.6262.name,kept_neologism,
Alifufuf,alifufuf,object.5539.name,kept_neologism,
Aligatito,aligatito,object.3601.name,kept_neologism,
Aligif,aligif,object.4523.name,kept_neologism,
Alignment,alignment,,removed_known_word,dictionary_form
Alikim,alikim,object.6243.name,kept_neologism,
Alikindoy,alikindoy,npc.1954.name | quest.1234.name,kept_neologism,
Alimuva,alimuva,object.4108.name,kept_neologism,
Aline,aline,,removed_known_word,dictionary_form
Alisice,alisice,object.6163.name,kept_neologism,
Alit,alit,npc.467.name,kept_neologism,
Alitose,alitose,object.3484.name,kept_neologism,
Alka,alka,monster.776.name,kept_neologism,
Alkatraz,alkatraz,world.subarea.318.name,kept_neologism,
Alkie,alkie,npc.4221.name,kept_neologism,
Alkolo,alkolo,object.2917.name,kept_neologism,
All,all,,removed_known_word,dictionary_form
All-Consuming,all-consuming,world.subarea.871.name,kept_neologism,
All-Dancing,all-dancing,object.13195.name,kept_neologism,
All-Season,all-season,"achievement.objective.3548.name, quest.1600.name",kept_neologism,
All-Singing,all-singing,object.13195.name,kept_neologism,
Allegiance,allegiance,,removed_known_word,dictionary_form
Allen,allen,,removed_known_word,dictionary_form
Allforone,allforone,monster.2557.name,kept_neologism,
Alliagem,alliagem,object.14290.name,kept_neologism,
Alliance,alliance,,removed_known_word,dictionary_form
Allies,allies,,removed_known_word,dictionary_form
Allister,allister,"achievement.objective.1379.name | achievement.objective.1380.name | achievement.objective.1381.name | achievement.objective.1382.name | achievement.objective.1383.name | achievement.objective.1384.name | achievement.objective.1472.name | achievement.objective.1531.name | document.364.author | monster.3233.name, npc.1567.name | monster.race.215.name | npc.1523.name, npc.4443.name | npc.3794.name, npc.3790.name, npc.3788.name, npc.3792.name | npc.916.name | object.13055.name | object.13123.name | object.13124.name | object.13125.name | object.16035.name | object.set.243.name | quest.132.name | quest.139.name | quest.category.20.name | quest.category.767.name",kept_neologism,
Allisteria,allisteria,"monster.471.name, npc.1551.name, npc.4118.name",kept_neologism,
Allo,allo,npc.1463.name,kept_neologism,
Alloene,alloene,object.5438.name,kept_neologism,
Allowed,allowed,,removed_known_word,dictionary_form
Alloy,alloy,,removed_known_word,dictionary_form
Ally,ally,,removed_known_word,dictionary_form
Alma,alma,,removed_known_word,dictionary_form
Almanax,almanax,"achievement.category.26.name, object.type.156.name, quest.category.31.name | hint.3218.name | quest.953.name",kept_neologism,
Almoken,almoken,object.13330.name,kept_neologism,
Almond,almond,,removed_known_word,dictionary_form
Alny,alny,npc.2429.name,kept_neologism,
Alofe,alofe,object.4758.name | object.5727.name,kept_neologism,
Alognef,alognef,object.3468.name,kept_neologism,
Alomihe,alomihe,object.5121.name,kept_neologism,
Along,along,,removed_known_word,dictionary_form
Aloo,aloo,npc.2235.name,kept_neologism,
Alopecia,alopecia,,removed_known_word,dictionary_form
Aloua,aloua,taxcollector.firstname.56.value,kept_neologism,
Alowa,alowa,object.9652.name | object.9654.name | object.9655.name | object.9658.name | object.9893.name | object.9894.name | object.9895.name | object.9896.name,kept_neologism,
Alpha,alpha,,removed_known_word,dictionary_form
Alrok,alrok,npc.215.name,kept_neologism,
Altar,altar,,removed_known_word,dictionary_form
Alter,alter,,removed_known_word,dictionary_form
Alteration,alteration,,removed_known_word,dictionary_form
Alternation,alternation,,removed_known_word,dictionary_form
Alternative,alternative,,removed_known_word,dictionary_form
Altruism,altruism,,removed_known_word,dictionary_form
Altruistic,altruistic,,removed_known_word,dictionary_form
Alucard,alucard,npc.2090.name | quest.1375.name,kept_neologism,
Alumin,alumin,object.3821.name,kept_neologism,
Aluminite,aluminite,object.747.name,kept_neologism,
Alunavim,alunavim,object.3244.name,kept_neologism,
Aluneok,aluneok,object.4050.name,kept_neologism,
Alvelolus,alvelolus,spell.2512.name,kept_neologism,
Always,always,,removed_known_word,dictionary_form
Alyda,alyda,object.12522.name,kept_neologism,
Alyeena,alyeena,"achievement.objective.3318.name, monster.3786.name | object.16238.name",kept_neologism,
Alygac,alygac,object.5332.name,kept_neologism,
Alyssum,alyssum,,removed_known_word,dictionary_form
Alyverol,alyverol,object.13210.name | object.13211.name | object.13212.name | object.13213.name | object.13214.name | object.13215.name | object.13216.name | object.13217.name,kept_neologism,
Am'aran,am'aran,npc.2748.name,kept_neologism,
Amafevu,amafevu,object.6204.name,kept_neologism,
Amafobug,amafobug,object.5508.name,kept_neologism,
Amahimi,amahimi,object.5363.name,kept_neologism,
