token,token_lower,tb_key,status,match_type
20-Jahres-Quest,20-jahres-quest,object.30088.name,kept_neologism,
2X25,2x25,object.31692.name,kept_neologism,
2ter,2ter,object.9202.name,kept_neologism,
33Z,33z,quest.86.name,kept_neologism,
3v3,3v3,"interactive.409.name | interactive.410.name | interactive.411.name | map.name.230162945.name | map.name.230162949.name | map.name.230162953.name | map.name.230162957.name | map.name.230163969.name | map.name.230163973.name | map.name.230163977.name | map.name.230163981.name | map.name.230164993.name | map.name.230164997.name | map.name.230165001.name | map.name.230165005.name | map.name.230166017.name | map.name.230166021.name | map.name.230166025.name | map.name.230166029.name | map.name.230167041.name | map.name.230167045.name | map.name.230167049.name | map.name.230167053.name | map.name.230168065.name | map.name.230168069.name | map.name.230168073.name | map.name.230169089.name | map.name.230169093.name | map.name.230169097.name | map.name.230170113.name | map.name.230170121.name | map.name.230171137.name | map.name.230171141.name | map.name.230171145.name | map.name.230172161.name | map.name.230172165.name | map.name.230172169.name | map.name.230173185.name | map.name.230173189.name | map.name.230173193.name | map.name.230174209.name | map.name.230174213.name | map.name.230174217.name | map.name.230175237.name | map.name.230175241.name | map.name.230176265.name | map.name.230425089.name | map.name.230425093.name | map.name.230425097.name | map.name.230425101.name | map.name.230426113.name | map.name.230426117.name | map.name.230426121.name | map.name.230426125.name | map.name.230427137.name | map.name.230427141.name | map.name.230427145.name | map.name.230427149.name | map.name.230428161.name | map.name.230428165.name | map.name.230428169.name | map.name.230428173.name | map.name.230429185.name | map.name.230429189.name | map.name.230429193.name | map.name.230429197.name | map.name.230430209.name | map.name.230430213.name | map.name.230430217.name | map.name.230431233.name | map.name.230431237.name | map.name.230431241.name | map.name.230432257.name | map.name.230432265.name | map.name.230433281.name | map.name.230433285.name | map.name.230433289.name | map.name.230434305.name | map.name.230434309.name | map.name.230434313.name | map.name.230435329.name | map.name.230435333.name | map.name.230435337.name | map.name.230436353.name | map.name.230436357.name | map.name.230436361.name | map.name.230437381.name | map.name.230437385.name | map.name.230438409.name | map.name.230687233.name | map.name.230687237.name, map.name.233308164.name | map.name.230687241.name, map.name.233308168.name | map.name.230687245.name, map.name.233308172.name | map.name.230688257.name, map.name.233309184.name | map.name.230688261.name, map.name.233309188.name | map.name.230688265.name, map.name.233309192.name | map.name.230688269.name, map.name.233309196.name | map.name.230689281.name, map.name.233310208.name | map.name.230689285.name, map.name.233310212.name | map.name.230689289.name, map.name.233310216.name | map.name.230689293.name, map.name.233310220.name | map.name.230690305.name, map.name.233311232.name | map.name.230690309.name, map.name.233311236.name | map.name.230690313.name, map.name.233311240.name | map.name.230690317.name, map.name.233311244.name | map.name.230691329.name, map.name.233312256.name | map.name.230691333.name, map.name.233312260.name | map.name.230691337.name, map.name.233312264.name | map.name.230691341.name, map.name.233312268.name | map.name.230692353.name, map.name.233313280.name | map.name.230692357.name | map.name.230692361.name, map.name.233313288.name | map.name.230693377.name, map.name.233314304.name | map.name.230693381.name, map.name.233314308.name | map.name.230693385.name, map.name.233314312.name | map.name.230694401.name, map.name.233315328.name | map.name.230694409.name, map.name.233315336.name | map.name.230695425.name, map.name.233316352.name | map.name.230695429.name, map.name.233316356.name | map.name.230695433.name, map.name.233316360.name | map.name.230696449.name, map.name.233317376.name | map.name.230696453.name, map.name.233317380.name | map.name.230696457.name, map.name.233317384.name | map.name.230697473.name, map.name.233318400.name | map.name.230697477.name, map.name.233318404.name | map.name.230697481.name, map.name.233318408.name | map.name.230698497.name, map.name.233319424.name | map.name.230698501.name, map.name.233319428.name | map.name.230698505.name, map.name.233319432.name | map.name.230699525.name, map.name.233320452.name | map.name.230699529.name, map.name.233320456.name | map.name.230700553.name, map.name.233321480.name",kept_neologism,
66er,66er,object.8652.name,kept_neologism,
74er,74er,object.2079.name,kept_neologism,
A-Gyō,a-gyō,"state.2387.name, spell.20020.name",kept_neologism,
A-Ring,a-ring,,removed_known_word,compound_word
A-Touristik-Team,a-touristik-team,,removed_known_word,compound_word
A-Touristik-Team-Prunkset,a-touristik-team-prunkset,,removed_known_word,compound_word
A-Touristik-Teams,a-touristik-teams,,removed_known_word,compound_word
A10,a10,map.name.170394626.name,kept_neologism,
A11,a11,map.name.230162945.name | map.name.230162947.name,kept_neologism,
A12,a12,map.name.230163969.name | map.name.230163971.name,kept_neologism,
A13,a13,map.name.230164993.name | map.name.230164995.name,kept_neologism,
A14,a14,map.name.230166017.name | map.name.230166019.name,kept_neologism,
A15,a15,map.name.230167041.name | map.name.230167043.name,kept_neologism,
A16,a16,map.name.230168065.name | map.name.230168067.name,kept_neologism,
A17,a17,map.name.230169089.name | map.name.230169091.name,kept_neologism,
A18,a18,map.name.230170113.name | map.name.230170115.name,kept_neologism,
A19,a19,map.name.230171137.name | map.name.230171139.name,kept_neologism,
A20,a20,map.name.230172161.name | map.name.230172163.name,kept_neologism,
A21,a21,map.name.230173185.name | map.name.230173187.name,kept_neologism,
A22,a22,map.name.230174209.name | map.name.230174211.name,kept_neologism,
A23,a23,map.name.230162949.name | map.name.230162951.name,kept_neologism,
A24,a24,map.name.230167045.name | map.name.230167047.name,kept_neologism,
A25,a25,map.name.230163973.name | map.name.230163975.name,kept_neologism,
A26,a26,map.name.230164997.name | map.name.230164999.name,kept_neologism,
A27,a27,map.name.230166021.name | map.name.230166023.name,kept_neologism,
A28,a28,map.name.230168069.name | map.name.230168071.name,kept_neologism,
A29,a29,map.name.230169093.name | map.name.230169095.name,kept_neologism,
A30,a30,map.name.230171141.name | map.name.230171143.name,kept_neologism,
A31,a31,map.name.230172165.name | map.name.230172167.name,kept_neologism,
A32,a32,map.name.230173189.name | map.name.230173191.name,kept_neologism,
A33,a33,map.name.230174213.name | map.name.230174215.name,kept_neologism,
A34,a34,map.name.230175237.name | map.name.230175239.name,kept_neologism,
A35,a35,map.name.230162953.name | map.name.230162955.name,kept_neologism,
A36,a36,map.name.230163977.name | map.name.230163979.name,kept_neologism,
A37,a37,map.name.230165001.name | map.name.230165003.name,kept_neologism,
A38,a38,map.name.230166025.name | map.name.230166027.name,kept_neologism,
A39,a39,map.name.230167049.name | map.name.230167051.name,kept_neologism,
A40,a40,map.name.230168073.name | map.name.230168075.name,kept_neologism,
A41,a41,map.name.230169097.name | map.name.230169099.name,kept_neologism,
A42,a42,map.name.230170121.name | map.name.230170123.name,kept_neologism,
A43,a43,map.name.230171145.name | map.name.230171147.name,kept_neologism,
A44,a44,map.name.230172169.name | map.name.230172171.name,kept_neologism,
A45,a45,map.name.230173193.name | map.name.230173195.name,kept_neologism,
A46,a46,map.name.230174217.name | map.name.230174219.name,kept_neologism,
A47,a47,map.name.230162957.name | map.name.230162959.name,kept_neologism,
A48,a48,map.name.230163981.name | map.name.230163983.name,kept_neologism,
A49,a49,map.name.230165005.name | map.name.230165007.name,kept_neologism,
A50,a50,map.name.230166029.name | map.name.230166031.name,kept_neologism,
A51,a51,map.name.230167053.name | map.name.230167055.name,kept_neologism,
A52,a52,map.name.230175241.name | map.name.230175243.name,kept_neologism,
A53,a53,map.name.230176265.name | map.name.230176267.name,kept_neologism,
ACHTUNG,achtung,,removed_known_word,dictionary_form
AKTIV,aktiv,,removed_known_word,dictionary_form
ALT,alt,,removed_known_word,dictionary_form
AMO-Prototyp,amo-prototyp,"monster.4342.name, npc.3162.name, object.17632.name",kept_neologism,
AP-Bonus,ap-bonus,"choice.options.191.description, choice.options.193.description, choice.options.199.description",kept_neologism,
AP-Entzug,ap-entzug,"alignment.gift.30.name | alignment.gift.32.name, characteristic.27.name | characteristic.136.name | characteristic.138.name | characteristic.82.name, spell.15347.name | state.3847.name | state.3848.name | state.3849.name | state.3853.name | state.3854.name | state.3855.name",kept_neologism,
AP-Malus,ap-malus,alteration.578.name,kept_neologism,
Aahde,aahde,"achievement.2336.name, achievement.2690.name, achievement.2811.name, achievement.objective.236.name, achievement.objective.1223.name, achievement.objective.1784.name, achievement.objective.1786.name, achievement.objective.4060.name, achievement.objective.4061.name, achievement.objective.5616.name, achievement.objective.5818.name, achievement.objective.6020.name, achievement.objective.6979.name, achievement.objective.17044.name, monster.2960.name, npc.3021.name | achievement.502.name, achievement.objective.2122.name | achievement.6165.name, achievement.objective.13686.name, achievement.objective.13819.name, spell.pair.707.name | achievement.682.name, achievement.objective.2120.name | achievement.683.name, achievement.objective.2121.name | achievement.8596.name | achievement.objective.4213.name | achievement.objective.7710.name, achievement.objective.8109.name | achievement.objective.7712.name, achievement.objective.8494.name | achievement.objective.8111.name | alteration.654.name | object.11977.name | object.11979.name | object.11982.name | object.14774.name | object.14775.name | object.16567.name | object.16720.name | object.28587.name | object.31084.name | object.31206.name | object.set.194.name | spell.10882.name, spell.pair.214.name | spell.10883.name, spell.pair.215.name | spell.10884.name, spell.pair.216.name",kept_neologism,
Aahdes,aahdes,object.11983.name,kept_neologism,
Aal,aal,,removed_known_word,dictionary_form
Aale,aale,,removed_known_word,dictionary_form
Aalen,aalen,,removed_known_word,dictionary_form
Aalglatt,aalglatt,,removed_known_word,dictionary_form
Aalverschlinger,aalverschlinger,monster.4183.name,kept_neologism,
Aas,aas,,removed_known_word,dictionary_form
Aaschen,aaschen,"spell.23505.name, spell.27174.name",kept_neologism,
Aasfressende,aasfressende,spell.21252.name,kept_neologism,
Aasfresser,aasfresser,,removed_known_word,dictionary_form
Aasimar,aasimar,monster.3027.name,kept_neologism,
Aazimar,aazimar,npc.1967.name | quest.1247.name,kept_neologism,
Abakus,abakus,,removed_known_word,dictionary_form
Abba,abba,taxcollector.firstname.65.value,kept_neologism,
Abbas,abbas,"achievement.5105.name, achievement.objective.11062.name, companion.38.name, npc.6335.name | achievement.5141.name | object.25413.name",kept_neologism,
Abbauen,abbauen,,removed_known_word,dictionary_form
Abbauregister,abbauregister,,removed_known_word,compound_word
Abbs,abbs,object.13261.name,kept_neologism,
Abby,abby,npc.350.name,kept_neologism,
Abdichters,abdichters,object.12512.name,kept_neologism,
Abdominanz,abdominanz,spell.3492.name,kept_neologism,
Abdruck,abdruck,,removed_known_word,dictionary_form
Abdul,abdul,object.1372.name,kept_neologism,
Abebbender,abebbender,,removed_known_word,dictionary_form
Abel,abel,,removed_known_word,dictionary_form
Abend,abend,,removed_known_word,dictionary_form
Abendliche,abendliche,,removed_known_word,dictionary_form
Abendlichtes,abendlichtes,,removed_known_word,compound_word
Abendmahl,abendmahl,,removed_known_word,dictionary_form
Abends,abends,,removed_known_word,dictionary_form
Abendsonnenblume-Mimagie,abendsonnenblume-mimagie,object.30716.name,kept_neologism,
Abendstern,abendstern,,removed_known_word,compound_word
Abenteuer,abenteuer,,removed_known_word,dictionary_form
Abenteuer-Erde,abenteuer-erde,,removed_known_word,compound_word
Abenteuerbegleiter,abenteuerbegleiter,,removed_known_word,compound_word
Abenteuerin,abenteuerin,title.347.female,kept_neologism,
Abenteuerland,abenteuerland,,removed_known_word,compound_word
Abenteuerlustige,abenteuerlustige,,removed_known_word,dictionary_form
Abenteuerzeit,abenteuerzeit,,removed_known_word,compound_word
Abenteurer,abenteurer,,removed_known_word,dictionary_form
Abenteurer-Fleisch,abenteurer-fleisch,,removed_known_word,compound_word
Abenteurer-Fragment,abenteurer-fragment,,removed_known_word,compound_word
Abenteurer-Schädel,abenteurer-schädel,,removed_known_word,compound_word
Abenteurer-Set,abenteurer-set,,removed_known_word,compound_word
Abenteurergeist,abenteurergeist,,removed_known_word,compound_word
Abenteurerin,abenteurerin,,removed_known_word,dictionary_form
Abenteurers,abenteurers,,removed_known_word,dictionary_form
Abenteurothek,abenteurothek,map.name.116130305.name,kept_neologism,
Aber,aber,,removed_known_word,dictionary_form
Abergläubischer,abergläubischer,,removed_known_word,dictionary_form
Abergläubisches,abergläubisches,,removed_known_word,dictionary_form
Aberschreckliche,aberschreckliche,spell.2519.name,kept_neologism,
Abfackeln,abfackeln,,removed_known_word,dictionary_form
Abfangender,abfangender,,removed_known_word,dictionary_form
Abfangjäger,abfangjäger,,removed_known_word,compound_word
Abfintfang,abfintfang,spell.5027.name,kept_neologism,
Abflugplatz,abflugplatz,,removed_known_word,compound_word
Abflüsse,abflüsse,,removed_known_word,dictionary_form
Abfähl-Muschel,abfähl-muschel,"skill.action.277.name, skill.action.283.name, skill.action.290.name",kept_neologism,
Abfähl-Muscheln,abfähl-muscheln,object.12474.name,kept_neologism,
Abgabe,abgabe,,removed_known_word,dictionary_form
Abgebrühter,abgebrühter,,removed_known_word,dictionary_form
Abgefahrener,abgefahrener,,removed_known_word,dictionary_form
Abgehangenes,abgehangenes,,removed_known_word,dictionary_form
Abgehoben,abgehoben,,removed_known_word,dictionary_form
Abgehärteter,abgehärteter,,removed_known_word,dictionary_form
Abgekartetes,abgekartetes,,removed_known_word,dictionary_form
Abgekühlter,abgekühlter,,removed_known_word,dictionary_form
Abgelaufener,abgelaufener,,removed_known_word,dictionary_form
Abgelaufenes,abgelaufenes,,removed_known_word,dictionary_form
Abgemacht,abgemacht,,removed_known_word,dictionary_form
Abgenutzte,abgenutzte,,removed_known_word,dictionary_form
Abgenutzter,abgenutzter,,removed_known_word,dictionary_form
Abgenutztes,abgenutztes,,removed_known_word,dictionary_form
Abgerichteter,abgerichteter,,removed_known_word,dictionary_form
Abgerissenes,abgerissenes,,removed_known_word,dictionary_form
Abgesandte,abgesandte,,removed_known_word,dictionary_form
Abgesandter,abgesandter,,removed_known_word,dictionary_form
Abgeschabtes,abgeschabtes,,removed_known_word,dictionary_form
Abgeschirmt,abgeschirmt,,removed_known_word,dictionary_form
Abgeschwächt,abgeschwächt,,removed_known_word,dictionary_form
Abgeschwächten-Fan,abgeschwächten-fan,,removed_known_word,compound_word
Abgeschwächten-Jäger,abgeschwächten-jäger,,removed_known_word,compound_word
Abgeschwächtes,abgeschwächtes,,removed_known_word,dictionary_form
Abgesicherter,abgesicherter,,removed_known_word,dictionary_form
Abgestreifte,abgestreifte,,removed_known_word,dictionary_form
Abgetrieben,abgetrieben,,removed_known_word,dictionary_form
Abgewetzter,abgewetzter,,removed_known_word,dictionary_form
Abgeworfen,abgeworfen,,removed_known_word,dictionary_form
Abgobschoss,abgobschoss,npc.2165.name,kept_neologism,
Abgrund,abgrund,,removed_known_word,dictionary_form
Abgrunds,abgrunds,,removed_known_word,dictionary_form
Abgrundtiefe,abgrundtiefe,,removed_known_word,dictionary_form
Abgründe,abgründe,,removed_known_word,dictionary_form
Abgründig,abgründig,,removed_known_word,dictionary_form
Abgründige,abgründige,,removed_known_word,dictionary_form
Abgründiger,abgründiger,,removed_known_word,dictionary_form
Abgründiges,abgründiges,,removed_known_word,dictionary_form
Abhacker,abhacker,"monster.6716.name, npc.6248.name, spelltype.1572.title",kept_neologism,
Abhandlung,abhandlung,,removed_known_word,dictionary_form
Abhau,abhau,object.1372.name,kept_neologism,
Abheben,abheben,,removed_known_word,dictionary_form
Abhebens,abhebens,,removed_known_word,dictionary_form
Abhebenzück,abhebenzück,"spell.802.name, spell.5024.name, spell.29013.name",kept_neologism,
Abholzen,abholzen,,removed_known_word,dictionary_form
Abholzung,abholzung,,removed_known_word,dictionary_form
Abhängerei,abhängerei,spell.26829.name,kept_neologism,
Abian,abian,"companion.92.name, npc.7067.name",kept_neologism,
Abian-Set,abian-set,object.set.202.name,kept_neologism,
Abians,abians,object.12038.name | object.12039.name | object.12040.name | object.12041.name | object.12480.name | object.27611.name | object.28253.name | object.28290.name | object.28322.name,kept_neologism,
Abigal,abigal,"achievement.5108.name, achievement.objective.11065.name, companion.41.name, npc.6338.name | achievement.5144.name | object.25416.name",kept_neologism,
Abinden,abinden,state.93.name,kept_neologism,
Abjugardiel,abjugardiel,npc.6623.name,kept_neologism,
Abknöpfen,abknöpfen,,removed_known_word,dictionary_form
Abkratzhammer,abkratzhammer,object.223.name | object.224.name,kept_neologism,
Abkühlung,abkühlung,,removed_known_word,dictionary_form
Abkürzung,abkürzung,,removed_known_word,dictionary_form
Ablaru,ablaru,npc.964.name,kept_neologism,
Ablaufdatum,ablaufdatum,,removed_known_word,compound_word
Ableben,ableben,,removed_known_word,dictionary_form
Ableger,ableger,,removed_known_word,dictionary_form
Ableiter,ableiter,,removed_known_word,dictionary_form
Abluchsen,abluchsen,spell.4080.name,kept_neologism,
Abmetzeln,abmetzeln,"spell.2313.name, spell.12752.name | state.1499.name",kept_neologism,
Abmähen,abmähen,,removed_known_word,dictionary_form
Abnehmender,abnehmender,,removed_known_word,dictionary_form
Abo,abo,,removed_known_word,dictionary_form
Aborigel,aborigel,"spell.22638.name, spell.26947.name",kept_neologism,
Aboub,aboub,"achievement.objective.3263.name, achievement.objective.9160.name, achievement.objective.9989.name, monster.384.name | monster.353.name",kept_neologism,
Aboubs,aboubs,monster.4783.name | monster.4786.name | monster.4787.name | spell.8411.name | spell.8414.name | spell.8415.name,kept_neologism,
Aboubytrap,aboubytrap,monster.2384.name,kept_neologism,
Abprallen,abprallen,,removed_known_word,dictionary_form
Abpraller,abpraller,,removed_known_word,dictionary_form
Abpwallen,abpwallen,spell.3793.name,kept_neologism,
Abra,abra,npc.794.name | spell.16540.name,kept_neologism,
Abrakadabra,abrakadabra,,removed_known_word,dictionary_form
Abrakadabrra,abrakadabrra,spell.29234.name,kept_neologism,
Abrakapa,abrakapa,choice.options.212.description,kept_neologism,
Abrakschild,abrakschild,spell.21781.name,kept_neologism,
Abranfang,abranfang,spell.12452.name,kept_neologism,
Abraranke,abraranke,"monster.5784.name, spell.12457.name",kept_neologism,
Abraranken,abraranken,spell.12456.name,kept_neologism,
Abraschubs,abraschubs,spell.12455.name,kept_neologism,
Abraumhalde,abraumhalde,,removed_known_word,dictionary_form
Abrazelor,abrazelor,"npc.4326.name, npc.7208.name",kept_neologism,
Abreibung,abreibung,,removed_known_word,dictionary_form
Abrichter,abrichter,,removed_known_word,dictionary_form
Abrollen,abrollen,,removed_known_word,dictionary_form
Abräumer,abräumer,"monster.2425.name | spell.13789.name, spell.13808.name",kept_neologism,
Absage,absage,,removed_known_word,dictionary_form
Absaugen,absaugen,,removed_known_word,dictionary_form
Absaugung,absaugung,,removed_known_word,dictionary_form
Abschaffung,abschaffung,,removed_known_word,dictionary_form
Abschaum,abschaum,,removed_known_word,dictionary_form
Abschaumblase,abschaumblase,spell.24785.name,kept_neologism,
Abscheu,abscheu,,removed_known_word,dictionary_form
Abscheulich,abscheulich,,removed_known_word,dictionary_form
Abscheuliche,abscheuliche,,removed_known_word,dictionary_form
Abscheulicher,abscheulicher,,removed_known_word,dictionary_form
Abscheuliches,abscheuliches,,removed_known_word,dictionary_form
Abscheulichkeit,abscheulichkeit,,removed_known_word,dictionary_form
Abscheus,abscheus,,removed_known_word,dictionary_form
Abschied,abschied,,removed_known_word,dictionary_form
Abschieds,abschieds,,removed_known_word,dictionary_form
Abschirmung,abschirmung,,removed_known_word,dictionary_form
Abschlecken,abschlecken,"spell.6392.name, spell.6393.name, spell.6539.name",kept_neologism,
Abschließende,abschließende,,removed_known_word,dictionary_form
Abschließenden,abschließenden,,removed_known_word,dictionary_form
Abschluß,abschluß,"achievement.objective.2974.name, quest.750.name",kept_neologism,
Abschnitt,abschnitt,,removed_known_word,dictionary_form
Abschottung,abschottung,,removed_known_word,dictionary_form
Abschreckung,abschreckung,,removed_known_word,dictionary_form
Abschreckungsmittel,abschreckungsmittel,,removed_known_word,compound_word
Abschreckwasser,abschreckwasser,,removed_known_word,compound_word
Abschrift,abschrift,,removed_known_word,dictionary_form
Abschwörung,abschwörung,"alteration.844.name, infinite.dream.action.37.name, spell.31753.name, spell.32251.name, spell.pair.895.name",kept_neologism,
Abschätziger,abschätziger,,removed_known_word,dictionary_form
Abschöpfen,abschöpfen,,removed_known_word,dictionary_form
Abschütteln,abschütteln,,removed_known_word,dictionary_form
Abseits,abseits,,removed_known_word,dictionary_form
Absenkung,absenkung,,removed_known_word,dictionary_form
Absinken,absinken,,removed_known_word,dictionary_form
Absinth,absinth,,removed_known_word,dictionary_form
Absolum,absolum,npc.3105.name,kept_neologism,
Absolute,absolute,,removed_known_word,dictionary_form
Absoluten,absoluten,,removed_known_word,dictionary_form
Absorbierender,absorbierender,,removed_known_word,dictionary_form
Absorbierung,absorbierung,spell.308.name,kept_neologism,
Absorption,absorption,,removed_known_word,dictionary_form
Absorptionsbolzen,absorptionsbolzen,,removed_known_word,compound_word
Absorptionswirkung,absorptionswirkung,,removed_known_word,compound_word
Abspaltung,abspaltung,,removed_known_word,dictionary_form
Abspringen,abspringen,,removed_known_word,dictionary_form
Abstand,abstand,,removed_known_word,dictionary_form
Abstecher,abstecher,,removed_known_word,dictionary_form
Absteigender,absteigender,,removed_known_word,dictionary_form
Abstellkammer,abstellkammer,,removed_known_word,compound_word
Abstempelung,abstempelung,,removed_known_word,dictionary_form
Abstieg,abstieg,,removed_known_word,dictionary_form
Abstimmung,abstimmung,,removed_known_word,dictionary_form
Abstoßend,abstoßend,,removed_known_word,dictionary_form
Abstoßende,abstoßende,,removed_known_word,dictionary_form
Abstoßender,abstoßender,,removed_known_word,dictionary_form
Abstoßendes,abstoßendes,,removed_known_word,dictionary_form
Abstoßung,abstoßung,,removed_known_word,dictionary_form
Abstoßungsbrei,abstoßungsbrei,,removed_known_word,compound_word
Absturz,absturz,,removed_known_word,dictionary_form
Abstützung,abstützung,,removed_known_word,dictionary_form
Absurde,absurde,,removed_known_word,dictionary_form
Abtrünnigen,abtrünnigen,,removed_known_word,dictionary_form
Abtrünniger,abtrünniger,,removed_known_word,dictionary_form
Abumm,abumm,"npc.1422.name, object.13390.name",kept_neologism,
Abuz,abuz,monster.5196.name,kept_neologism,
Abwakwadabwa,abwakwadabwa,spell.10317.name,kept_neologism,
Abwasch,abwasch,,removed_known_word,dictionary_form
Abwasser,abwasser,,removed_known_word,dictionary_form
Abwechselndes,abwechselndes,,removed_known_word,dictionary_form
Abwegen,abwegen,,removed_known_word,dictionary_form
Abwehr,abwehr,,removed_known_word,dictionary_form
Abwehrkräfte,abwehrkräfte,,removed_known_word,compound_word
Abwehrschild,abwehrschild,,removed_known_word,compound_word
Abwehrschlag,abwehrschlag,,removed_known_word,compound_word
Abwehrschwäche,abwehrschwäche,,removed_known_word,compound_word
Abweichender,abweichender,,removed_known_word,dictionary_form
Abweisen,abweisen,,removed_known_word,dictionary_form
Abwerde,abwerde,spell.18907.name,kept_neologism,
Abwicklung,abwicklung,,removed_known_word,dictionary_form
Abwind,abwind,,removed_known_word,dictionary_form
Abwurf,abwurf,,removed_known_word,dictionary_form
Abzapfen,abzapfen,,removed_known_word,dictionary_form
Abzeichen,abzeichen,,removed_known_word,dictionary_form
Abzeichenhalter,abzeichenhalter,,removed_known_word,compound_word
Abzlation,abzlation,spell.31092.name,kept_neologism,
Abzweigung,abzweigung,,removed_known_word,dictionary_form
Abëthika,abëthika,npc.6971.name,kept_neologism,
Acamole,acamole,"achievement.2576.name | achievement.objective.5272.name, achievement.objective.7309.name, quest.1808.name | document.478.title | monster.4622.name, npc.3617.name, object.18352.name, progression.card.2779.name",kept_neologism,
Accountdaten,accountdaten,object.21430.name,kept_neologism,
Acedia,acedia,spell.12070.name,kept_neologism,
Acero,acero,object.4952.name,kept_neologism,
Ach,ach,,removed_known_word,dictionary_form
Achat,achat,,removed_known_word,dictionary_form
Ache,ache,,removed_known_word,dictionary_form
Acheltagnan,acheltagnan,spell.4754.name,kept_neologism,
Achenkop,achenkop,npc.6305.name,kept_neologism,
Acheroperfidia,acheroperfidia,"achievement.objective.3486.name, achievement.objective.9730.name | monster.3738.name | monster.3768.name | monster.3785.name, npc.2554.name | object.15488.name | object.15511.name | object.15516.name",kept_neologism,
Acheroperfidia-Eis,acheroperfidia-eis,object.15520.name,kept_neologism,
