token,token_lower,tb_key,status,match_type
Abschluß,abschluß,achievement.objective.2974.name | quest.750.name,kept_neologism,
Abschnitt,abschnitt,,removed_known_word,dictionary_form
Abschottung,abschottung,,removed_known_word,dictionary_form
Abschreckendes,abschreckendes,,removed_known_word,dictionary_form
Abschreckung,abschreckung,,removed_known_word,dictionary_form
Abschütteln,abschütteln,,removed_known_word,dictionary_form
Absinth,absinth,,removed_known_word,dictionary_form
Absolute,absolute,,removed_known_word,dictionary_form
Absoluten,absoluten,,removed_known_word,dictionary_form
Absorbierender,absorbierender,,removed_known_word,dictionary_form
Absorbierung,absorbierung,"spell.6974.name, spell.6972.name, spell.308.name, spell.6970.name, spell.6968.name",kept_neologism,
Absorption,absorption,,removed_known_word,dictionary_form
Absorptionswirkung,absorptionswirkung,,removed_known_word,compound_word
Abspringen,abspringen,,removed_known_word,dictionary_form
Abstand,abstand,,removed_known_word,dictionary_form
Abstoßend,abstoßend,,removed_known_word,dictionary_form
Abstoßender,abstoßender,,removed_known_word,dictionary_form
Abstoßung,abstoßung,,removed_known_word,dictionary_form
Absturz,absturz,,removed_known_word,dictionary_form
Abtei,abtei,,removed_known_word,dictionary_form
Abtrünnigen,abtrünnigen,,removed_known_word,dictionary_form
Abumm,abumm,achievement.objective.4071.name | npc.1422.name | object.20201.name,kept_neologism,
Abumm-Figur,abumm-figur,"achievement.objective.4423.name, achievement.1379.name, npc.4327.name, achievement.objective.4267.name",kept_neologism,
Abwehr,abwehr,,removed_known_word,dictionary_form
Abwehrkräfte,abwehrkräfte,,removed_known_word,compound_word
Abwehrschwäche,abwehrschwäche,,removed_known_word,compound_word
Abweiden,abweiden,,removed_known_word,dictionary_form
Abwurf,abwurf,,removed_known_word,dictionary_form
Abyrinth,abyrinth,npc.4733.name,kept_neologism,
Abzeichen,abzeichen,,removed_known_word,dictionary_form
Acebavec,acebavec,object.6109.name,kept_neologism,
Acebugu,acebugu,object.6234.name,kept_neologism,
Acehofa,acehofa,object.3675.name,kept_neologism,
Acero,acero,object.4952.name,kept_neologism,
Achat,achat,,removed_known_word,dictionary_form
Acheltagnan,acheltagnan,"spell.10259.name, spell.8052.name",kept_neologism,
Acheroperfidia,acheroperfidia,"spelltype.632.title, monster.5173.name, monster.3639.name, monster.4528.name",kept_neologism,
Acheroperfidia-Auslöser,acheroperfidia-auslöser,spelltype.639.title,kept_neologism,
Achillesferse,achillesferse,,removed_known_word,compound_word
Achim,achim,,removed_known_word,dictionary_form
Achselhaare,achselhaare,,removed_known_word,compound_word
Acht,acht,,removed_known_word,dictionary_form
Achtbarer,achtbarer,,removed_known_word,dictionary_form
Achtbares,achtbares,,removed_known_word,dictionary_form
Achte,achte,,removed_known_word,dictionary_form
Achter,achter,,removed_known_word,dictionary_form
Achterbahn,achterbahn,,removed_known_word,dictionary_form
Achtung,achtung,,removed_known_word,dictionary_form
Achtunggebietender,achtunggebietender,,removed_known_word,dictionary_form
Achtunggebietendes,achtunggebietendes,,removed_known_word,dictionary_form
Achtäugigen,achtäugigen,map.name.124783361.name,kept_neologism,
Acidrik,acidrik,"achievement.objective.1474.name | document.105.author, document.275.author, document.103.author, document.113.author, document.104.author, document.108.author, document.107.author, document.106.author, document.110.author, document.276.author, document.90.author, document.109.author, document.102.author, document.125.author | npc.729.name",kept_neologism,
Acoca,acoca,object.5910.name,kept_neologism,
Acoseude,acoseude,object.3854.name,kept_neologism,
Acudob,acudob,object.5609.name,kept_neologism,
Acugrau,acugrau,object.5372.name,kept_neologism,
Aculepa,aculepa,object.3885.name,kept_neologism,
Ada,ada,,removed_known_word,dictionary_form
Adaga,adaga,object.4962.name,kept_neologism,
Adageola,adageola,object.6151.name,kept_neologism,
Adam,adam,,removed_known_word,dictionary_form
Adamantiner,adamantiner,object.12643.name | object.12644.name | object.12645.name,kept_neologism,
Adamo,adamo,npc.744.name,kept_neologism,
Adamu,adamu,object.3867.name,kept_neologism,
Adaptive,adaptive,,removed_known_word,dictionary_form
Adarn,adarn,npc.1478.name,kept_neologism,
Adaumu,adaumu,object.2941.name,kept_neologism,
Ade,ade,,removed_known_word,dictionary_form
Adel,adel,,removed_known_word,dictionary_form
Adeline,adeline,npc.2203.name,kept_neologism,
Adelsbrief,adelsbrief,,removed_known_word,compound_word
Adelus,adelus,object.1487.name,kept_neologism,
Adepouille,adepouille,object.2742.name,kept_neologism,
Adept,adept,,removed_known_word,dictionary_form
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adili,adili,object.3275.name,kept_neologism,
Adins,adins,object.7218.name,kept_neologism,
Adiologi,adiologi,npc.1464.name,kept_neologism,
Adlerauge,adlerauge,,removed_known_word,compound_word
Adlers,adlers,,removed_known_word,dictionary_form
Admins,admins,chatChannel.8.name | symbol.category.13.name,kept_neologism,
Adode,adode,object.2933.name,kept_neologism,
Adonop,adonop,object.3622.name,kept_neologism,
Adoption,adoption,,removed_known_word,dictionary_form
Adrenalin,adrenalin,,removed_known_word,dictionary_form
Adresse,adresse,,removed_known_word,dictionary_form
Adressiert,adressiert,,removed_known_word,dictionary_form
Adressänderung,adressänderung,,removed_known_word,compound_word
Adrian,adrian,,removed_known_word,dictionary_form
Adrians,adrians,,removed_known_word,dictionary_form
Adrienne,adrienne,npc.1543.name,kept_neologism,
Advanced,advanced,achievement.561.name,kept_neologism,
Advent,advent,,removed_known_word,dictionary_form
Adventeurer,adventeurer,title.112.male,kept_neologism,
Adventeurerin,adventeurerin,title.112.female,kept_neologism,
Adydele,adydele,object.5475.name,kept_neologism,
Aegefauc,aegefauc,object.4946.name,kept_neologism,
Aekawaul,aekawaul,object.5758.name,kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aelab,aelab,object.3166.name,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aelefoma,aelefoma,object.3717.name,kept_neologism,
Aelelae,aelelae,object.3592.name,kept_neologism,
Aelelydae,aelelydae,object.6340.name,kept_neologism,
Aelewawac,aelewawac,object.3177.name,kept_neologism,
Aelilotte,aelilotte,object.5287.name,kept_neologism,
Aelomul,aelomul,object.4897.name,kept_neologism,
Aelowawe,aelowawe,object.3189.name,kept_neologism,
Aelowiw,aelowiw,object.5579.name,kept_neologism,
Aeloworau,aeloworau,object.5304.name,kept_neologism,
Aelulae,aelulae,object.5777.name,kept_neologism,
Aelusato,aelusato,object.5674.name,kept_neologism,
Aelyake,aelyake,object.3122.name,kept_neologism,
Aerafal,aerafal,object.22807.name | title.471.female | title.471.male,kept_neologism,
Aerdala,aerdala,"achievement.objective.3365.name, world.subarea.833.name, achievement.1107.name | hint.3384.name, hint.3402.name, hint.3404.name | map.name.10016.name | map.name.42729472.name | npc.642.name | npc.643.name | object.16251.name | object.7427.name | quest.1722.name | spell.3047.name",kept_neologism,
Aerdala-Amulett,aerdala-amulett,object.7253.name,kept_neologism,
Aerdala-Dojo-Siegerurkunde,aerdala-dojo-siegerurkunde,object.7344.name,kept_neologism,
Aerdala-Dolche,aerdala-dolche,object.7256.name,kept_neologism,
Aerdala-Getas,aerdala-getas,object.7245.name,kept_neologism,
Aerdala-Gürtel,aerdala-gürtel,object.7241.name,kept_neologism,
Aerdala-Mütze,aerdala-mütze,object.7229.name,kept_neologism,
Aerdala-Prisma,aerdala-prisma,world.subarea.120.name,kept_neologism,
Aerdala-Schild,aerdala-schild,object.16155.name,kept_neologism,
Aerdala-Set,aerdala-set,object.set.35.name,kept_neologism,
Aerdala-Trauring,aerdala-trauring,object.7249.name,kept_neologism,
Aerdala-Umhang,aerdala-umhang,object.7233.name,kept_neologism,
Aerdalas,aerdalas,spell.3042.name,kept_neologism,
Aereignisgürtel,aereignisgürtel,object.1669.name,kept_neologism,
Aermyne,aermyne,"achievement.objective.1444.name | document.100.title | monster.446.name, object.7350.name | npc.686.name | quest.119.name",kept_neologism,
Aermyne-Set,aermyne-set,object.set.262.name,kept_neologism,
Aermynes,aermynes,object.13647.name | object.13648.name | object.13649.name,kept_neologism,
Aeroattacke,aeroattacke,spell.3144.name,kept_neologism,
Aerodinamiguir,aerodinamiguir,"achievement.objective.553.name, monster.894.name | object.8371.name",kept_neologism,
Aerodynamischer,aerodynamischer,,removed_known_word,dictionary_form
Aerodynamitsche,aerodynamitsche,spell.1935.name,kept_neologism,
Aerolanze,aerolanze,spell.1798.name,kept_neologism,
Aerophiler,aerophiler,spell.1790.name,kept_neologism,
Aerophobe,aerophobe,spell.1791.name,kept_neologism,
Aerotrubaduir,aerotrubaduir,achievement.objective.554.name | monster.904.name | object.8376.name,kept_neologism,
Afapisu,afapisu,object.6089.name,kept_neologism,
Afelezu,afelezu,object.3389.name,kept_neologism,
Afelolap,afelolap,object.4143.name,kept_neologism,
Afesifru,afesifru,object.5057.name,kept_neologism,
Affen,affen,,removed_known_word,dictionary_form
Affenbollwerk,affenbollwerk,,removed_known_word,compound_word
Affenohren,affenohren,,removed_known_word,compound_word
Affenranzen,affenranzen,,removed_known_word,compound_word
Affenzirkus,affenzirkus,,removed_known_word,compound_word
Affiger,affiger,,removed_known_word,dictionary_form
Afidpur,afidpur,object.5586.name,kept_neologism,
Afilu,afilu,object.3767.name,kept_neologism,
Afirufel,afirufel,object.4752.name,kept_neologism,
Afogosak,afogosak,object.4710.name,kept_neologism,
Afoluse,afoluse,object.5473.name,kept_neologism,
Afriolu,afriolu,object.3832.name,kept_neologism,
Afucoma,afucoma,object.5752.name,kept_neologism,
Afutfrit,afutfrit,object.4176.name,kept_neologism,
Aga,aga,npc.115.name | object.6442.name,kept_neologism,
Agaboos,agaboos,object.2922.name,kept_neologism,
Agaceto,agaceto,object.2731.name,kept_neologism,
Agaeb,agaeb,object.5877.name,kept_neologism,
Agaglou,agaglou,object.5353.name,kept_neologism,
Agakur,agakur,object.3621.name,kept_neologism,
Agalomo,agalomo,object.3354.name,kept_neologism,
Agele,agele,object.3994.name,kept_neologism,
Agent,agent,,removed_known_word,dictionary_form
Agglutinadolch,agglutinadolch,object.3651.name,kept_neologism,
Aggression,aggression,,removed_known_word,dictionary_form
Aggressive,aggressive,,removed_known_word,dictionary_form
Aggressiven,aggressiven,,removed_known_word,dictionary_form
Aggressiver,aggressiver,,removed_known_word,dictionary_form
Aggressives,aggressives,,removed_known_word,dictionary_form
Aggrotrank,aggrotrank,object.9038.name | object.9040.name | object.9041.name | object.9042.name,kept_neologism,
Aggrotte,aggrotte,"achievement.objective.2543.name, hint.2981.name, achievement.62.name, world.subarea.460.name, dungeon.25.name | map.name.5242883.name | map.name.5242886.name | map.name.5243651.name, map.name.5243139.name | map.name.5244416.name | map.name.5244419.name | map.name.5244422.name | object.8917.name",kept_neologism,
Aggs,aggs,object.6983.name,kept_neologism,
Aggwessivew,aggwessivew,monster.3765.name,kept_neologism,
Agilaminieren,agilaminieren,spell.3462.name,kept_neologism,
Agilitäts-Fragment,agilitäts-fragment,object.9793.name | object.9794.name | object.9795.name,kept_neologism,
Agimnef,agimnef,object.5118.name,kept_neologism,
Agino,agino,object.2951.name,kept_neologism,
Aglasel,aglasel,npc.3230.name,kept_neologism,
Agnion,agnion,spell.3507.name,kept_neologism,
Agnos,agnos,object.14049.name,kept_neologism,
Agoconaw,agoconaw,object.4020.name,kept_neologism,
Agondolchie,agondolchie,object.6982.name,kept_neologism,
Agonie,agonie,,removed_known_word,dictionary_form
Agra,agra,npc.3102.name,kept_neologism,
Agrid,agrid,npc.59.name | object.782.name,kept_neologism,
Agrur,agrur,object.3175.name,kept_neologism,
Aguabrial,aguabrial,object.22809.name | title.473.female | title.473.male,kept_neologism,
Agunadlo,agunadlo,object.3226.name,kept_neologism,
Agunelig,agunelig,object.6062.name,kept_neologism,
Agymo,agymo,object.5511.name,kept_neologism,
Ah-Ring,ah-ring,,removed_known_word,compound_word
Ahaxitof,ahaxitof,object.4133.name,kept_neologism,
Ahehi,ahehi,object.5512.name,kept_neologism,
Ahks,ahks,object.10438.name,kept_neologism,
Ahnen,ahnen,,removed_known_word,dictionary_form
Ahnenhelm,ahnenhelm,,removed_known_word,compound_word
Ahnenschädel,ahnenschädel,,removed_known_word,compound_word
Ahnensteine,ahnensteine,,removed_known_word,compound_word
Ahnenwirbel,ahnenwirbel,,removed_known_word,compound_word
Ahniuk,ahniuk,npc.1365.name,kept_neologism,
Ahnz,ahnz,object.7213.name,kept_neologism,
Ahorn,ahorn,,removed_known_word,dictionary_form
Ahornesser,ahornesser,,removed_known_word,compound_word
Ahornholz,ahornholz,,removed_known_word,compound_word
Ahukit,ahukit,object.5213.name,kept_neologism,
Ahulcos,ahulcos,"object.18987.name, object.8648.name",kept_neologism,
Ahus,ahus,npc.746.name,kept_neologism,
Aiblber,aiblber,object.5216.name,kept_neologism,
Aida,aida,,removed_known_word,dictionary_form
Aidesani,aidesani,object.6236.name,kept_neologism,
Aidurraff,aidurraff,npc.308.name | object.2110.name,kept_neologism,
Aigues,aigues,object.3652.name,kept_neologism,
Aiki,aiki,taxcollector.firstname.152.value,kept_neologism,
Aikidu,aikidu,npc.435.name,kept_neologism,
Ailelal,ailelal,object.5268.name,kept_neologism,
Ailsofsym,ailsofsym,object.14176.name,kept_neologism,
Aimy,aimy,achievement.objective.1546.name | npc.940.name | quest.243.name,kept_neologism,
Aimée,aimée,npc.2272.name,kept_neologism,
Ainmischa,ainmischa,object.8535.name,kept_neologism,
Ainshin,ainshin,npc.3460.name,kept_neologism,
Air,air,monster.2958.name,kept_neologism,
Airbutz,airbutz,achievement.objective.1546.name | quest.243.name,kept_neologism,
Airwutz,airwutz,npc.940.name,kept_neologism,
Aisk,aisk,npc.1732.name | quest.1056.name,kept_neologism,
Ajara,ajara,object.2718.name,kept_neologism,
Ajuje,ajuje,object.5535.name,kept_neologism,
Akafaut,akafaut,object.5130.name,kept_neologism,
Akaknelle,akaknelle,object.973.name,kept_neologism,
Akakwa,akakwa,"monster.4008.name | npc.3424.name, achievement.objective.3367.name, monster.3936.name, npc.3528.name, spelltype.157.title",kept_neologism,
Akakwas,akakwas,object.17568.name,kept_neologism,
Akalorth,akalorth,object.5846.name,kept_neologism,
Akapellaner,akapellaner,monster.2377.name,kept_neologism,
Akare,akare,object.5540.name,kept_neologism,
Akehpur,akehpur,object.3912.name,kept_neologism,
Akeloth,akeloth,object.4097.name,kept_neologism,
Akfak,akfak,monster.3229.name | npc.1542.name,kept_neologism,
Aki,aki,npc.4563.name,kept_neologism,
Akifum,akifum,object.6405.name,kept_neologism,
Akiko,akiko,npc.4215.name,kept_neologism,
Akilas,akilas,npc.4457.name,kept_neologism,
Akimipo,akimipo,object.3993.name,kept_neologism,
Akitber,akitber,object.5359.name,kept_neologism,
Akiteudo,akiteudo,object.3228.name,kept_neologism,
Akkumulierring,akkumulierring,object.9178.name,kept_neologism,
Aknefer-Stecken,aknefer-stecken,object.1149.name | object.1150.name,kept_neologism,
Akohonop,akohonop,object.3914.name,kept_neologism,
Akolyt,akolyt,spell.2482.name,kept_neologism,
Akota,akota,object.5324.name,kept_neologism,
Akrobat,akrobat,,removed_known_word,dictionary_form
Akrobatie,akrobatie,spell.2319.name,kept_neologism,
Akrobatifux,akrobatifux,"spelltype.189.title, monster.3952.name, achievement.objective.3399.name",kept_neologism,
Akrobatifux-Haare,akrobatifux-haare,object.17898.name,kept_neologism,
Akrokospatische,akrokospatische,monster.2513.name,kept_neologism,
Akt,akt,,removed_known_word,dictionary_form
Aktion,aktion,,removed_known_word,dictionary_form
Aktive,aktive,,removed_known_word,dictionary_form
Aktivierung,aktivierung,,removed_known_word,dictionary_form
Aktivierungsspritze,aktivierungsspritze,,removed_known_word,compound_word
Aktivität,aktivität,,removed_known_word,dictionary_form
Aktivitäten,aktivitäten,,removed_known_word,dictionary_form
Akuduk,akuduk,object.6315.name,kept_neologism,
Akugeku,akugeku,object.5687.name,kept_neologism,
Akurobig,akurobig,object.3669.name,kept_neologism,
Akurosr,akurosr,object.4033.name,kept_neologism,
Akust,akust,object.3473.name,kept_neologism,
Akutogop,akutogop,object.4119.name,kept_neologism,
Akwadala,akwadala,"achievement.1101.name, world.subarea.832.name, achievement.objective.3359.name | map.name.11034.name | map.name.44042240.name | npc.3428.name, spelltype.207.title, npc.3430.name, monster.4010.name, npc.3514.name | quest.1652.name, achievement.objective.3519.name | quest.1682.name | spell.3272.name | spell.5418.name",kept_neologism,
Akwadala-Amulett,akwadala-amulett,object.7250.name,kept_neologism,
Akwadala-Dojo-Siegerurkunde,akwadala-dojo-siegerurkunde,object.7347.name,kept_neologism,
Akwadala-Getas,akwadala-getas,object.7242.name,kept_neologism,
Akwadala-Gürtel,akwadala-gürtel,object.7238.name,kept_neologism,
Akwadala-Mütze,akwadala-mütze,object.7226.name,kept_neologism,
Akwadala-Schild,akwadala-schild,object.9004.name,kept_neologism,
Akwadala-Set,akwadala-set,object.set.34.name,kept_neologism,
Akwadala-Stecken,akwadala-stecken,object.7254.name,kept_neologism,
Akwadala-Trauring,akwadala-trauring,object.7246.name,kept_neologism,
Akwadala-Umhang,akwadala-umhang,object.7230.name,kept_neologism,
Akwanokima,akwanokima,npc.3046.name,kept_neologism,
Ala,ala,npc.306.name | object.19485.name,kept_neologism,
Alabaster-Klötmuus,alabaster-klötmuus,object.15151.name | object.15153.name,kept_neologism,
Alabaster-Klötmuus-Geist,alabaster-klötmuus-geist,object.15152.name,kept_neologism,
Alabaster-Klötmuus-Hormon,alabaster-klötmuus-hormon,object.15154.name,kept_neologism,
Alabaster-Klötmuus-Kräftigungstrank,alabaster-klötmuus-kräftigungstrank,object.15155.name,kept_neologism,
Alakarte,alakarte,"interactive.183.name, hint.2938.name | npc.293.name | object.2086.name",kept_neologism,
Alako,alako,achievement.objective.782.name | monster.2442.name | monster.747.name,kept_neologism,
Alako-Boomerang,alako-boomerang,object.8075.name,kept_neologism,
Alalag,alalag,object.3240.name,kept_neologism,
Alalev,alalev,object.3645.name,kept_neologism,
Alaly,alaly,object.3131.name,kept_neologism,
Alamice,alamice,object.3403.name,kept_neologism,
Alan,alan,,removed_known_word,dictionary_form
Alanaj,alanaj,object.5436.name,kept_neologism,
Alanavel,alanavel,object.5926.name,kept_neologism,
Alaokit,alaokit,npc.2076.name | quest.1361.name,kept_neologism,
Alarach,alarach,taxcollector.firstname.2.value,kept_neologism,
Alarm,alarm,,removed_known_word,dictionary_form
Alawae,alawae,object.5818.name,kept_neologism,
Alawavae,alawavae,object.5164.name,kept_neologism,
Albert,albert,,removed_known_word,dictionary_form
Albino,albino,,removed_known_word,dictionary_form
Albuera,albuera,"achievement.1252.name, achievement.objective.3776.name | achievement.1274.name | achievement.category.76.name | achievement.objective.3778.name, achievement.1250.name | achievement.objective.3790.name, quest.4262.name | hint.3428.name | hint.3459.name, hint.2963.name | object.18976.name | object.18988.name | object.19231.name | object.type.210.name, achievement.category.74.name, achievement.category.72.name | quest.4258.name | quest.4264.name | quest.category.740.name | world.subarea.850.name | world.subarea.851.name | world.subarea.852.name",kept_neologism,
Albuera-Archipel,albuera-archipel,world.area.56.name,kept_neologism,
Albuera-Kenner,albuera-kenner,object.19018.name | title.300.male,kept_neologism,
Albuera-Kennerin,albuera-kennerin,title.300.female,kept_neologism,
Albuera-Kreaturen,albuera-kreaturen,monster.superrace.38.name,kept_neologism,
Albuera-Monster,albuera-monster,spelltype.378.title,kept_neologism,
Albuera-Questmonster,albuera-questmonster,monster.race.198.name,kept_neologism,
Albuerakämpfers,albuerakämpfers,object.18844.name,kept_neologism,
Albueranischer,albueranischer,object.21625.name,kept_neologism,
Albuerarekruten,albuerarekruten,object.set.430.name,kept_neologism,
Albueras,albueras,"object.18862.name, object.18912.name, object.18908.name, object.18910.name | object.18864.name, object.18906.name, object.18904.name, object.18902.name | object.18866.name, object.18852.name, object.18868.name, object.18870.name | object.18876.name, object.18872.name, object.18850.name, object.18874.name | object.18880.name, object.18882.name, object.18878.name, object.18856.name | object.18888.name, object.18884.name, object.18860.name, object.18886.name | object.18890.name, object.18894.name, object.18854.name, object.18892.name | object.18896.name, object.18898.name, object.18900.name, object.18858.name | object.set.438.name, object.set.432.name, object.set.434.name, object.set.436.name",kept_neologism,
Alcane,alcane,spell.872.name | spell.873.name | spell.874.name | spell.875.name | spell.876.name | spell.877.name | spell.905.name,kept_neologism,
Alchelat-Komplex,alchelat-komplex,spell.3567.name,kept_neologism,
Alchemie,alchemie,,removed_known_word,dictionary_form
Alchemiezubehör,alchemiezubehör,npc.557.name | npc.570.name | npc.584.name,kept_neologism,
Alchemist,alchemist,,removed_known_word,dictionary_form
Alchemisten,alchemisten,,removed_known_word,dictionary_form
Alchemisten-Rune,alchemisten-rune,,removed_known_word,compound_word
Alchemisten-Viertel,alchemisten-viertel,,removed_known_word,compound_word
Alchemistenlehrlings,alchemistenlehrlings,object.8542.name,kept_neologism,
Alchemistin,alchemistin,,removed_known_word,dictionary_form
Alchemistische,alchemistische,,removed_known_word,dictionary_form
Alchillusionisten,alchillusionisten,"monster.race.107.name, achievement.911.name, spelltype.151.title, achievement.objective.2722.name",kept_neologism,
Alchillusionisten-Braten,alchillusionisten-braten,object.14120.name,kept_neologism,
Alchillusionisten-Fleisch,alchillusionisten-fleisch,object.14100.name | object.14110.name,kept_neologism,
